cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,142691.000,154343.000,153569.000,149078.000,195011.000,162318.000,180029.000,197195.000,340597.000,314537.000,385483.000,364949.000,499710.000,481526.000,516131.000,518575.000,674045.000,724958.000,1145410.000,1230062.000,1287875.000,1411185.000,1234796.000,1331202.000,1268139.000,1391149.000,706576.000,1878854.000,1365122.000,1519392.000,1323546.000,1349688.000,1363325.000,1526273.000,1250098.000,1921012.000,1839107.000,1742355.000,1515756.000,1929976.000,1627468.000,1372520.000,1256140.000,1013016.000,1105481.000,1152559.000,1022437.000,1497580.000,1176648.000,1155299.000,1064295.000,1695960.000,1329876.000,1386677.000,1270040.000,1828205.000,1516821.000,1431601.000,1281608.000,2160563.000,1627628.000,1664600.000,1523369.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-79658.000,-120702.000,-115819.000,-118225.000,-114158.000,-120982.000,-119552.000,-138762.000,-154360.000,-179805.000,-210413.000,-218263.000,-203373.000,-235212.000,-239021.000,-244782.000,-240077.000,-269742.000,-547559.000,-585752.000,-535516.000,-595978.000,-535587.000,-573793.000,-480973.000,-569478.000,-514118.000,-592213.000,-456756.000,-566803.000,-513379.000,-568952.000,-490551.000,-592377.000,-555756.000,-630120.000,-682239.000,-638378.000,-676587.000,-812418.000,-653240.000,-488377.000,-555104.000,-250202.000,-401336.000,-397055.000,-484119.000,-621200.000,-431538.000,-428536.000,-434520.000,-570289.000,-487761.000,-502960.000,-437783.000,-680708.000,-472355.000,-466298.000,-428123.000,-746324.000,-443330.000,-523535.000,-475670.000
3.03,Resultado Bruto,63033.000,33641.000,37750.000,30853.000,80853.000,41336.000,60477.000,58433.000,186237.000,134732.000,175070.000,146686.000,296337.000,246314.000,277110.000,273793.000,433968.000,455216.000,597851.000,644310.000,752359.000,815207.000,699209.000,757409.000,787166.000,821671.000,192458.000,1286641.000,908366.000,952589.000,810167.000,780736.000,872774.000,933896.000,694342.000,1290892.000,1156868.000,1103977.000,839169.000,1117558.000,974228.000,884143.000,701036.000,762814.000,704145.000,755504.000,538318.000,876380.000,745110.000,726763.000,629775.000,1125671.000,842115.000,883717.000,832257.000,1147497.000,1044466.000,965303.000,853485.000,1414239.000,1184298.000,1141065.000,1047699.000
3.04,Despesas/Receitas Operacionais,-43405.000,-60714.000,-48568.000,-43946.000,-43526.000,-48070.000,-47742.000,-63997.000,-93515.000,-92722.000,-103684.000,-109748.000,-115841.000,-134424.000,-136862.000,-147677.000,-148942.000,-175287.000,-361944.000,-404355.000,-367736.000,-389380.000,-357781.000,-413917.000,-193382.000,-295112.000,-357170.000,-435873.000,-459883.000,-442469.000,-412241.000,-442758.000,-447157.000,-514904.000,-423578.000,-1161367.000,-763239.000,-853482.000,-729562.000,-854350.000,-812366.000,-1321987.000,-1627414.000,-2797361.000,-655904.000,-732940.000,-631836.000,-775263.000,-585335.000,-639880.000,-621378.000,-1077422.000,-582386.000,-736330.000,-741341.000,-913369.000,-813926.000,-744981.000,-716526.000,-650092.000,-882508.000,-841009.000,-849330.000
3.04.02,Despesas Gerais e Administrativas,-23466.000,-39396.000,-30191.000,-28169.000,-27438.000,-29130.000,-34325.000,-36397.000,-62721.000,-59499.000,-70424.000,-68165.000,-67848.000,-86738.000,-86998.000,-91096.000,-86059.000,-108487.000,-247200.000,-267363.000,-208268.000,-246174.000,-219197.000,-268169.000,-193717.000,-197105.000,-190734.000,-273158.000,-189212.000,-197626.000,-199827.000,-252533.000,-171332.000,-206078.000,-178426.000,-496154.000,-415241.000,-475585.000,-403145.000,-408789.000,-392825.000,-341743.000,-428427.000,-481023.000,-327582.000,-426649.000,-404425.000,-503431.000,-362377.000,-391118.000,-421899.000,-533794.000,-339637.000,-379191.000,-483110.000,-564675.000,-464367.000,-448691.000,-461423.000,-188498.000,-461116.000,-471828.000,-468491.000
3.04.05,Outras Despesas Operacionais,-105.000,-4137.000,-859.000,1437.000,-100.000,-3221.000,-36219.000,-5378.000,-155.000,-135.000,0.000,-176.000,-1463.000,-329.000,-130.000,-92.000,-15.000,-13.000,-114.000,-1872.000,-1660.000,-2897.000,437.000,3874.000,0.000,-40.000,0.000,240201.000,0.000,368.000,370.000,22985.000,0.000,-5797.000,-196.000,15584.000,0.000,-18899.000,0.000,58174.000,0.000,-348388.000,0.000,-228548.000,-27005.000,-6029.000,0.000,-537654.000,-102140.000,-7656.000,-2691.000,-351221.000,-103254.000,-91191.000,-1180.000,-325004.000,-111944.000,-2415.000,-153.000,-484761.000,-163840.000,-5084.000,967.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2027.000,577.000,-1171.000,573.000,-136.000,-478.000,1377.000,2880.000,1886.000,210.000,436.000,653.000,258.000,574.000,576.000,-1448.000,-1589.000,53.000,-1609.000,-2172.000,-14928.000,-3060.000,-3968.000,-2691.000,-2581.000,-1921.000,-4649.000,-1923.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,19628.000,-27073.000,-10818.000,-13093.000,37327.000,-6734.000,12735.000,-5564.000,92722.000,42010.000,71386.000,36938.000,180496.000,111890.000,140248.000,126116.000,285026.000,279929.000,235907.000,239955.000,384623.000,425827.000,341428.000,343492.000,593784.000,526559.000,-164712.000,850768.000,448483.000,510120.000,397926.000,337978.000,425617.000,418992.000,270764.000,129525.000,393629.000,250495.000,109607.000,263208.000,161862.000,-437844.000,-926378.000,-2034547.000,48241.000,22564.000,-93518.000,101117.000,159775.000,86883.000,8397.000,48249.000,259729.000,147387.000,90916.000,234128.000,230540.000,220322.000,136959.000,764147.000,301790.000,300056.000,198369.000
3.06,Resultado Financeiro,5795.000,-755.000,2677.000,-3547.000,-970.000,-1806.000,8846.000,-1154.000,-3064.000,-11036.000,-8953.000,-11382.000,-4952.000,-8250.000,-5049.000,-6959.000,-1877.000,-3685.000,-5787.000,-13627.000,-10917.000,-11088.000,612.000,-9516.000,9928.000,25901.000,51114.000,29513.000,66463.000,45326.000,66178.000,48121.000,59214.000,46379.000,93023.000,-64125.000,-137143.000,-191555.000,-172541.000,-331914.000,-173060.000,-186588.000,-147902.000,-91144.000,-110611.000,-152667.000,-165158.000,-155336.000,-191121.000,-229899.000,-234413.000,-239994.000,-206599.000,-222348.000,-241249.000,-233542.000,-226516.000,-270493.000,-213116.000,20987.000,-177555.000,-191977.000,-186166.000
3.06.01,Receitas Financeiras,9504.000,4552.000,7345.000,-224.000,5089.000,3354.000,12930.000,9655.000,21031.000,12865.000,14773.000,12039.000,14572.000,13815.000,20275.000,19511.000,24057.000,19533.000,43334.000,37233.000,41684.000,35780.000,47975.000,39224.000,58963.000,70990.000,88857.000,61116.000,90851.000,75460.000,85220.000,69495.000,69904.000,65458.000,163654.000,131908.000,108212.000,70859.000,97265.000,70181.000,89287.000,42760.000,69788.000,77983.000,61473.000,60291.000,95967.000,92095.000,150565.000,141461.000,120205.000,97674.000,105665.000,100750.000,90273.000,91673.000,85895.000,60619.000,67360.000,342693.000,73477.000,76211.000,76135.000
