cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,1001494.0,965058.0,1041653.0,955009.0,901399.0,1012606.0,967090.0,1028665.0,951989.0,916724.0,1019521.0,1102632.0,1005982.0,1167477.0,1512525.0,1263377.0,1072534.0,1144658.0,1308357.0,1486157.0,1161588.0,1046439.0,1778026.0,1893563.0,1768126.0,1974129.0,2177147.0,2250839.0,2131002.0,2213567.0,2161642.0,1980439.0,1712018.0,1953755.0,1768953.0,1948683.0,1935987.0,1995398.0,2239091.0,2064171.0,1902545.0,2121662.0,2128016.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-705076.0,-702789.0,-741294.0,-714254.0,-701153.0,-738183.0,-697914.0,-763378.0,-719897.0,-671418.0,-722712.0,-733070.0,-731664.0,-857619.0,-1085154.0,-976411.0,-791074.0,-796994.0,-958838.0,-1170656.0,-773362.0,-777978.0,-1200730.0,-1275726.0,-1161687.0,-1253644.0,-1425286.0,-1459776.0,-1388056.0,-1437823.0,-1422624.0,-1366360.0,-1048594.0,-1275649.0,-1239733.0,-1443566.0,-1385654.0,-1270147.0,-1571834.0,-1555112.0,-1456590.0,-1634668.0,-1637886.0
3.03,Resultado Bruto,296418.0,262269.0,300359.0,240755.0,200246.0,274423.0,269176.0,265287.0,232092.0,245306.0,296809.0,369562.0,274318.0,309858.0,427371.0,286966.0,281460.0,347664.0,349519.0,315501.0,388226.0,268461.0,577296.0,617837.0,606439.0,720485.0,751861.0,791063.0,742946.0,775744.0,739018.0,614079.0,663424.0,678106.0,529220.0,505117.0,550333.0,725251.0,667257.0,509059.0,445955.0,486994.0,490130.0
3.04,Despesas/Receitas Operacionais,-179782.0,-177666.0,-206317.0,-210631.0,-179132.0,-198355.0,-155161.0,-159369.0,-182285.0,-159212.0,-146190.0,-234741.0,-190005.0,-16053.0,-165804.0,-193996.0,-218500.0,-213862.0,-256426.0,-34085.0,-262574.0,-260129.0,-350051.0,-307183.0,-317280.0,-187184.0,-339822.0,-134170.0,-333547.0,-431347.0,-376621.0,-281049.0,-284104.0,-312387.0,-243839.0,-265883.0,-400866.0,-412731.0,-375328.0,-326441.0,-246327.0,-291609.0,-295408.0
3.04.02,Despesas Gerais e Administrativas,-38930.0,-39685.0,-43705.0,-46543.0,-42217.0,-38418.0,-37215.0,-38033.0,-38526.0,-39091.0,-40138.0,-41165.0,-41487.0,-46746.0,-52828.0,-56179.0,-50635.0,-50579.0,-60380.0,-70447.0,-57701.0,-59205.0,-60721.0,-78238.0,-61344.0,-71995.0,-81365.0,-89467.0,-78730.0,-82711.0,-86949.0,-91180.0,-88513.0,-99071.0,-100549.0,-97636.0,-76870.0,-76840.0,-79556.0,-87067.0,-80981.0,-87111.0,-74830.0
3.04.05,Outras Despesas Operacionais,-3285.0,-1886.0,-8743.0,-11410.0,-2711.0,-7223.0,0.0,-9934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6156.0,0.0,-11549.0,-17705.0,-6283.0,-3564.0,-33940.0,-32511.0,-6208.0,0.0,-29752.0,-364407.0,-1150.0,0.0,-37738.0,-21042.0,-3773.0,0.0,0.0,-3773.0,-11606.0,0.0,-23777.0,-35383.0,-4087.0,0.0,0.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17004.0,-24076.0,-43339.0,17795.0,-43740.0,38191.0,-46796.0,-16265.0,26870.0,-29903.0,15925.0,41701.0,43072.0,87687.0,58211.0,90812.0,-30643.0,-21605.0,58424.0,-79079.0,125540.0,92257.0,2533.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,116636.0,84603.0,94042.0,30124.0,21114.0,76068.0,114015.0,105918.0,49807.0,86094.0,150619.0,134821.0,84313.0,293805.0,593175.0,-238638.0,62960.0,133802.0,93093.0,349586.0,125652.0,8332.0,227245.0,310654.0,289159.0,907669.0,412039.0,282525.0,409399.0,344397.0,362397.0,333030.0,379320.0,365719.0,285381.0,239234.0,149467.0,312520.0,291929.0,182618.0,199628.0,195385.0,194722.0
3.06,Resultado Financeiro,-46568.0,-58258.0,-56789.0,-57508.0,-68666.0,-79165.0,-72640.0,-78801.0,-62834.0,-59084.0,-29910.0,-54285.0,-43275.0,-48544.0,-27482.0,-30995.0,-28526.0,-37064.0,-56732.0,-38108.0,-43263.0,-33593.0,-32941.0,-27341.0,-19585.0,143013.0,-8052.0,-17703.0,-109724.0,-94373.0,-150560.0,-177021.0,-185378.0,-186858.0,4316.0,-150487.0,-156981.0,-154055.0,-124702.0,-156322.0,-194355.0,-198616.0,-213007.0
