cd_conta,conta,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
1,Ativo Total,1679543.000,1999722.000,2178193.000,2342347.000,2451913.000,2616001.000,2668484.000,3037323.000,3181874.000,3198566.000,3378611.000,3395469.000,3433656.000,3474943.000,3892695.000,3973107.000,3955520.000,3942288.000,3836230.000,3802377.000,3887452.000,4024798.000,4140905.000,4110952.000,4089767.000,3940393.000,4195215.000,4221903.000,4141764.000,4235185.000,4350797.000,4606168.000,4651685.000,4798396.000,4772180.000,4670510.000,4654716.000,4827823.000,4829860.000,5247524.000,5101409.000,5150107.000,5436449.000,5520926.000,5679619.000,5817672.000,5753295.000,6209516.000,6489415.000,6482026.000,6806671.000,7189702.000,7571598.000,7877956.000,8800828.000,9521012.000,10067406.000,10612250.000,11566858.000,12415734.000
1.01,Ativo Circulante,1308166.000,1640919.000,1819740.000,1973230.000,1913558.000,2033062.000,2129150.000,2441846.000,2566313.000,2441838.000,2586172.000,2492184.000,2441768.000,2424412.000,2763049.000,2777600.000,2720652.000,2710780.000,2577921.000,2388365.000,2434863.000,2538782.000,2624870.000,2545955.000,2518272.000,2543858.000,2658106.000,2403045.000,2351425.000,2387274.000,2332512.000,2067884.000,2251114.000,2171752.000,2183723.000,2408813.000,2333425.000,2318544.000,2385094.000,2433390.000,2666332.000,2734759.000,2690264.000,2521399.000,2856340.000,3034808.000,2986938.000,3285441.000,2777103.000,2979504.000,3272453.000,3359245.000,3583355.000,3356580.000,4280991.000,4331445.000,4571386.000,4685810.000,5250822.000,5613159.000
1.01.01,Caixa e Equivalentes de Caixa,190851.000,355410.000,381768.000,343618.000,351112.000,364088.000,342323.000,460032.000,374580.000,344454.000,437146.000,484486.000,489776.000,584602.000,619497.000,696431.000,636110.000,637778.000,517881.000,441390.000,436624.000,474652.000,509542.000,485103.000,432735.000,377584.000,442016.000,443377.000,413048.000,432736.000,527491.000,634440.000,715294.000,600279.000,617198.000,627854.000,533795.000,591506.000,611617.000,886565.000,731569.000,801483.000,757124.000,665640.000,723954.000,753588.000,610663.000,693706.000,733124.000,605952.000,637397.000,813714.000,633978.000,445832.000,649740.000,858169.000,792054.000,837999.000,1251709.000,1575523.000
1.01.02,Aplicações Financeiras,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75313.000,89243.000,62816.000,34358.000,52775.000,18212.000,23304.000,21597.000,29099.000,47583.000,45547.000,62891.000,62541.000,86150.000,150505.000,83696.000,134816.000,70985.000,175148.000,124649.000,70709.000,162304.000,106575.000,172289.000,144050.000,123444.000,149112.000,192221.000,195587.000,206522.000,223926.000,207144.000,195360.000,173497.000,189465.000,269123.000,325206.000,306665.000,348469.000,486114.000,454248.000,465975.000,475806.000,527447.000,693193.000,730530.000,772261.000,687599.000,823127.000,791523.000,872871.000,873983.000
1.01.03,Contas a Receber,662411.000,739824.000,868765.000,955164.000,964149.000,1045195.000,1175661.000,1243204.000,1325430.000,1416436.000,1497399.000,1426529.000,1391817.000,1286546.000,1291137.000,1156917.000,1172496.000,1111147.000,1095325.000,1184259.000,1122388.000,1150001.000,1086692.000,1012434.000,949979.000,908199.000,812594.000,776571.000,702949.000,588980.000,541497.000,386514.000,394942.000,447196.000,389115.000,366252.000,370052.000,307558.000,308256.000,263228.000,246717.000,253720.000,274076.000,259389.000,231761.000,307780.000,351399.000,346492.000,363372.000,403427.000,399289.000,407922.000,521946.000,634970.000,789184.000,844423.000,992821.000,1106026.000,1280505.000,1348006.000
1.01.04,Estoques,408442.000,478014.000,510171.000,608302.000,502544.000,524941.000,522846.000,646298.000,680201.000,500367.000,492309.000,446433.000,396119.000,418604.000,679069.000,737209.000,735011.000,755715.000,746864.000,539107.000,656290.000,677625.000,726510.000,768913.000,805817.000,994165.000,1027378.000,835898.000,971225.000,1004809.000,956972.000,679785.000,823164.000,812783.000,844616.000,1037689.000,1080672.000,1056631.000,1076421.000,911375.000,1268195.000,1317059.000,1245972.000,1100928.000,1230591.000,1295806.000,1315234.000,1380506.000,960135.000,1206108.000,1369589.000,1318928.000,1420699.000,1222127.000,1710112.000,1570926.000,1643111.000,1598745.000,1497527.000,1442734.000
1.01.05,Ativos Biológicos,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.01.06,Tributos a Recuperar,6438.000,6717.000,8423.000,9485.000,11085.000,12099.000,12877.000,13146.000,14122.000,14424.000,14943.000,15790.000,17315.000,17394.000,19994.000,21733.000,23256.000,23839.000,26688.000,27859.000,26814.000,24287.000,24467.000,21600.000,22424.000,21760.000,22656.000,23894.000,24684.000,23436.000,23895.000,24764.000,26135.000,25978.000,27406.000,25596.000,24560.000,24016.000,22613.000,22211.000,21185.000,22247.000,22262.000,22487.000,24462.000,23692.000,28686.000,30866.000,23122.000,26556.000,34158.000,37992.000,25753.000,35185.000,42230.000,49451.000,37062.000,42178.000,46453.000,38964.000
1.01.07,Despesas Antecipadas,3588.000,3246.000,2680.000,2495.000,0.000,1817.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.01.08,Outros Ativos Circulantes,36436.000,57708.000,47933.000,54166.000,84668.000,84922.000,75443.000,79166.000,96667.000,76914.000,81559.000,84588.000,93966.000,99054.000,130048.000,143713.000,124680.000,134718.000,145616.000,132859.000,130206.000,126067.000,127154.000,174209.000,172501.000,171165.000,178314.000,198656.000,168810.000,175009.000,176082.000,170092.000,147529.000,162072.000,156276.000,159201.000,128759.000,132311.000,142261.000,142867.000,203306.000,166753.000,201365.000,203832.000,320366.000,347277.000,332487.000,347757.000,243102.000,271486.000,356214.000,253242.000,287786.000,287936.000,317464.000,320877.000,283211.000,309339.000,301757.000,333949.000
