data_fim,trimestre,cd_conta,ds_conta,valor_mil
2013-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,698171.0
2013-12-31,T4,6.01.01,Caixa Gerado nas Operações,678803.0
2013-12-31,T4,6.01.01.01,Lucro antes do imposto de renda e contribuição social,248406.0
2013-12-31,T4,6.01.01.02,"Despesas com juros, variações monetárias e cambiais - líquidas",280085.0
2013-12-31,T4,6.01.01.03,Depreciação e amortização,170945.0
2013-12-31,T4,6.01.01.04,Provisão para créditos de liquidação duvidosa,12322.0
2013-12-31,T4,6.01.01.05,"Provisão para riscos trabalhistas, cíveis e fiscais",-4922.0
2013-12-31,T4,6.01.01.06,(Ganho) perda na alienação de bens do imobilizado e do intangível,9409.0
2013-12-31,T4,6.01.01.07,Equivalência Patrimonial,-106.0
2013-12-31,T4,6.01.01.08,Marcação a mercado derivativos,114939.0
2013-12-31,T4,6.01.01.09,Instrumentos Financeiros Derivativos,-152275.0
2013-12-31,T4,6.01.02,Variações nos Ativos e Passivos,19368.0
2013-12-31,T4,6.01.02.01,(Aumento) diminuição de consumidores e concessionárias,53674.0
2013-12-31,T4,6.01.02.02,Diminuição (aumento) de títulos de créditos a receber,28902.0
2013-12-31,T4,6.01.02.03,(Aumento) diminuição de estoques,3616.0
2013-12-31,T4,6.01.02.04,(Aumento) de impostos a recuperar,-19457.0
2013-12-31,T4,6.01.02.05,Diminuição (aumento) de cauções e depósitos vinculados,-5112.0
2013-12-31,T4,6.01.02.06,Diminuição de despesas pagas antecipadamente,-1992.0
2013-12-31,T4,6.01.02.07,(Aumento) de outros créditos,-36755.0
2013-12-31,T4,6.01.02.08,Aumento de fornecedores,69634.0
2013-12-31,T4,6.01.02.09,Aumento (diminuição) de tributos e contribuições sociais,2676.0
2013-12-31,T4,6.01.02.10,Imposto de renda e contribuição pagos,-48163.0
2013-12-31,T4,6.01.02.11,(Diminuição) aumento de obrigações estimadas,1792.0
2013-12-31,T4,6.01.02.12,(Diminuição) de encargos do consumidor a recolher,-15499.0
2013-12-31,T4,6.01.02.13,Aumento (diminuição) de outras contas a pagar,-13948.0
2013-12-31,T4,6.01.03,Outros,0.0
2013-12-31,T4,6.02,Caixa Líquido Atividades de Investimento,-447924.0
2013-12-31,T4,6.02.01,Aumento de capital e compra de ações de subsidiárias e outros investimentos,-1089.0
2013-12-31,T4,6.02.02,Aplicações financeiras e recursos vinculados,-1161376.0
2013-12-31,T4,6.02.03,Resgate de aplicações financeiras,1409733.0
2013-12-31,T4,6.02.04,Aplicações no imobilizado,-496322.0
2013-12-31,T4,6.02.05,Aplicações no intangível,-227152.0
2013-12-31,T4,6.02.06,Partes relacionadas,0.0
2013-12-31,T4,6.02.07,Alienação de bens do imobilizado e intangível,28282.0
2013-12-31,T4,6.02.08,Aquisição de caixa mais equivalente de caixa,0.0
2013-12-31,T4,6.02.09,Recebimento de dividendos,0.0
2013-12-31,T4,6.03,Caixa Líquido Atividades de Financiamento,-211244.0
2013-12-31,T4,6.03.01,"Novos empréstimos, financiamentos e debêntures",794497.0
2013-12-31,T4,6.03.02,Pagamento de empréstimo - principal,-1002044.0
2013-12-31,T4,6.03.03,Pagamento de empréstimo - juros,-193010.0
2013-12-31,T4,6.03.04,Liquidação de instrumentos financeiros derivativos,22697.0
2013-12-31,T4,6.03.05,Pagamentos de dividendos,-180666.0
2013-12-31,T4,6.03.06,Aumentos de capital com subscrição de ações,350000.0
2013-12-31,T4,6.03.07,Pagamento de parcelamento de impostos,-2718.0
2013-12-31,T4,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2013-12-31,T4,6.05,Aumento (Redução) de Caixa e Equivalentes,39003.0
2013-12-31,T4,6.05.01,Saldo Inicial de Caixa e Equivalentes,213171.0
2013-12-31,T4,6.05.02,Saldo Final de Caixa e Equivalentes,252174.0
2014-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,739546.0
