cd_conta,conta,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,2899.000,5061.000,1854.000,-6979.000,10083.000,5266.000,962.000,-16096.000,-134.000,12412.000,1772.000,-1216.000,4273.000,10891.000,12693.000,3549.000,-28932.000,7713.000,-2969.000,-1019.000,-5699.000,4813.000,21333.000,-893.000,15414.000,18760.000,26033.000,33097.000,4382.000,-36872.000,74207.000,-20075.000,13297.000,37427.000,49537.000,7490.000,-38528.000,-22449.000,27460.000
6.01.DA,Depreciação e Amortização,2591.000,2638.000,2454.000,2308.000,2306.000,2355.000,3489.000,4054.000,4091.000,4096.000,4054.000,2441.000,4698.000,4969.000,5028.000,5009.000,5120.000,5259.000,5819.000,5445.000,4908.000,5442.000,5651.000,4909.000,5946.000,6443.000,6941.000,6968.000,8726.000,9352.000,9000.000,11983.000,10818.000,21922.000,34600.000,-18604.000,18464.000,,55571.000
6.02,Caixa Líquido Atividades de Investimento,-535.000,-24.000,4247.000,1352.000,-3963.000,-7950.000,-11947.000,-275.000,95.000,-7148.000,-1676.000,-4010.000,-3113.000,-4686.000,-8372.000,-3402.000,-135867.000,16853.000,28618.000,14882.000,4620.000,8476.000,-10905.000,2327.000,-17345.000,-15531.000,-17352.000,-31087.000,-3921.000,-23124.000,-34512.000,-20433.000,-15074.000,-38850.000,-70836.000,31161.000,32.000,-7691.000,-19512.000
6.03,Caixa Líquido Atividades de Financiamento,-2493.000,5670.000,-26039.000,3255.000,-8335.000,21329.000,-14156.000,13663.000,1762.000,-2877.000,251.000,3525.000,81.000,1414.000,-3285.000,20714.000,138372.000,-4650.000,-5850.000,-9273.000,-7589.000,-6522.000,-9934.000,13976.000,-10384.000,-12296.000,38201.000,11491.000,74880.000,-52558.000,-25370.000,84248.000,50767.000,55304.000,77546.000,-91123.000,155240.000,154128.000,238421.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-129.000,10707.000,-19938.000,-2372.000,-2215.000,18645.000,-25141.000,-2708.000,1723.000,2387.000,347.000,-1701.000,1241.000,7619.000,1036.000,20861.000,-26427.000,19916.000,19799.000,4590.000,-8668.000,6767.000,494.000,15410.000,-12315.000,-9067.000,46882.000,13501.000,75341.000,-112554.000,14325.000,43740.000,48990.000,53881.000,56247.000,-52472.000,116744.000,123988.000,246369.000
