cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.06.01,Receitas Financeiras,2082.0,2254.0,2262.0,1132.0,2142.0,2837.0,2018.0,3630.0,944.0,1164.0,1502.0,631.0,1079.0,1049.0,626.0,2859.0,1543.0,878.0,1458.0,1328.0,3735.0,1650.0,35456.0,2211.0,2340.0,3964.0,2287.0,2075.0,11036.0,6458.0,2739.0,4226.0,2949.0,1717.0,2404.0,2188.0,14583.0,2219.0,3703.0,3387.0,4418.0,2535.0,3915.0
3.06.02,Despesas Financeiras,-16547.0,-15389.0,-17660.0,-19502.0,-20208.0,-30545.0,-28657.0,-26494.0,-25620.0,-24323.0,-27039.0,-24808.0,-24060.0,-24222.0,-26480.0,-29988.0,-29659.0,-31415.0,-33143.0,-42165.0,-6215.0,-5598.0,-6080.0,-5129.0,-4759.0,-4953.0,-6258.0,-6906.0,-24992.0,-16265.0,-11060.0,-8822.0,-8827.0,-7589.0,-7507.0,-7076.0,-9318.0,-7157.0,-6260.0,-6375.0,-7242.0,-7518.0,-6983.0
3.07,Resultado Antes dos Tributos sobre o Lucro,-10374.0,-9471.0,-17880.0,-11358.0,-14691.0,-31343.0,-24726.0,-25425.0,-15496.0,-23149.0,-8242.0,-6079.0,-20013.0,-8926.0,-18989.0,-5061.0,-20086.0,-27218.0,-28487.0,63653.0,14085.0,-4298.0,94000.0,155.0,11682.0,20061.0,9909.0,13272.0,-14441.0,-10824.0,-394.0,7462.0,11264.0,12763.0,11573.0,10354.0,10364.0,18150.0,32499.0,17694.0,16701.0,18464.0,23610.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-634.0,-100.0,-102.0,-355.0,-63.0,-39.0,-126.0,-166.0,-39708.0,-141.0,-12593.0,-1.0,-12.0,0.0,-1.0,-292.0,0.0,0.0,0.0,-293.0,-193.0,-193.0,-32072.0,-9025.0,-2661.0,-3488.0,-8713.0,-12301.0,-2949.0,0.0,0.0,0.0,-1465.0,-1150.0,-2056.0,-877.0,-998.0,-243.0,-5915.0,-32546.0,-3615.0,-1518.0,-5182.0
3.09,Resultado Líquido das Operações Continuadas,11008.0,9371.0,17982.0,11203.0,14754.0,31382.0,24852.0,25591.0,24212.0,23008.0,4351.0,-51046.0,20001.0,8926.0,18988.0,4769.0,20086.0,27218.0,28487.0,-63360.0,13892.0,4105.0,61928.0,584.0,9021.0,16573.0,18622.0,13269.0,17390.0,10824.0,394.0,-7462.0,9799.0,11613.0,9517.0,11231.0,11362.0,18393.0,26584.0,62070.0,13086.0,16946.0,18428.0
3.10,Resultado Líquido de Operações Descontinuadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11,Lucro/Prejuízo Consolidado do Período,11008.0,9371.0,17982.0,11203.0,14754.0,31382.0,24852.0,25591.0,24212.0,23008.0,4351.0,-51046.0,20001.0,8926.0,18988.0,4769.0,20086.0,27218.0,28487.0,-63360.0,13892.0,4105.0,61928.0,584.0,9021.0,16573.0,18622.0,13269.0,17390.0,10824.0,394.0,-7462.0,9799.0,11613.0,9517.0,11231.0,11362.0,18393.0,26584.0,62070.0,13086.0,16946.0,18428.0
3.11.01,Atribuído a Sócios da Empresa Controladora,-11008.0,-9371.0,-17982.0,-11203.0,-14754.0,-31382.0,-24852.0,-25591.0,24212.0,-23008.0,4351.0,-6080.0,-20001.0,-8926.0,-18988.0,-4769.0,-20086.0,-27218.0,-28487.0,63360.0,13892.0,-4105.0,61928.0,8794.0,9021.0,16573.0,0.0,-25594.0,-17390.0,0.0,0.0,17390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11.02,Atribuído a Sócios Não Controladores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.99,Lucro por Ação (Reais/Ação),-0.18,-0.9884,-0.28979,0.65947,-0.23777,-7.67252,-4.00495,-3.64856,3.9017,-3.70794,0.70093,-0.97929,-3.22317,-1.43843,-3.05993,-0.76853,3.23687,-4.3862,-4.59086,3.73692,2.23903,-0.66169,9.97974,1.41715,1.45374,2.67074,3.00143,2.13799,-2.80241,-1.74414,-0.06334,1.2022,1.57911,1.87144,1.53399,1.80924,1.83099,1.37482,1.9871,13.88861,2.10897,1.26673,1.37736
