cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,655739.0,726790.0,728184.0,683686.0,724999.0,761659.0,794398.0,759719.0,821895.0,801686.0,875954.0,899773.0,967714.0,989323.0,1028755.0,947659.0,1026076.0,1093763.0,1170136.0,1074610.0,1456868.0,1284605.0,2070645.0,2227213.0,2376514.0,2605258.0,2763771.0,2673131.0,3136238.0,3288365.0,3425342.0,3278948.0,3534070.0,3630941.0,3769013.0,3318211.0,3727992.0,3955692.0,3969210.0,3669185.0,3826272.0,2465933.0,2608481.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-474148.0,-518449.0,-524657.0,-508742.0,-494439.0,-522417.0,-519943.0,-539402.0,-475168.0,-553384.0,-562334.0,-647694.0,-613532.0,-639861.0,-639271.0,-644016.0,-658996.0,-715963.0,-729676.0,-713542.0,-1063752.0,-1159042.0,-1479111.0,-1581718.0,-1659207.0,-1782568.0,-1860437.0,-1999639.0,-2172223.0,-2365112.0,-2356287.0,-2436825.0,-2483524.0,-2546474.0,-2655301.0,-2679931.0,-2662504.0,-2815882.0,-2827393.0,-2823052.0,-2691179.0,-1733521.0,-1726807.0
3.03,Resultado Bruto,181591.0,208341.0,203527.0,174944.0,230560.0,239242.0,274455.0,220317.0,346727.0,248302.0,313620.0,252079.0,354182.0,349462.0,389484.0,303643.0,367080.0,377800.0,440460.0,361068.0,393116.0,125563.0,591534.0,645495.0,717307.0,822690.0,903334.0,673492.0,964015.0,923253.0,1069055.0,842123.0,1050546.0,1084467.0,1113712.0,638280.0,1065488.0,1139810.0,1141817.0,846133.0,1135093.0,732412.0,881674.0
3.04,Despesas/Receitas Operacionais,-159616.0,-160141.0,-149737.0,-139731.0,-166195.0,-151290.0,-151479.0,-195625.0,-198657.0,-198381.0,-217390.0,-210235.0,-197359.0,-233324.0,-251701.0,-368700.0,-212777.0,-260876.0,-284457.0,-390020.0,-376806.0,-206042.0,-421270.0,-585040.0,-664880.0,-1009728.0,-641000.0,-712700.0,-675579.0,-695987.0,-761127.0,-649157.0,-744522.0,-869096.0,-782762.0,-577302.0,-762243.0,-794134.0,-700560.0,-842318.0,-764195.0,-286378.0,-437724.0
3.04.02,Despesas Gerais e Administrativas,-154837.0,-163679.0,-147003.0,-139252.0,-156562.0,-149560.0,-150236.0,-197561.0,-194195.0,-199754.0,-226066.0,-203081.0,-187307.0,-233652.0,-249925.0,-375183.0,-211328.0,-260199.0,-281891.0,-394368.0,-378681.0,-215641.0,-454525.0,-585698.0,-674994.0,-1020550.0,-649951.0,-720753.0,-744678.0,-698525.0,-766023.0,-655068.0,-754407.0,-842566.0,-792401.0,-585929.0,-791749.0,-817953.0,-749045.0,-827977.0,-792899.0,-584222.0,-469525.0
3.04.05,Outras Despesas Operacionais,-6842.0,-1739.0,-5306.0,-2753.0,-18778.0,-5454.0,-2831.0,-2581.0,-3751.0,-1489.0,-181.0,-7676.0,-12905.0,-145.0,-3580.0,-5196.0,-2750.0,-2294.0,-5780.0,-1779.0,-1639.0,-3787.0,-74603.0,-70908.0,-1227.0,-1748.0,-8938.0,-8467.0,-219.0,-1821.0,-32704.0,-34744.0,-5981.0,-26530.0,-2664.0,-35175.0,-12644.0,-23819.0,-8080.0,-44543.0,-10200.0,-364945.0,0.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,0.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0,-3478.0,-2969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67101.0,61857.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,21975.0,48200.0,53790.0,35213.0,64365.0,87952.0,122976.0,24692.0,148070.0,49921.0,96230.0,41844.0,156823.0,116138.0,137783.0,-65057.0,154303.0,116924.0,156003.0,-28952.0,16310.0,-80479.0,170264.0,60455.0,52427.0,-187038.0,262334.0,-39208.0,288436.0,227266.0,307928.0,192966.0,306024.0,215371.0,330950.0,60978.0,303245.0,345676.0,441257.0,3815.0,370898.0,446034.0,443950.0
3.06,Resultado Financeiro,-22745.0,-25764.0,-29683.0,-27674.0,-18224.0,-20781.0,-38190.0,-27402.0,-27583.0,-37277.0,-41654.0,-49023.0,-35976.0,-40256.0,-36365.0,-39059.0,-60486.0,-56372.0,-91511.0,-51290.0,-139806.0,-79833.0,-94376.0,-71977.0,-123960.0,-50535.0,-116781.0,-171466.0,-254768.0,-374420.0,-422329.0,-543874.0,-534862.0,-445078.0,-460151.0,-469186.0,-484912.0,-451075.0,-509851.0,-715512.0,-474829.0,-312960.0,-368328.0
3.06.01,Receitas Financeiras,20179.0,33929.0,24788.0,28541.0,32077.0,30913.0,19844.0,23416.0,28156.0,18546.0,13473.0,4971.0,16124.0,13856.0,14284.0,4292.0,17926.0,18320.0,16779.0,37249.0,79990.0,31710.0,37082.0,27523.0,56091.0,44104.0,35091.0,71164.0,108251.0,154883.0,72338.0,9103.0,62510.0,112179.0,102054.0,20076.0,69518.0,108563.0,65527.0,10628.0,104695.0,140652.0,78909.0
3.06.02,Despesas Financeiras,-42924.0,-59693.0,-54471.0,-56215.0,-50301.0,-51694.0,-58034.0,-50818.0,-55739.0,-55823.0,-55127.0,-53994.0,-52100.0,-54112.0,-50649.0,-43351.0,-78412.0,-74692.0,-108290.0,-88539.0,-219796.0,-111543.0,-131458.0,-99500.0,-180051.0,-94639.0,-151872.0,-242630.0,-363019.0,-529303.0,-494667.0,-552977.0,-597372.0,-557257.0,-562205.0,-489262.0,-554430.0,-559638.0,-575378.0,-726140.0,-579524.0,-453612.0,-447237.0
3.07,Resultado Antes dos Tributos sobre o Lucro,-770.0,22436.0,24107.0,7539.0,46141.0,67171.0,84786.0,-2710.0,120487.0,12644.0,54576.0,-7179.0,120847.0,75882.0,101418.0,-104116.0,93817.0,60552.0,64492.0,-80242.0,-123496.0,-160312.0,75888.0,-11522.0,-71533.0,-237573.0,145553.0,-210674.0,33668.0,-147154.0,-114401.0,-350908.0,-228838.0,-229707.0,-129201.0,-408208.0,-181667.0,-105399.0,-68594.0,-711697.0,-103931.0,133074.0,75622.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-515.0,-10963.0,-14417.0,-3213.0,-42273.0,-45614.0,-24121.0,-11825.0,-42423.0,-7905.0,-16468.0,-20726.0,-38383.0,-30272.0,-29636.0,-89566.0,-25937.0,-24998.0,-20962.0,-63501.0,-46008.0,-15871.0,-25795.0,-15971.0,-60625.0,-122537.0,-69783.0,-95655.0,-2921.0,-26940.0,-25256.0,-135912.0,-61088.0,-54350.0,-53622.0,-35244.0,-5357.0,-5050.0,-18462.0,-99703.0,-6760.0,-306282.0,-21394.0
3.09,Resultado Líquido das Operações Continuadas,1285.0,11473.0,9690.0,1756.0,3868.0,21557.0,60665.0,9115.0,78064.0,4739.0,38108.0,13547.0,82464.0,45610.0,71782.0,-14550.0,67880.0,35554.0,43530.0,-16741.0,77488.0,144441.0,50093.0,-124283.0,10908.0,115036.0,75770.0,15223.0,36589.0,120214.0,89145.0,141818.0,167750.0,284057.0,182823.0,495140.0,176310.0,100349.0,87056.0,832214.0,110691.0,173208.0,97016.0
3.10,Resultado Líquido de Operações Descontinuadas,1630.0,-1630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182.0,-528.0,185.0,-1839.0,-837.0,-2438.0,2856.0
3.11,Lucro/Prejuízo Consolidado do Período,345.0,9843.0,9690.0,4326.0,3868.0,21557.0,60665.0,9115.0,78064.0,4739.0,38108.0,13547.0,82464.0,45610.0,71782.0,-14550.0,67880.0,35554.0,43530.0,-16741.0,77488.0,144441.0,50093.0,-124283.0,10908.0,115036.0,75770.0,15223.0,36589.0,120214.0,89145.0,141818.0,167750.0,284057.0,182823.0,495140.0,174128.0,100877.0,86871.0,834053.0,111528.0,175646.0,99872.0
3.11.01,Atribuído a Sócios da Empresa Controladora,296.0,9722.0,9571.0,4224.0,3811.0,21459.0,60544.0,8924.0,77947.0,4569.0,37947.0,10980.0,82230.0,43982.0,72567.0,-14401.0,66133.0,33443.0,41867.0,-16666.0,-78135.0,-145306.0,49429.0,23210.0,-12372.0,-120668.0,73602.0,-167131.0,37108.0,-120117.0,-89363.0,-214552.0,-166050.0,-282101.0,-180507.0,-537358.0,-175955.0,-104623.0,-87489.0,-830923.0,-114272.0,-178585.0,95812.0
