Ticker,Preço_Fechamento,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
FIEI3,Preço de Fechamento Ajustado,79.23,75.87,90.6,116.91,101.22,113.27,100.23,95.51,88.83,80.24,80.07,76.96,69.74,68.92,67.44,62.35,53.33,49.88,44.8,43.65,45.12,38.89,41.68,22.15,29.21,28.72,26.25,22.97,21.17,21.33,23.96,24.28,21.33,14.44,12.96,16.37,16.08,14.7,19.69,29.04,28.38,23.0,22.3,27.7,21.15,23.22,21.5,16.6,20.47,21.57,20.0,16.0,15.0,15.0,15.2,12.0,12.8,10.5,8.65,9.8,9.0,11.97,22.2,14.37
