cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,202286.0,196993.0,187344.0,188282.0,199616.0,176195.0,130105.0,96900.0,163397.0,173212.0,129216.0,143785.0,142695.0,166984.0,6319.0,43962.0,167667.0,98573.0,44857.0,96668.0,66324.0,58126.0,198488.0,190363.0,161207.0,155433.0,160270.0,142733.0,172052.0,209479.0,210672.0,207324.0,253102.0,313329.0,301901.0,282911.0,308443.0,392130.0,501746.0,367705.0,438973.0,664934.0,548349.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-142682.0,-137041.0,-151204.0,-129616.0,-136007.0,-157019.0,-145092.0,-84888.0,-154216.0,-92639.0,-125447.0,-64379.0,-89834.0,-88163.0,-79382.0,-31909.0,-90890.0,-68453.0,-10050.0,-76447.0,-54318.0,-41715.0,-139525.0,-138776.0,-110167.0,-99591.0,-99005.0,-85117.0,-103108.0,-136953.0,-143446.0,-149552.0,-170105.0,-207487.0,-191716.0,-182146.0,-207757.0,-248229.0,-335656.0,-251768.0,-290560.0,-443633.0,-322153.0
3.03,Resultado Bruto,59604.0,59952.0,36140.0,58666.0,63609.0,19176.0,14987.0,-17962.0,9181.0,80573.0,3769.0,79406.0,52861.0,78821.0,73063.0,-134073.0,76777.0,30120.0,34807.0,20221.0,12006.0,16411.0,58963.0,51587.0,51040.0,55842.0,61265.0,57616.0,68944.0,72526.0,67226.0,57772.0,82997.0,105842.0,110185.0,100765.0,100686.0,143901.0,166090.0,115937.0,148413.0,221301.0,226196.0
3.04,Despesas/Receitas Operacionais,-22109.0,-23428.0,-21203.0,-419.0,-25177.0,-24809.0,-44802.0,-2772.0,-14759.0,-20266.0,-23613.0,-26057.0,-34254.0,-24254.0,-20398.0,-46361.0,-19736.0,-24694.0,-20278.0,-6997.0,-19518.0,-115166.0,-33547.0,-43049.0,-37239.0,-39048.0,-42643.0,-44597.0,-47854.0,-43963.0,-43458.0,-43632.0,-48582.0,-51872.0,-63073.0,-64416.0,-56636.0,-64658.0,-83229.0,-74142.0,-70878.0,-91133.0,-110121.0
3.04.02,Despesas Gerais e Administrativas,-13647.0,-11200.0,-11781.0,-12880.0,-13482.0,-10157.0,-14376.0,-7003.0,-7463.0,-7607.0,-9161.0,-7089.0,-6388.0,-8997.0,-7474.0,-9275.0,-9402.0,-10586.0,-8011.0,-2488.0,-11618.0,-9170.0,-11457.0,-14594.0,-14219.0,-14000.0,-14499.0,-17968.0,-17226.0,-17941.0,-19296.0,-20179.0,-18756.0,-21303.0,-22257.0,-24607.0,-21928.0,-24996.0,-25305.0,-29277.0,-26377.0,-30980.0,-35733.0
3.04.05,Outras Despesas Operacionais,0.0,-28.0,0.0,-28.0,0.0,-59.0,0.0,-2937.0,-247.0,0.0,-3306.0,-3185.0,-16289.0,-6889.0,-3112.0,-29438.0,-2865.0,0.0,-719.0,-3584.0,0.0,-100045.0,-8460.0,-13187.0,0.0,-6479.0,-6405.0,-14360.0,0.0,-8252.0,-6488.0,-14451.0,0.0,-6800.0,-11232.0,-19299.0,0.0,-7166.0,-10776.0,-14968.0,0.0,-5359.0,-8367.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,4782.0,4178.0,4065.0,3727.0,150.0,46440.0,70378.0,-110077.0,393.0,-798.0,56.0,-1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.0,535.0,1096.0,3574.0,1238.0,56.0,-357.0,164.0,-452.0,99.0,59.0,809.0,212.0,642.0,220.0,706.0,-64.0,222.0,37.0,-66.0,284.0,148.0,-65.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,37495.0,36524.0,14937.0,59085.0,38432.0,43985.0,29815.0,-124438.0,-5578.0,60307.0,-19844.0,53349.0,18607.0,54567.0,-93461.0,-34308.0,57041.0,5426.0,14529.0,13224.0,-7512.0,-98755.0,25416.0,8538.0,13801.0,16794.0,18622.0,13019.0,21090.0,28563.0,23768.0,14140.0,34415.0,53970.0,47112.0,36349.0,44050.0,79243.0,82861.0,41795.0,77535.0,130168.0,116075.0
3.06,Resultado Financeiro,-12641.0,-9719.0,-1170.0,-33699.0,-23366.0,-27639.0,-19234.0,-23852.0,-38705.0,-41774.0,-31765.0,-19132.0,-39018.0,-38074.0,-24016.0,-38077.0,-45975.0,-54736.0,-33734.0,-45280.0,-23579.0,4134.0,-6069.0,4057.0,5438.0,12979.0,12860.0,5278.0,6716.0,8077.0,23840.0,1262.0,4032.0,717.0,9375.0,7232.0,6181.0,5257.0,18201.0,12457.0,4039.0,6529.0,16229.0
