data_fim,trimestre,cd_conta,ds_conta,valor_mil
2010-03-31,T1,6.01,Caixa Líquido Atividades Operacionais,-16900.0
2010-03-31,T1,6.01.01,Caixa Gerado nas Operações,16117.0
2010-03-31,T1,6.01.01.01,Lucro líquido do exercício,13346.0
2010-03-31,T1,6.01.01.02,Depreciação e amortização,540.0
2010-03-31,T1,6.01.01.03,Valor residual de ativos diferidos daixados,2231.0
2010-03-31,T1,6.01.02,Variações nos Ativos e Passivos,-33017.0
2010-03-31,T1,6.01.02.01,Contas a receber,-76817.0
2010-03-31,T1,6.01.02.02,Imóveis a comercializar (incluindo terrenos),5574.0
2010-03-31,T1,6.01.02.03,Tributos a recuperar,-5521.0
2010-03-31,T1,6.01.02.04,Tributos diferidos ativos,-2.0
2010-03-31,T1,6.01.02.05,Adiantamento a fornecedores,3500.0
2010-03-31,T1,6.01.02.06,Comissões de vendas a apropriar,278.0
2010-03-31,T1,6.01.02.07,Outros,-2043.0
2010-03-31,T1,6.01.02.08,Fornecedores,6194.0
2010-03-31,T1,6.01.02.09,Recebíveis,43017.0
2010-03-31,T1,6.01.02.10,Contas a pagar por aquisição de imóveis - espécie,-1180.0
2010-03-31,T1,6.01.02.11,Contas a pagar por aquisição de imóveis - permuta física,925.0
2010-03-31,T1,6.01.02.12,Tributos a recolher,-1888.0
2010-03-31,T1,6.01.02.13,Tributos diferidos passivos,2313.0
2010-03-31,T1,6.01.02.14,Adiantamento de clientes (incluindo permutas),6180.0
2010-03-31,T1,6.01.02.15,Participação dos acionistas não controladores,-2742.0
2010-03-31,T1,6.01.02.16,Outras contas a pagar,-10805.0
2010-03-31,T1,6.01.03,Outros,0.0
2010-03-31,T1,6.02,Caixa Líquido Atividades de Investimento,-1735.0
2010-03-31,T1,6.02.01,Provisão para perdas nos investimentos,40.0
2010-03-31,T1,6.02.02,Adições ao imobilizado,-1747.0
2010-03-31,T1,6.02.03,Intangíveis,0.0
2010-03-31,T1,6.02.04,Propriedade para investimentos,0.0
2010-03-31,T1,6.02.05,Partes relacionadas,-28.0
2010-03-31,T1,6.03,Caixa Líquido Atividades de Financiamento,20038.0
2010-03-31,T1,6.03.01,Recurso para futuro aumento de capital,2673.0
2010-03-31,T1,6.03.02,Empréstimos e financiamentos,16827.0
2010-03-31,T1,6.03.03,Debêntures,1093.0
2010-03-31,T1,6.03.04,Dividendos a pagar,-555.0
2010-03-31,T1,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2010-03-31,T1,6.05,Aumento (Redução) de Caixa e Equivalentes,1403.0
2010-03-31,T1,6.05.01,Saldo Inicial de Caixa e Equivalentes,176990.0
2010-03-31,T1,6.05.02,Saldo Final de Caixa e Equivalentes,178393.0
2010-06-30,T2,6.01,Caixa Líquido Atividades Operacionais,-71593.0
2010-06-30,T2,6.01.01,Caixa Gerado nas Operações,79866.0
2010-06-30,T2,6.01.01.01,Lucro líquido do exercício,33747.0
2010-06-30,T2,6.01.01.02,Depreciação e amortização,1086.0
2010-06-30,T2,6.01.01.03,Valor residual de ativos diferidos daixados,0.0
2010-06-30,T2,6.01.01.04,Recursos para futuro aumento de capital,45033.0
2010-06-30,T2,6.01.01.05,Despesas financeiras,0.0
2010-06-30,T2,6.01.02,Variações nos Ativos e Passivos,-151459.0
2010-06-30,T2,6.01.02.01,Contas a receber,-200037.0
2010-06-30,T2,6.01.02.02,Imóveis a comercializar (incluindo terrenos),32976.0
2010-06-30,T2,6.01.02.03,Tributos a recuperar,-6606.0
2010-06-30,T2,6.01.02.04,Tributos diferidos ativos,-135.0
2010-06-30,T2,6.01.02.05,Adiantamento a fornecedores,1641.0
2010-06-30,T2,6.01.02.06,Comissões de vendas a apropriar,-14.0
2010-06-30,T2,6.01.02.07,Outros,-10584.0
2010-06-30,T2,6.01.02.08,Fornecedores,3569.0
2010-06-30,T2,6.01.02.09,Recebíveis,0.0
2010-06-30,T2,6.01.02.10,Contas a pagar por aquisição de imóveis - espécie,-7901.0
2010-06-30,T2,6.01.02.11,Contas a pagar por aquisição de imóveis - permuta física,-456.0
2010-06-30,T2,6.01.02.12,Tributos a recolher,-5028.0
2010-06-30,T2,6.01.02.13,Tributos diferidos passivos,5044.0
2010-06-30,T2,6.01.02.14,Adiantamento de clientes (incluindo permutas),48204.0
2010-06-30,T2,6.01.02.15,Participação dos acionistas não controladores,-5461.0
2010-06-30,T2,6.01.02.16,Outras contas a pagar,-6671.0
2010-06-30,T2,6.01.03,Outros,0.0
2010-06-30,T2,6.02,Caixa Líquido Atividades de Investimento,-11036.0
2010-06-30,T2,6.02.01,Provisão para perdas nos investimentos,0.0
2010-06-30,T2,6.02.02,Adições ao imobilizado,-586.0
2010-06-30,T2,6.02.03,Intangíveis,-2484.0
2010-06-30,T2,6.02.04,Propriedade para investimentos,0.0
2010-06-30,T2,6.02.05,Partes relacionadas,976.0
2010-06-30,T2,6.02.06,Investimentos financeiros,0.0
2010-06-30,T2,6.02.07,Amortização de ágios,-8942.0
2010-06-30,T2,6.03,Caixa Líquido Atividades de Financiamento,59466.0
2010-06-30,T2,6.03.01,Recurso para futuro aumento de capital,0.0
2010-06-30,T2,6.03.02,Empréstimos e financiamentos,64078.0
2010-06-30,T2,6.03.03,Debêntures,-2847.0
2010-06-30,T2,6.03.04,Dividendos a pagar,-1765.0
2010-06-30,T2,6.03.05,Liquidação do pagamento,0.0
2010-06-30,T2,6.03.06,Pagamento de juros,0.0
2010-06-30,T2,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2010-06-30,T2,6.05,Aumento (Redução) de Caixa e Equivalentes,-23163.0
2010-06-30,T2,6.05.01,Saldo Inicial de Caixa e Equivalentes,355384.0
2010-06-30,T2,6.05.02,Saldo Final de Caixa e Equivalentes,332221.0
2010-09-30,T3,6.01,Caixa Líquido Atividades Operacionais,-77241.0
2010-09-30,T3,6.01.01,Caixa Gerado nas Operações,48884.0
2010-09-30,T3,6.01.01.01,Lucro líquido do exercício,46751.0
2010-09-30,T3,6.01.01.02,Depreciação e amortização,1755.0
2010-09-30,T3,6.01.01.03,Valor residual de ativos diferidos daixados,378.0
2010-09-30,T3,6.01.01.04,Despesas financeiras,0.0
2010-09-30,T3,6.01.02,Variações nos Ativos e Passivos,-126125.0
2010-09-30,T3,6.01.02.01,Contas a receber,-190785.0
2010-09-30,T3,6.01.02.02,Imóveis a comercializar (incluindo terrenos),39869.0
2010-09-30,T3,6.01.02.03,Tributos a recuperar,-6888.0
2010-09-30,T3,6.01.02.04,Tributos diferidos ativos,-284.0
2010-09-30,T3,6.01.02.05,Adiantamento a fornecedores,-9.0
2010-09-30,T3,6.01.02.06,Comissões de vendas a apropriar,-564.0
2010-09-30,T3,6.01.02.07,Outros,-5115.0
2010-09-30,T3,6.01.02.08,Fornecedores,9625.0
2010-09-30,T3,6.01.02.09,Recebíveis,0.0
2010-09-30,T3,6.01.02.10,Contas a pagar por aquisição de imóveis - espécie,-7971.0
2010-09-30,T3,6.01.02.11,Contas a pagar por aquisição de imóveis - permuta física,-2678.0
2010-09-30,T3,6.01.02.12,Tributos a recolher,-782.0
2010-09-30,T3,6.01.02.13,Tributos diferidos passivos,7369.0
2010-09-30,T3,6.01.02.14,Adiantamento de clientes (incluindo permutas),50210.0
