cd_conta,conta,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
1,Ativo Total,469512.0,401575.0,400857.0,2109064.0,3005430.0,3023472.0,3655313.0,5453481.0,5228382.0,5982810.0,8052022.0,7971135.0,7982238.0,18679351.0,19276056.0,20119858.0,20232347.0,21740723.0,36068637.0,44463747.0,43181058.0,43454299.0,42140541.0
1.01,Ativo Circulante,55666.0,25777.0,27473.0,771817.0,1610574.0,1526432.0,1401739.0,2713458.0,1927014.0,831722.0,1834554.0,1570700.0,1517336.0,2297097.0,2555695.0,3965496.0,3556329.0,4119135.0,9250174.0,9205489.0,7229894.0,7535744.0,8373555.0
1.01.01,Caixa e Equivalentes de Caixa,15511.0,19234.0,18336.0,287942.0,448998.0,428878.0,241552.0,118725.0,269538.0,349287.0,1295068.0,800442.0,664644.0,819380.0,781980.0,1754106.0,1019855.0,1533334.0,1777754.0,3171958.0,2694545.0,1307079.0,1191319.0
1.01.02,Aplicações Financeiras,0.0,0.0,0.0,417520.0,272152.0,960614.0,1018426.0,2389374.0,1332568.0,147787.0,31139.0,31353.0,24112.0,13870.0,14515.0,154559.0,9123.0,50630.0,4521496.0,2478729.0,1676964.0,3284607.0,4239900.0
1.01.03,Contas a Receber,3562.0,4331.0,4800.0,44671.0,864371.0,95131.0,94704.0,114559.0,225921.0,227125.0,259621.0,223252.0,235103.0,403469.0,533087.0,522022.0,496429.0,459681.0,291286.0,337409.0,265319.0,501419.0,462259.0
1.01.04,Estoques,0.0,0.0,0.0,4751.0,4043.0,5584.0,9459.0,16622.0,22986.0,27369.0,31301.0,187472.0,203449.0,677748.0,654654.0,814819.0,937560.0,799728.0,983862.0,940407.0,1064288.0,950373.0,1126053.0
1.01.05,Ativos Biológicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.06,Tributos a Recuperar,0.0,684.0,1125.0,11550.0,12082.0,25799.0,22921.0,54803.0,50833.0,53785.0,65656.0,41021.0,30781.0,106449.0,149341.0,159898.0,277356.0,370311.0,618819.0,800921.0,710905.0,660398.0,716986.0
1.01.07,Despesas Antecipadas,0.0,1527.0,1154.0,2479.0,5801.0,6999.0,8657.0,11347.0,14982.0,15513.0,55397.0,77378.0,82253.0,76036.0,124453.0,164556.0,173338.0,144159.0,171292.0,153954.0,156334.0,138854.0,110464.0
1.01.08,Outros Ativos Circulantes,36593.0,1.0,2058.0,2904.0,3127.0,3427.0,6020.0,8028.0,10186.0,10856.0,96372.0,209782.0,276994.0,200145.0,297665.0,395536.0,642668.0,761292.0,885665.0,1322111.0,661539.0,693014.0,526574.0
1.02,Ativo Não Circulante,413846.0,375798.0,373384.0,1337247.0,1394856.0,1497040.0,2253574.0,2740023.0,3301368.0,5151088.0,6217468.0,6400435.0,6464902.0,16382254.0,16720361.0,16154362.0,16676018.0,17621588.0,26818463.0,35258258.0,35951164.0,35918555.0,33766986.0
1.02.01,Ativo Realizável a Longo Prazo,74049.0,19126.0,10843.0,27257.0,68016.0,38871.0,82946.0,112523.0,95821.0,122449.0,365321.0,532424.0,518056.0,3109957.0,3224854.0,2940808.0,3207396.0,3759729.0,6000985.0,7234960.0,7062933.0,6765135.0,4850194.0
1.02.02,Investimentos,0.0,0.0,0.0,121266.0,134722.0,148178.0,165605.0,158885.0,750833.0,699865.0,624945.0,593549.0,593549.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0
1.02.03,Imobilizado,338978.0,355876.0,361755.0,351827.0,367538.0,483916.0,776552.0,948013.0,977643.0,1601006.0,2279039.0,2228071.0,2334420.0,6067999.0,6372701.0,6149095.0,6504949.0,7036837.0,12000142.0,14837652.0,15990914.0,16571436.0,16713168.0
1.02.04,Intangível,819.0,796.0,786.0,836897.0,824580.0,826075.0,1228471.0,1520602.0,1477071.0,2727768.0,2948163.0,3046391.0,3018877.0,7202698.0,7121206.0,7062859.0,6962073.0,6823422.0,8815736.0,13184046.0,12895717.0,12580384.0,12202024.0
