cd_conta_padrao,ds_conta_padrao,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
6.01,Fluxo de Caixa das Atividades Operacionais,-6363.0,46919.0,-68204.0,-25244.0,102076.0,63089.0,38929.0,54408.0,-93587.0,4043.0,109702.0,28979.0,-52419.0,48113.0,-102704.0,451756.0,611533.0,113702.0,958136.0,128228.0,653994.0,808573.0,1349407.0,1293158.0
6.01.DA,Depreciação e Amortização,7233.0,-27038.0,28898.0,899.0,39695.0,20366.0,16610.0,29029.0,51363.0,58350.0,33821.0,83758.0,103373.0,82926.0,111542.0,221591.0,204041.0,218107.0,262697.0,539533.0,225868.0,462054.0,549041.0,694992.0
6.02,Fluxo de Caixa das Atividades de Investimento,-9615.0,-221.0,34412.0,-31879.0,-1378008.0,116945.0,-806037.0,-261362.0,-1378935.0,162199.0,-83201.0,-14673.0,-421366.0,-138359.0,-7981002.0,-358088.0,-141296.0,-501428.0,-745491.0,1209801.0,1012728.0,-399217.0,-2355667.0,-1406807.0
6.03,Fluxo de Caixa das Atividades de Financiamento,-629.0,-39973.0,0.0,39973.0,1552383.0,-27352.0,758002.0,12657.0,1349384.0,-1360.0,47347.0,927847.0,-16503.0,-47363.0,8246219.0,-132050.0,624471.0,-346656.0,284477.0,-1149915.0,-244892.0,-883417.0,-375763.0,-9386.0
6.04,Variação Cambial s/ Caixa e Equivalentes,-2577.0,-54787.0,37515.0,16252.0,-6844.0,8374.0,-11014.0,6971.0,311.0,-14069.0,5901.0,3628.0,-4338.0,1811.0,-7777.0,982.0,-122582.0,131.0,16357.0,56306.0,-27626.0,-3352.0,-5443.0,7275.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-19184.0,-48062.0,3723.0,-898.0,269607.0,161056.0,-20120.0,-187326.0,-122827.0,150813.0,79749.0,945781.0,-494626.0,-135798.0,154736.0,-37400.0,972126.0,-734251.0,513479.0,244420.0,1394204.0,-477413.0,-1387466.0,-115760.0
6.05.01,Saldo Inicial de Caixa e Equivalentes,82757.0,63573.0,15511.0,19234.0,18336.0,287942.0,448998.0,428878.0,241552.0,118725.0,269538.0,349287.0,1295068.0,800442.0,664644.0,819380.0,781980.0,1754106.0,1019855.0,1533334.0,1777754.0,3171958.0,2694545.0,1307079.0
6.05.02,Saldo Final de Caixa e Equivalentes,63573.0,15511.0,19234.0,18336.0,287943.0,448998.0,428878.0,241552.0,118725.0,269538.0,349287.0,1295068.0,800442.0,664644.0,819380.0,781980.0,1754106.0,1019855.0,1533334.0,1777754.0,3171958.0,2694545.0,1307079.0,1191319.0
