cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,1073012.000,1073012.000,1197395.000,2537617.000,2005209.500,1472802.000,1602658.000,3343911.000,1805100.000,1801931.000,1844411.000,2213670.000,1765608.000,1843728.000,2020802.000,2458301.000,2268867.000,2342759.000,2390385.000,2777374.000,2252433.000,2107301.000,2082544.000,2535981.000,2263474.000,2147264.000,2258732.000,2839275.000,2806925.000,2699231.000,2856289.000,3621805.000,3613263.000,3696185.000,3670467.000,4610529.000,4328984.000,4308102.000,4864198.000,6385026.000,5234749.000,5568245.000,8308326.000,10065793.000,8252813.000,9013308.000,8612033.000,9399996.000,8762176.000,8562389.000,8807019.000,11167418.000,9067334.000,8572256.000,8578818.000,10549741.000,9239265.000,9009967.000,9001543.000,10787293.000,9388985.000,9134666.000,9026651.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-704456.000,-704456.000,-784345.000,-1677460.000,-1333802.500,-990145.000,-1079047.000,-2205892.000,-1230181.000,-1198741.000,-1226168.000,-1491507.000,-1267387.000,-1308848.000,-1448395.000,-1800814.000,-1648866.000,-1709040.000,-1710851.000,-2018152.000,-1638609.000,-1477769.000,-1468678.000,-1814574.000,-1579910.000,-1464778.000,-1542821.000,-1998621.000,-1974478.000,-1864293.000,-1973522.000,-2565946.000,-2569908.000,-2588161.000,-2580599.000,-3314354.000,-3117565.000,-3215868.000,-3439279.000,-4559637.000,-3814276.000,-4133041.000,-6129592.000,-7580242.000,-6182711.000,-6705039.000,-6877900.000,-7025695.000,-6330426.000,-6109614.000,-6352345.000,-8067721.000,-6588041.000,-6103611.000,-6555669.000,-7356945.000,-6475869.000,-6227688.000,-6163990.000,-7543265.000,-6511997.000,-6346187.000,-6183986.000
3.03,Resultado Bruto,368556.000,368556.000,413050.000,860157.000,671407.000,482657.000,523611.000,1138019.000,574919.000,603190.000,618243.000,722163.000,498221.000,534880.000,572407.000,657487.000,620001.000,633719.000,679534.000,759222.000,613824.000,629532.000,613866.000,721407.000,683564.000,682486.000,715911.000,840654.000,832447.000,834938.000,882767.000,1055859.000,1043355.000,1108024.000,1089868.000,1296175.000,1211419.000,1092234.000,1424919.000,1825389.000,1420473.000,1435204.000,2178734.000,2485551.000,2070102.000,2308269.000,1734133.000,2374301.000,2431750.000,2452775.000,2454674.000,3099697.000,2479293.000,2468645.000,2023149.000,3192796.000,2763396.000,2782279.000,2837553.000,3244028.000,2876988.000,2788479.000,2842665.000
3.04,Despesas/Receitas Operacionais,-314873.000,-314873.000,-336857.000,-738600.000,-585553.500,-432507.000,-454233.000,-1043887.000,-586300.000,-554246.000,-572423.000,-657281.000,-460129.000,-400365.000,-475383.000,-552152.000,-526231.000,-528393.000,-531663.000,-615261.000,-518172.000,-533944.000,-532358.000,-655229.000,-570344.000,-550270.000,-567254.000,-653802.000,-634995.000,-634084.000,-669013.000,-780225.000,-780085.000,-834745.000,-857327.000,-983714.000,-919986.000,-809152.000,-1087635.000,-1448625.000,-1262693.000,-1463715.000,-1801855.000,-2167123.000,-1552839.000,-2047860.000,-1807180.000,-2608324.000,-2357302.000,-2266129.000,-2231933.000,-2811897.000,-2462965.000,-2504568.000,-2618868.000,-2949630.000,-2401211.000,-2450564.000,-2483784.000,-2729265.000,-2438939.000,-2419647.000,-2355427.000
3.04.02,Despesas Gerais e Administrativas,-63548.000,-63548.000,-80085.000,-137383.000,-117009.500,-96636.000,-111256.000,-233674.000,-114126.000,-109412.000,-113916.000,-144511.000,-118646.000,-117580.000,-121180.000,-148274.000,-129309.000,-133826.000,-133958.000,-159789.000,-140790.000,-143747.000,-141844.000,-157899.000,-141958.000,-149426.000,-150256.000,-173905.000,-154554.000,-161089.000,-168970.000,-194472.000,-170175.000,-176691.000,-190546.000,-222421.000,-240214.000,-251677.000,-371022.000,-325649.000,-369466.000,-354251.000,-409880.000,-475725.000,-403882.000,-460344.000,-429970.000,-554422.000,-617446.000,-608473.000,-607656.000,-700247.000,-616217.000,-645599.000,-668566.000,-647512.000,-662291.000,-663191.000,-701886.000,-679635.000,-661332.000,-656564.000,-675859.000
3.04.05,Outras Despesas Operacionais,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10036.000,12806.000,12138.000,19484.000,21636.000,20271.000,26531.000,31182.000,26989.000,20823.000,21114.000,6679.000,14685.000,15930.000,16337.000,15750.000,23379.000,17440.000,20806.000,24531.000,23319.000,9664.000,10114.000,14660.000,90.000,-2500.000,10608.000,18409.000,2445.000,27453.000,65900.000,24131.000,22958.000,30772.000,46176.000,-578.000,-7953.000,-7588.000,-10403.000,-9794.000,-12117.000,-21794.000,5558.000,9343.000,6908.000,35627.000,33249.000,72672.000,42250.000,51087.000,34241.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,53683.000,53683.000,76193.000,121557.000,85853.500,50150.000,69378.000,94132.000,-11381.000,48944.000,45820.000,64882.000,38092.000,134515.000,97024.000,105335.000,93770.000,105326.000,147871.000,143961.000,95652.000,95588.000,81508.000,66178.000,113220.000,132216.000,148657.000,186852.000,197452.000,200854.000,213754.000,275634.000,263270.000,273279.000,232541.000,312461.000,291433.000,283082.000,337284.000,376764.000,157780.000,-28511.000,376879.000,318428.000,517263.000,260409.000,-73047.000,-234023.000,74448.000,186646.000,222741.000,287800.000,16328.000,-35923.000,-595719.000,243166.000,362185.000,331715.000,353769.000,514763.000,438049.000,368832.000,487238.000
3.06,Resultado Financeiro,-27567.000,-27567.000,-38810.000,-75088.000,-58729.500,-42371.000,-37422.000,-85930.000,-39161.000,-45359.000,-40690.000,-47087.000,-45282.000,-59510.000,-65363.000,-73807.000,-74365.000,-79535.000,-96780.000,-110062.000,-104327.000,-104707.000,-124268.000,-152753.000,-113931.000,-124504.000,-127228.000,-138186.000,-130415.000,-109248.000,-92549.000,-78609.000,-59773.000,-72561.000,-71661.000,-90693.000,-98934.000,255990.000,-39489.000,-187980.000,-94411.000,-94557.000,-102702.000,-118825.000,-170328.000,-229676.000,-40979.000,-248028.000,-422110.000,-493838.000,-556285.000,-568800.000,-632359.000,-532096.000,-300604.000,-227160.000,-383425.000,-401079.000,-300553.000,-389991.000,-488069.000,-495565.000,-488075.000
3.06.01,Receitas Financeiras,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51686.000,0.000,0.000,0.000,55695.000,14014.000,14612.000,17305.000,23467.000,21008.000,26170.000,24117.000,25174.000,20428.000,48860.000,33431.000,27578.000,28613.000,24806.000,34239.000,28997.000,23523.000,27561.000,22618.000,36405.000,23764.000,39517.000,34886.000,35762.000,38022.000,479665.000,96193.000,27037.000,42890.000,45613.000,56105.000,38760.000,33591.000,52068.000,219301.000,186617.000,204694.000,155568.000,182062.000,153101.000,193262.000,171187.000,345165.000,396487.000,157118.000,170086.000,223930.000,169099.000,170338.000,183492.000,208102.000
