cd_conta,conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-34337.000,37566.000,122314.000,279865.000,-315752.000,29650.000,-21878.000,44398.000,-150930.000,-12017.000,54442.000,44428.000,-402039.000,-93622.000,165354.000,194070.000,116859.000,-187729.000,-394.000,202701.000,-142486.000,-59474.000,58122.000,606628.000,-90684.000,-100223.000,70812.000,387846.000,7951.000,319633.000,-245446.000,-62661.000,517969.000,361742.000,-133701.000,490154.000,-121012.000,231726.000,226376.000,-3666645.000,443464.000,541070.000,1430049.000,189299.000,-487177.000,377729.000,-2954160.000,-1300868.000,-231503.000,867484.000,1294723.000,1133418.000,1998737.000,-447943.000,1047036.000,756792.000,-471158.000,1568228.000,2060243.000,12678018.000,4722821.000,8751106.000,10058236.000
6.01.DA,Depreciação e Amortização,15623.000,32463.000,50318.000,-29917.000,21131.000,21762.000,22779.000,21265.000,20703.000,22978.000,22947.000,26908.000,24651.000,25557.000,25305.000,26445.000,27030.000,27651.000,28167.000,31484.000,31748.000,62739.000,91624.000,-60310.000,30895.000,30980.000,31719.000,40018.000,34435.000,34924.000,36625.000,37075.000,37235.000,39122.000,46324.000,41009.000,103939.000,200782.000,364687.000,-182433.000,174841.000,,516286.000,11396.000,178326.000,383028.000,590829.000,-335219.000,265059.000,535845.000,809159.000,-446439.000,307800.000,319801.000,309674.000,305415.000,322673.000,645943.000,1005681.000,-641009.000,323112.000,641373.000,961582.000
6.02,Caixa Líquido Atividades de Investimento,-16803.000,-30561.000,-165556.000,107440.000,-30816.000,-534485.000,170203.000,124712.000,-95501.000,-137102.000,-59673.000,182395.000,-27284.000,171661.000,-37733.000,-53485.000,-16623.000,-38106.000,-43373.000,-54828.000,-32605.000,-75128.000,-106592.000,275174.000,-34020.000,-27020.000,-28347.000,-46143.000,-33057.000,-42680.000,-47640.000,-45281.000,-36392.000,-88192.000,-112820.000,-156708.000,-95559.000,-605437.000,-791686.000,564096.000,-135298.000,-193462.000,-400471.000,77786.000,-197712.000,-533101.000,-1025238.000,438648.000,-672851.000,-902431.000,-1090468.000,1622192.000,-697119.000,675299.000,-120773.000,-5807.000,-182873.000,-545591.000,-997335.000,435193.000,-179504.000,-427088.000,-702166.000
6.03,Caixa Líquido Atividades de Financiamento,-76572.000,-139013.000,-85452.000,137565.000,143321.000,427528.000,-118668.000,-73961.000,249436.000,113297.000,-36043.000,97279.000,162720.000,-53741.000,-43899.000,-120575.000,-145264.000,277925.000,-110846.000,131542.000,45667.000,-50431.000,-93314.000,-220266.000,-81496.000,-86521.000,-5406.000,22878.000,-318950.000,-266977.000,206650.000,342024.000,-119132.000,-368251.000,-14917.000,-153372.000,-89327.000,400329.000,188017.000,3465781.000,-225008.000,450169.000,-144885.000,-657083.000,-356618.000,-237663.000,3049245.000,4111757.000,-254660.000,-820559.000,-958263.000,-133255.000,-1936775.000,88366.000,-222850.000,-961662.000,38950.000,-2408599.000,-2118096.000,-10823129.000,-4838301.000,-8181280.000,-9758736.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-127712.000,-132008.000,-128694.000,524870.000,-203247.000,-77307.000,29657.000,95149.000,3005.000,-35822.000,-41274.000,324102.000,-266603.000,24298.000,83722.000,20010.000,-45028.000,52090.000,-154613.000,279415.000,-129424.000,-185033.000,-141784.000,661536.000,-206200.000,-213764.000,37059.000,364581.000,-344056.000,9976.000,-86436.000,234082.000,362445.000,-94701.000,-261438.000,180074.000,-305898.000,26618.000,-377293.000,363232.000,83158.000,797777.000,884693.000,-389998.000,-1041507.000,-393035.000,-930153.000,3249537.000,-1159014.000,-855506.000,-754008.000,2622355.000,-635157.000,315722.000,703413.000,-210677.000,-615081.000,-1385962.000,-1055188.000,2290082.000,-294984.000,142738.000,-402666.000
