cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
1,Ativo Total,831948000.0,859299000.0,931562000.0,900135000.0,859160000.0,818332000.0,803206000.0,804945000.0,788046000.0,808054000.0,803870000.0,831515000.0,824153000.0,850282000.0,866756000.0,860473000.0,949087000.0,965248000.0,924465000.0,926011000.0,971645000.0,1015142000.0,965430000.0,987419000.0,998283000.0,941447000.0,974689000.0,972951000.0,998662000.0,1004754000.0,947574000.0,976709000.0,978577000.0,990459000.0,1025496000.0,1050888000.0,1067292000.0,1058688000.0,1077849000.0,1124797000.0,1147716000.0,1174890000.0,1212038000.0
1.01,Ativo Circulante,137565000.0,160380000.0,176380000.0,169581000.0,146243000.0,132625000.0,144753000.0,145907000.0,134058000.0,142435000.0,143942000.0,155909000.0,145412000.0,144255000.0,150201000.0,143606000.0,130605000.0,181333000.0,147601000.0,112101000.0,163562000.0,201926000.0,151644000.0,142323000.0,153972000.0,151539000.0,166334000.0,168247000.0,199512000.0,224785000.0,159327000.0,163052000.0,157194000.0,136816000.0,147311000.0,157079000.0,165964000.0,159310000.0,167371000.0,135212000.0,124853000.0,135859000.0,149361000.0
1.01.01,Caixa e Equivalentes de Caixa,34450000.0,81166000.0,99870000.0,97845000.0,77778000.0,62940000.0,70060000.0,69108000.0,60874000.0,77970000.0,74431000.0,74494000.0,66362000.0,65536000.0,56803000.0,53854000.0,36476000.0,64052000.0,54882000.0,29714000.0,80382000.0,106598000.0,71635000.0,60856000.0,68155000.0,49126000.0,59394000.0,58410000.0,81601000.0,85311000.0,23650000.0,41723000.0,52277000.0,49882000.0,60642000.0,61613000.0,57689000.0,43829000.0,47367000.0,20254000.0,26960000.0,38177000.0,47675000.0
1.01.02,Aplicações Financeiras,33828000.0,10478000.0,4379000.0,3047000.0,2729000.0,2430000.0,2542000.0,2556000.0,2909000.0,3317000.0,5744000.0,6237000.0,3905000.0,4060000.0,4164000.0,4198000.0,4370000.0,2456000.0,5427000.0,3580000.0,3346000.0,2952000.0,3782000.0,3424000.0,3299000.0,3013000.0,2920000.0,3630000.0,5967000.0,14957000.0,13038000.0,14470000.0,14629000.0,11103000.0,6505000.0,13650000.0,24072000.0,23848000.0,30471000.0,26397000.0,17078000.0,13670000.0,14326000.0
1.01.03,Contas a Receber,20737000.0,20050000.0,21155000.0,22659000.0,18865000.0,17047000.0,16953000.0,15543000.0,14042000.0,14477000.0,16525000.0,16446000.0,15631000.0,19385000.0,25660000.0,22264000.0,19336000.0,15509000.0,17495000.0,15164000.0,15866000.0,14316000.0,12905000.0,24584000.0,13432000.0,22381000.0,25560000.0,35538000.0,26849000.0,26443000.0,22026000.0,26142000.0,23497000.0,21041000.0,25502000.0,29702000.0,25184000.0,24489000.0,23845000.0,22080000.0,17623000.0,18474000.0,21891000.0
1.01.04,Estoques,32031000.0,33771000.0,32585000.0,29057000.0,29098000.0,28508000.0,27627000.0,27622000.0,26172000.0,26621000.0,25851000.0,28081000.0,29361000.0,35534000.0,38865000.0,34822000.0,32962000.0,34238000.0,31583000.0,33009000.0,31236000.0,27594000.0,29790000.0,29500000.0,39730000.0,36038000.0,39577000.0,40486000.0,48351000.0,49822000.0,52825000.0,45804000.0,40483000.0,39241000.0,39510000.0,37184000.0,40849000.0,40796000.0,40544000.0,41550000.0,42779000.0,44927000.0,46272000.0
1.01.05,Ativos Biológicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.06,Tributos a Recuperar,9674000.0,9927000.0,10172000.0,10732000.0,10612000.0,9285000.0,8709000.0,8153000.0,8167000.0,8361000.0,7899000.0,8062000.0,8334000.0,9006000.0,9441000.0,7883000.0,8299000.0,9026000.0,10788000.0,14287000.0,13150000.0,29788000.0,23852000.0,13483000.0,8552000.0,9675000.0,7997000.0,7511000.0,6175000.0,6676000.0,7763000.0,6819000.0,6102000.0,6353000.0,5965000.0,5703000.0,7701000.0,15564000.0,13283000.0,12175000.0,9330000.0,10055000.0,10244000.0
1.01.07,Despesas Antecipadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.08,Outros Ativos Circulantes,6845000.0,4988000.0,8219000.0,6241000.0,7161000.0,12415000.0,18862000.0,22925000.0,21894000.0,11689000.0,13492000.0,22589000.0,21819000.0,10734000.0,15268000.0,20585000.0,29162000.0,56052000.0,27426000.0,16347000.0,19582000.0,20678000.0,9680000.0,10476000.0,20804000.0,31306000.0,30886000.0,22672000.0,30569000.0,41576000.0,40025000.0,28094000.0,20206000.0,9196000.0,9187000.0,9227000.0,10469000.0,10784000.0,11861000.0,12756000.0,11083000.0,10556000.0,8953000.0
1.02,Ativo Não Circulante,694383000.0,698919000.0,755182000.0,730554000.0,712917000.0,685707000.0,658453000.0,659038000.0,653988000.0,665619000.0,659928000.0,675606000.0,678741000.0,706027000.0,716555000.0,716867000.0,818482000.0,783915000.0,776864000.0,813910000.0,808083000.0,813216000.0,813786000.0,845096000.0,844311000.0,789908000.0,808355000.0,804704000.0,799150000.0,779969000.0,788247000.0,813657000.0,821383000.0,853643000.0,878185000.0,893809000.0,901328000.0,899378000.0,910478000.0,989585000.0,1022863000.0,1039031000.0,1062677000.0
1.02.01,Ativo Realizável a Longo Prazo,54911000.0,56231000.0,69189000.0,74879000.0,67617000.0,59874000.0,61226000.0,66551000.0,63457000.0,67520000.0,66247000.0,70955000.0,72314000.0,80530000.0,81576000.0,85478000.0,87135000.0,81959000.0,74636000.0,71306000.0,119774000.0,124449000.0,128209000.0,104974000.0,113969000.0,72124000.0,77639000.0,79992000.0,85532000.0,86511000.0,92717000.0,110722000.0,118949000.0,122754000.0,131247000.0,129735000.0,129858000.0,123216000.0,122624000.0,127626000.0,130308000.0,128585000.0,132619000.0
