cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
2,Passivo Total,831948000.0,859299000.0,931562000.0,900135000.0,859160000.0,818332000.0,803206000.0,804945000.0,788046000.0,808054000.0,803870000.0,831515000.0,824153000.0,850282000.0,866756000.0,860473000.0,949087000.0,965248000.0,924465000.0,926011000.0,971645000.0,1015142000.0,965430000.0,987419000.0,998283000.0,941447000.0,974689000.0,972951000.0,998662000.0,1004754000.0,947574000.0,976709000.0,978577000.0,990459000.0,1025496000.0,1050888000.0,1067292000.0,1058688000.0,1077849000.0,1124797000.0,1147716000.0,1174890000.0,1212038000.0
2.01,Passivo Circulante,90359000.0,100596000.0,109719000.0,111572000.0,107458000.0,83681000.0,82830000.0,81167000.0,78477000.0,69968000.0,71248000.0,82535000.0,78116000.0,84649000.0,94072000.0,97068000.0,113539000.0,138346000.0,133660000.0,116147000.0,134837000.0,144169000.0,140706000.0,136287000.0,124469000.0,115929000.0,138664000.0,134913000.0,130222000.0,171157000.0,135807000.0,163731000.0,128450000.0,151599000.0,154571000.0,163928000.0,153876000.0,177972000.0,178932000.0,194808000.0,173828000.0,179180000.0,182367000.0
2.01.01,Obrigações Sociais e Trabalhistas,6168000.0,5472000.0,6156000.0,5085000.0,4871000.0,6081000.0,8261000.0,7159000.0,6020000.0,5217000.0,5240000.0,4331000.0,4920000.0,6013000.0,6781000.0,6426000.0,7082000.0,6511000.0,7370000.0,6632000.0,6152000.0,9284000.0,10609000.0,10150000.0,9655000.0,9092000.0,9182000.0,8335000.0,7743000.0,6814000.0,8190000.0,7805000.0,8080000.0,6843000.0,8839000.0,9802000.0,9521000.0,7860000.0,10730000.0,9336000.0,9971000.0,9945000.0,12591000.0
2.01.02,Fornecedores,25068000.0,24581000.0,26641000.0,24913000.0,20755000.0,17840000.0,17334000.0,18781000.0,14925000.0,17001000.0,18949000.0,19077000.0,18027000.0,20769000.0,27458000.0,24516000.0,22912000.0,21832000.0,24357000.0,22576000.0,30262000.0,21419000.0,24439000.0,35645000.0,29057000.0,26677000.0,29502000.0,30597000.0,28029000.0,28954000.0,28164000.0,28507000.0,25643000.0,26168000.0,23383000.0,23302000.0,25801000.0,26752000.0,28869000.0,37659000.0,31265000.0,34374000.0,36269000.0
2.01.03,Obrigações Fiscais,1028000.0,910000.0,860000.0,410000.0,1125000.0,669000.0,647000.0,412000.0,237000.0,2162000.0,1151000.0,990000.0,1625000.0,1648000.0,1514000.0,817000.0,1464000.0,4286000.0,574000.0,1114000.0,998000.0,1144000.0,740000.0,1029000.0,832000.0,871000.0,3140000.0,4089000.0,4895000.0,10065000.0,8568000.0,15045000.0,6891000.0,2746000.0,8085000.0,6295000.0,5031000.0,2075000.0,6312000.0,8671000.0,8342000.0,3580000.0,6017000.0
2.01.04,Empréstimos e Financiamentos,39721000.0,44655000.0,53376000.0,57382000.0,62126000.0,36513000.0,37101000.0,31855000.0,34971000.0,25985000.0,23429000.0,23244000.0,15474000.0,15353000.0,16235000.0,14296000.0,36083000.0,44380000.0,54861000.0,41139000.0,59234000.0,66282000.0,68368000.0,51364000.0,49349000.0,42207000.0,49539000.0,50631000.0,43318000.0,48923000.0,46728000.0,47650000.0,49483000.0,49818000.0,55139000.0,55781000.0,61798000.0,67003000.0,63774000.0,68783000.0,66629000.0,64098000.0,64216000.0
2.01.05,Outras Obrigações,16130000.0,22676000.0,20238000.0,20738000.0,15864000.0,16662000.0,16262000.0,18683000.0,18224000.0,16237000.0,18865000.0,23344000.0,23819000.0,25498000.0,26862000.0,30575000.0,25491000.0,24991000.0,25167000.0,28025000.0,20817000.0,29074000.0,28880000.0,26491000.0,27931000.0,27428000.0,38337000.0,32789000.0,35181000.0,63158000.0,31460000.0,53328000.0,29261000.0,60228000.0,54775000.0,51898000.0,34402000.0,55778000.0,50803000.0,50440000.0,34592000.0,44521000.0,42212000.0
2.01.06,Provisões,2244000.0,2109000.0,2253000.0,2556000.0,2717000.0,2563000.0,2753000.0,2672000.0,2853000.0,2665000.0,2842000.0,10254000.0,13758000.0,15203000.0,15070000.0,16630000.0,16550000.0,14335000.0,3147000.0,3577000.0,4053000.0,3659000.0,3837000.0,8049000.0,3679000.0,4845000.0,3744000.0,3632000.0,3687000.0,3697000.0,3734000.0,3750000.0,3802000.0,3751000.0,3802000.0,14229000.0,14710000.0,14142000.0,14246000.0,15501000.0,18572000.0,18722000.0,20519000.0
2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,193000.0,195000.0,488000.0,0.0,3353000.0,472000.0,1605000.0,1247000.0,701000.0,772000.0,1295000.0,493000.0,165000.0,152000.0,3808000.0,3957000.0,22011000.0,18184000.0,13084000.0,13321000.0,13307000.0,3833000.0,3559000.0,3966000.0,4809000.0,5220000.0,4840000.0,7369000.0,9546000.0,8963000.0,7646000.0,5290000.0,2045000.0,548000.0,2621000.0,2613000.0,4362000.0,4198000.0,4418000.0,4457000.0,3940000.0,543000.0
2.02,Passivo Não Circulante,435877000.0,449300000.0,530861000.0,530633000.0,485319000.0,459359000.0,458360000.0,471035000.0,449053000.0,476942000.0,468103000.0,479371000.0,468284000.0,478185000.0,476509000.0,479862000.0,546517000.0,517484000.0,481052000.0,510727000.0,601883000.0,625252000.0,574363000.0,539982000.0,553569000.0,463128000.0,460336000.0,448457000.0,431379000.0,420745000.0,437662000.0,448593000.0,446722000.0,466579000.0,483435000.0,504620000.0,503494000.0,504676000.0,503864000.0,562475000.0,576285000.0,593928000.0,604710000.0
