cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
3.01,Receita de Venda de Bens e/ou Serviços,74353000.0,79943000.0,82239000.0,85103000.0,70337000.0,71320000.0,70443000.0,70489000.0,68365000.0,66996000.0,71822000.0,76512000.0,74461000.0,84395000.0,98260000.0,92720000.0,79999000.0,72567000.0,77051000.0,72628000.0,75469000.0,50898000.0,70730000.0,74972000.0,86174000.0,110710000.0,121594000.0,134190000.0,141641000.0,170960000.0,170076000.0,158579000.0,139068000.0,113840000.0,124828000.0,134258000.0,117721000.0,122258000.0,129582000.0,121268000.0,123144000.0,119128000.0,127906000.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-51943000.0,-54381000.0,-58484000.0,-58254000.0,-49329000.0,-48499000.0,-47106000.0,-47677000.0,-44579000.0,-45627000.0,-50585000.0,-51309000.0,-47688000.0,-52772000.0,-63616000.0,-61217000.0,-53575000.0,-42357000.0,-47045000.0,-37163000.0,-43854000.0,-32680000.0,-36961000.0,-34612000.0,-42141000.0,-53705000.0,-62042000.0,-75143000.0,-66875000.0,-75099000.0,-83240000.0,-81942000.0,-65757000.0,-56159000.0,-58513000.0,-61632000.0,-57020000.0,-61211000.0,-63004000.0,-63132000.0,-62435000.0,-62449000.0,-66789000.0
3.03,Resultado Bruto,22410000.0,25562000.0,23755000.0,26849000.0,21008000.0,22821000.0,23337000.0,22812000.0,23786000.0,21369000.0,21237000.0,25203000.0,26773000.0,31623000.0,34644000.0,31503000.0,26424000.0,30210000.0,30006000.0,35465000.0,31615000.0,18218000.0,33769000.0,40360000.0,44033000.0,57005000.0,59552000.0,59047000.0,74766000.0,95861000.0,86836000.0,76637000.0,73311000.0,57681000.0,66315000.0,72626000.0,60701000.0,61047000.0,66578000.0,58136000.0,60709000.0,56679000.0,61117000.0
3.04,Despesas/Receitas Operacionais,-9238000.0,-15933000.0,-17510000.0,-69083000.0,-12472000.0,-15239000.0,-33509000.0,-12276000.0,-8904000.0,-5764000.0,-13021000.0,-26133000.0,-8447000.0,-14647000.0,-16650000.0,-19923000.0,-11909000.0,9027000.0,-15703000.0,-21819000.0,-77055000.0,-9198000.0,-15737000.0,27649000.0,-10129000.0,-4824000.0,6905000.0,-758000.0,-9368000.0,573000.0,-12224000.0,-18826000.0,-13114000.0,-15710000.0,-18769000.0,-32998000.0,-16674000.0,-27504000.0,-20116000.0,-44967000.0,-17669000.0,-26211000.0,-17482000.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,13172000.0,9629000.0,6245000.0,-42234000.0,8536000.0,7582000.0,-10172000.0,10536000.0,14882000.0,15605000.0,8216000.0,-930000.0,18326000.0,16976000.0,17994000.0,11580000.0,14515000.0,39237000.0,14303000.0,13646000.0,-45440000.0,9020000.0,18032000.0,68009000.0,33904000.0,52181000.0,66457000.0,58289000.0,65398000.0,96434000.0,74612000.0,57811000.0,60197000.0,41971000.0,47546000.0,39628000.0,44027000.0,33543000.0,46462000.0,13169000.0,43040000.0,30468000.0,43635000.0
3.06,Resultado Financeiro,-5621000.0,-6048000.0,-11444000.0,-4928000.0,-8693000.0,-6061000.0,-7122000.0,-5309000.0,-7755000.0,-8835000.0,-7411000.0,-7598000.0,-7246000.0,-2647000.0,-5841000.0,-5366000.0,-8147000.0,-8576000.0,-10874000.0,-6862000.0,-21178000.0,-12308000.0,-22910000.0,6812000.0,-30748000.0,10776000.0,-25480000.0,-13804000.0,2983000.0,-15757000.0,-7973000.0,1490000.0,-3200000.0,-269000.0,-9760000.0,1368000.0,-9579000.0,-36396000.0,-1561000.0,-34935000.0,10595000.0,5572000.0,1316000.0
3.07,Resultado Antes dos Tributos sobre o Lucro,7551000.0,3581000.0,-5199000.0,-47162000.0,-157000.0,1521000.0,-17294000.0,5227000.0,7127000.0,6770000.0,805000.0,-8528000.0,11080000.0,14329000.0,12153000.0,6214000.0,6368000.0,30661000.0,3429000.0,6784000.0,-66618000.0,-3288000.0,-4878000.0,74821000.0,3156000.0,62957000.0,40977000.0,44485000.0,68381000.0,80677000.0,66639000.0,59301000.0,56997000.0,41702000.0,37786000.0,40996000.0,34448000.0,-2853000.0,44901000.0,-21766000.0,53635000.0,36040000.0,44951000.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-3023000.0,-2673000.0,174000.0,11580000.0,-224000.0,-622000.0,971000.0,-2467000.0,-2320000.0,-6478000.0,-155000.0,3156000.0,-3955000.0,-4638000.0,-5249000.0,-3236000.0,-2128000.0,-11611000.0,-3938000.0,1277000.0,16894000.0,475000.0,3209000.0,-14369000.0,-1880000.0,-19916000.0,-9753000.0,-12762000.0,-23598000.0,-26193000.0,-20403000.0,-15799000.0,-18690000.0,-12766000.0,-11026000.0,-9833000.0,-10638000.0,338000.0,-12225000.0,4804000.0,-18304000.0,-9266000.0,-12104000.0
3.09,Resultado Líquido das Operações Continuadas,4528000.0,908000.0,-5025000.0,-35582000.0,-381000.0,899000.0,-16323000.0,2760000.0,4807000.0,292000.0,650000.0,-5372000.0,7125000.0,9691000.0,6904000.0,2978000.0,4240000.0,19050000.0,-509000.0,8061000.0,-49724000.0,-2813000.0,-1669000.0,60452000.0,1276000.0,43041000.0,31224000.0,31723000.0,44783000.0,54484000.0,46236000.0,43502000.0,38307000.0,28936000.0,26760000.0,31163000.0,23810000.0,-2515000.0,32676000.0,-16962000.0,35331000.0,26774000.0,32847000.0
3.10,Resultado Líquido de Operações Descontinuadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302000.0,9349000.0,477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
