cd_conta,conta,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
1,Ativo Total,1911194.0,2030244.0,2520768.0,2786417.0,3236378.0,2672539.0,3179275.0,3306341.0,3098838.0,3536282.0,3555179.0,3794880.0,3714905.0,3744581.0,4220661.0,4472509.0,4593197.0,4902850.0,5202946.0,6689306.0,6540313.0,6362558.0,7599546.0
1.01,Ativo Circulante,572519.0,650808.0,947692.0,1129517.0,1395073.0,1003566.0,1458828.0,1520417.0,1528450.0,1799066.0,1325050.0,1292025.0,1178236.0,1231344.0,1621526.0,1834557.0,1796034.0,1753805.0,1830175.0,2410879.0,1915344.0,1642832.0,2703721.0
1.01.01,Caixa e Equivalentes de Caixa,154391.0,144511.0,483509.0,612057.0,859006.0,488519.0,896674.0,901195.0,918324.0,1141560.0,653745.0,667351.0,525313.0,530469.0,896306.0,1148816.0,1069517.0,1067103.0,1067713.0,1673091.0,1137335.0,916454.0,1869032.0
1.01.02,Aplicações Financeiras,931.0,1029.0,1094.0,1772.0,1903.0,1710.0,1822.0,5268.0,11713.0,3147.0,3244.0,3131.0,0.0,0.0,0.0,0.0,6565.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.03,Contas a Receber,0.0,147025.0,159931.0,185849.0,208413.0,204239.0,228971.0,236635.0,209525.0,241692.0,281441.0,284411.0,302888.0,321484.0,307336.0,85323.0,101218.0,104285.0,83656.0,98055.0,89957.0,26336.0,69897.0
1.01.04,Estoques,216922.0,190889.0,209061.0,241855.0,274061.0,248621.0,275069.0,315600.0,278470.0,301626.0,270822.0,224196.0,246750.0,260931.0,300095.0,226113.0,254851.0,305562.0,344053.0,358800.0,389758.0,436754.0,407782.0
1.01.05,Ativos Biológicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.06,Tributos a Recuperar,140901.0,67629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207208.0,214032.0,199720.0,225165.0,123233.0,135728.0,116193.0,125444.0
1.01.07,Despesas Antecipadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.08,Outros Ativos Circulantes,59374.0,99725.0,94097.0,87984.0,51690.0,60477.0,56292.0,61719.0,110418.0,111041.0,115798.0,112936.0,103285.0,118460.0,117789.0,167097.0,149851.0,77135.0,109588.0,157700.0,162566.0,147095.0,231566.0
1.02,Ativo Não Circulante,1338675.0,1379436.0,1573076.0,1656900.0,1841305.0,1668973.0,1720447.0,1785924.0,1570388.0,1737216.0,2230129.0,2502855.0,2536669.0,2513237.0,2599135.0,2637952.0,2797163.0,3149045.0,3372771.0,4278427.0,4624969.0,4719726.0,4895825.0
1.02.01,Ativo Realizável a Longo Prazo,98619.0,42062.0,110806.0,247768.0,221282.0,194836.0,184626.0,190814.0,171551.0,185223.0,207269.0,244189.0,247593.0,209616.0,187154.0,271849.0,276090.0,276528.0,316425.0,496269.0,487909.0,558327.0,729521.0
1.02.02,Investimentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02.03,Imobilizado,1240056.0,1337374.0,1462270.0,1409132.0,1620023.0,1474137.0,1535821.0,1595110.0,1398837.0,1551993.0,1731104.0,1975068.0,2014841.0,2048550.0,2411981.0,2366103.0,2521073.0,2872517.0,3056346.0,3782158.0,4137060.0,4161399.0,4166304.0
1.02.04,Intangível,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291756.0,283598.0,274235.0,255071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
