Preço_Fechamento,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,,,14.56,14.49,15.03,17.57,14.69,12.0,11.99,9.32,8.95,8.37,10.46,9.14,9.29,10.31,10.99,14.52,18.76,23.46,34.8,46.86,63.12,92.5
