cd_conta,conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-8578.0,1133.0,-9170.0,8863.0,-20882.0,-11884.0,3401.0,14730.0,-7196.0,2304.0,7066.0,-2813.0,-6898.0,12645.0,2832.0,-8777.0,-2681.0,18773.0,1872.0,3361.0,-9674.0,68761.0,17846.0,39532.0,-16595.0,22646.0,49583.0,-191.0,-7532.0,-43915.0,-54182.0,-38678.0,32267.0,31852.0,109703.0,-149361.0,128649.0,-19510.0,-8708.0,-79263.0,38283.0,94797.0,163366.0
6.01.DA,Depreciação e Amortização,964.0,970.0,975.0,986.0,981.0,984.0,670.0,1245.0,949.0,945.0,940.0,640.0,1265.0,323.0,779.0,891.0,776.0,995.0,900.0,3068.0,1600.0,1574.0,1590.0,-993.0,971.0,964.0,974.0,1039.0,1022.0,2026.0,2991.0,-2058.0,1095.0,1195.0,1238.0,1285.0,1408.0,1478.0,4101.0,3372.0,4618.0,10133.0,16440.0
6.02,Caixa Líquido Atividades de Investimento,6530.0,-38220.0,33338.0,-11108.0,22732.0,96.0,-1302.0,6594.0,-11511.0,-10613.0,13583.0,-13956.0,4510.0,-21133.0,3223.0,17108.0,-8115.0,-6981.0,983.0,-15025.0,28967.0,-91561.0,20627.0,-26866.0,2729.0,1052.0,-38387.0,15304.0,21548.0,68820.0,77078.0,-69942.0,-10186.0,-6016.0,-78228.0,57324.0,-10607.0,-80808.0,-9086.0,-67564.0,-61959.0,-122128.0,-121050.0
6.03,Caixa Líquido Atividades de Financiamento,0.0,-12221.0,7.0,-35448.0,-12.0,-2975.0,52.0,-254.0,3390.0,-2230.0,0.0,345.0,-15.0,2621.0,0.0,3598.0,93.0,-6490.0,-1016.0,9025.0,-211.0,19725.0,-17929.0,-16553.0,-104.0,-16249.0,-5805.0,-3643.0,-1569.0,-24583.0,-27810.0,67635.0,26340.0,48657.0,-164793.0,121735.0,-128053.0,131727.0,38796.0,100976.0,43971.0,31607.0,-2233.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-2048.0,-49308.0,24175.0,-37693.0,1838.0,-14763.0,2151.0,21070.0,-15317.0,-10539.0,20649.0,-16424.0,-2403.0,-5867.0,6055.0,11929.0,-10703.0,5302.0,1839.0,-2639.0,19082.0,-3075.0,20544.0,-3887.0,-13970.0,7449.0,5391.0,11470.0,12447.0,322.0,-4914.0,-40985.0,48421.0,74493.0,-133318.0,29698.0,-10011.0,31409.0,21002.0,-45851.0,20295.0,4276.0,40083.0
