cd_conta,conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,67121.000,-11131.000,-338148.000,-386305.000,-353860.000,-250297.000,60201.000,2054636.000,-141345.000,379905.000,132329.000,-259971.000,-178869.000,-27321.000,35168.000,368319.000,407516.000,377430.000,463390.000,436002.000,355171.000,679953.000,601446.000,464093.000,297968.000,312838.000,537391.000,527764.000,79517.000,204815.000,-143706.000,-147644.000,-44582.000,-185083.000,619071.000,1129347.000,-711522.000,164470.000,1425310.000,1721832.000,-970223.000,3968442.000,2369287.000,2323699.000,-214560.000,3043376.000,4721945.000,1483104.000,1204945.000,3141649.000,5805225.000,-816767.000,672981.000,3096572.000,8473860.000,312967.000,1386702.000,3925397.000,7666378.000,-212128.000,2960571.000,5947480.000,9444559.000
6.01.DA,Depreciação e Amortização,108371.000,223794.000,358220.000,-63661.000,178396.000,355670.000,547938.000,-340476.000,186312.000,200143.000,210314.000,218360.000,219919.000,18154.000,131362.000,135934.000,141747.000,141188.000,147096.000,153620.000,171696.000,27037.000,113882.000,120259.000,122979.000,116627.000,112736.000,112427.000,110206.000,113904.000,114259.000,115336.000,61158.000,160584.000,333527.000,97896.000,286634.000,592650.000,889387.000,-571156.000,303897.000,357993.000,360977.000,370740.000,369958.000,376615.000,386391.000,430308.000,399165.000,2082680.000,3796171.000,-705895.000,1717629.000,3445234.000,4983743.000,-3406374.000,1696151.000,3456400.000,5238828.000,-3193875.000,1794756.000,3660543.000,5565339.000
6.02,Caixa Líquido Atividades de Investimento,-1398965.000,-1475308.000,-1811963.000,748128.000,-283988.000,-534706.000,-718103.000,590182.000,-191477.000,236075.000,-301129.000,-302005.000,-248503.000,-160542.000,-207941.000,-239424.000,-142616.000,-176860.000,-127267.000,-192570.000,-148695.000,-79661.000,-106326.000,-112955.000,-107923.000,-61374.000,-175176.000,-181609.000,-133703.000,-161698.000,-281487.000,-246967.000,-112737.000,-3925728.000,-4123495.000,3817865.000,-441443.000,-938250.000,-1068936.000,1057578.000,-190379.000,-308556.000,-410740.000,-491757.000,-396417.000,-2631577.000,-854098.000,-783410.000,-2362861.000,1391561.000,855305.000,-6328509.000,989872.000,566448.000,-6046379.000,-1630308.000,-2222132.000,-3256089.000,-3030713.000,1968599.000,395557.000,-3548650.000,-3637582.000
6.03,Caixa Líquido Atividades de Financiamento,-160236.000,475974.000,4410302.000,21363.000,-50245.000,963205.000,342307.000,-1649321.000,220266.000,-1082144.000,-27689.000,884824.000,447779.000,-480250.000,287389.000,-856239.000,374278.000,105125.000,-102645.000,-749778.000,-342795.000,-362238.000,-482742.000,-2914788.000,239317.000,4694.000,176167.000,-824820.000,569825.000,-465067.000,-287599.000,114600.000,2108379.000,4806320.000,4066709.000,-10777313.000,646086.000,226223.000,578176.000,-1456108.000,-1193335.000,-3463675.000,-785019.000,1134547.000,-1207834.000,1084132.000,-2988142.000,-2010490.000,4798916.000,1263173.000,735334.000,-5211621.000,-2129258.000,-4008559.000,-3074606.000,2982520.000,-2266880.000,-2986451.000,-7356872.000,2005949.000,-3449265.000,-1527413.000,-3401368.000
6.04,Variação Cambial s/ Caixa e Equivalentes,2482.000,5839.000,-12615.000,-21209.000,-25068.000,-80110.000,152352.000,121587.000,-43276.000,173419.000,12522.000,10930.000,-27797.000,-176832.000,29269.000,69136.000,-57707.000,-41659.000,170942.000,103680.000,145960.000,-342149.000,5304202.000,-313063.000,-249100.000,-245476.000,-2876.000,26646.000,-89789.000,153403.000,-198845.000,158057.000,-493462.000,562023.000,669497.000,4672542.000,-82966.000,-206336.000,233333.000,70960.000,1518000.000,403656.000,306900.000,-863511.000,1118318.000,-1226166.000,488320.000,91057.000,-441004.000,181124.000,408357.000,19479.000,-162630.000,-429274.000,-176493.000,618711.000,335960.000,1347325.000,1051962.000,-300532.000,-568340.000,-920594.000,-1266129.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-1489598.000,-1004626.000,2247576.000,361977.000,-713161.000,98092.000,-163243.000,1117084.000,-155832.000,-292745.000,-183967.000,333778.000,-7390.000,-844945.000,143885.000,-658208.000,581471.000,264036.000,404420.000,-402666.000,9641.000,-104095.000,5316580.000,-2876713.000,180262.000,10682.000,535506.000,-452019.000,425850.000,-268547.000,-911637.000,-121954.000,1457598.000,1257532.000,1231782.000,-1157559.000,-589845.000,-753893.000,1167883.000,1394262.000,-835937.000,599867.000,1480428.000,2102978.000,-700493.000,269765.000,1368025.000,-1219739.000,3199996.000,5977507.000,7804221.000,-12337418.000,-629035.000,-774813.000,-823618.000,2283890.000,-2766350.000,-969818.000,-1669245.000,3461888.000,-661477.000,-49177.000,1139480.000
