cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,1494495.000,1581447.000,1757640.000,2027146.000,1756807.000,1909930.000,2025592.000,2090093.000,1907079.000,80028.000,-1151525.000,2806635.000,23575.000,25432.000,25790.000,24926.000,17931.000,1409418.000,1670056.000,1792010.000,1871150.000,1807335.000,1850505.000,2507342.000,1855135.000,1721198.000,1955401.000,2208099.000,1972405.000,2033374.000,2487697.000,2483676.000,2365839.000,2522857.000,2730194.000,2450649.000,2687737.000,2659473.000,2893282.000,2958119.000,2564673.000,2425547.000,2803642.000,3504063.000,3177258.000,3479042.000,4471019.000,4483367.000,3831231.000,3709768.000,3822321.000,3756449.000,3675073.000,3875718.000,4107388.000,4473262.000,4363246.000,4065090.000,4455855.000,5000763.000,4548335.000,4737936.000,5161685.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-1230857.000,-1257736.000,-1310931.000,-1632382.000,-1442737.000,-1448852.000,-1571171.000,-1631893.000,-1568888.000,-60005.000,890280.000,-2157184.000,-18895.000,-14629.000,-13598.000,-11705.000,-10891.000,-1049590.000,-1305876.000,-1502510.000,-1612815.000,-1688874.000,-1658629.000,-2192670.000,-1658419.000,-1555251.000,-1707296.000,-1731686.000,-1709920.000,-1796658.000,-2236822.000,-2058729.000,-1929994.000,-2128363.000,-2182511.000,-1990448.000,-2140339.000,-2115708.000,-2288151.000,-2326343.000,-2099297.000,-2034347.000,-2022741.000,-2673340.000,-2390946.000,-2583509.000,-3296803.000,-3376054.000,-2702000.000,-2556844.000,-2786970.000,-2711034.000,-2612124.000,-2716928.000,-2734847.000,-3023917.000,-2895278.000,-3059184.000,-3298064.000,-3904211.000,-3267681.000,-3508680.000,-3883750.000
3.03,Resultado Bruto,263638.000,323711.000,446709.000,394764.000,314070.000,461078.000,454421.000,458200.000,338191.000,20023.000,-261245.000,649451.000,4680.000,10803.000,12192.000,13221.000,7040.000,359828.000,364180.000,289500.000,258335.000,118461.000,191876.000,314672.000,196716.000,165947.000,248105.000,476413.000,262485.000,236716.000,250875.000,424947.000,435845.000,394494.000,547683.000,460201.000,547398.000,543765.000,605131.000,631776.000,465376.000,391200.000,780901.000,830723.000,786312.000,895533.000,1174216.000,1107313.000,1129231.000,1152924.000,1035351.000,1045415.000,1062949.000,1158790.000,1372541.000,1449345.000,1467968.000,1005906.000,1157791.000,1096552.000,1280654.000,1229256.000,1277935.000
3.04,Despesas/Receitas Operacionais,-159527.000,-171682.000,-148594.000,-177125.000,-155286.000,-147243.000,-153066.000,-323107.000,-184234.000,-36064.000,43586.000,-549978.000,-36794.000,-1335.000,-9990.000,10698.000,-5335.000,-105393.000,-159939.000,224810.000,-106841.000,186028.000,-111909.000,-417859.000,-116762.000,-78069.000,-30614.000,-231847.000,-67571.000,-120623.000,-95937.000,-163869.000,-103829.000,-119694.000,-222327.000,-210507.000,-145911.000,-144784.000,-145953.000,-228695.000,-168153.000,-125927.000,-136127.000,-207721.000,-83231.000,-175164.000,-249015.000,-272362.000,-166910.000,-200632.000,-241137.000,-302702.000,-231827.000,-247847.000,-238018.000,-301641.000,-263715.000,-276249.000,-324959.000,-425253.000,-285819.000,-315080.000,-300515.000
3.04.02,Despesas Gerais e Administrativas,-95523.000,-109207.000,-112242.000,-116824.000,-103295.000,-95111.000,-98426.000,-115211.000,-98989.000,-1881.000,22496.000,-163442.000,-2037.000,-2964.000,-2659.000,-3492.000,-3529.000,-132580.000,-21012.000,-232528.000,-92739.000,-54822.000,-99261.000,-154039.000,-107231.000,-75664.000,-41304.000,-183155.000,-78659.000,-95365.000,-89524.000,-141590.000,-83836.000,-89591.000,-196025.000,-205772.000,-139169.000,-129638.000,-132767.000,-210202.000,-143990.000,-116480.000,-132425.000,-194125.000,-135666.000,-148257.000,-136290.000,-197452.000,-145729.000,-171213.000,-215856.000,-278542.000,-196629.000,-201921.000,-202338.000,-240463.000,-220160.000,-233091.000,-280665.000,-333847.000,-245509.000,-253085.000,-246114.000
3.04.05,Outras Despesas Operacionais,-11464.000,-18440.000,-13873.000,18198.000,-10761.000,-15367.000,-20549.000,-111294.000,-20692.000,-25342.000,24209.000,-321221.000,-1272.000,-1829.000,825.000,-5046.000,-5558.000,42773.000,-93719.000,11613.000,-21720.000,-18533.000,-16624.000,-20583.000,-14965.000,-14682.000,-20173.000,-75200.000,-19669.000,-36556.000,-20118.000,-32190.000,-28883.000,-40019.000,-38954.000,-42331.000,-52513.000,-27490.000,-19026.000,-34393.000,-27021.000,-12373.000,-31315.000,-33402.000,-26528.000,-30629.000,-120463.000,-75418.000,-26460.000,-31643.000,-31620.000,-31584.000,-39143.000,-50477.000,-39322.000,-63349.000,-45043.000,-45701.000,-49619.000,-96990.000,-48423.000,-67203.000,-60318.000
3.04.06,Resultado de Equivalência Patrimonial,-2346.000,-3552.000,-3553.000,-4760.000,-2532.000,-4753.000,-3642.000,-3642.000,-3696.000,-54.000,-90246.000,-7446.000,0.000,0.000,-14104.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,104111.000,152029.000,298115.000,217639.000,158784.000,313835.000,301355.000,135093.000,153957.000,-16041.000,-217659.000,99473.000,-32114.000,9468.000,2202.000,23919.000,1705.000,254435.000,204241.000,514310.000,151494.000,304489.000,79967.000,-103187.000,79954.000,87878.000,217491.000,244566.000,194914.000,116093.000,154938.000,261078.000,332016.000,274800.000,325356.000,249694.000,401487.000,398981.000,459178.000,403081.000,297223.000,265273.000,644774.000,623002.000,703081.000,720369.000,925201.000,834951.000,962321.000,952292.000,794214.000,742713.000,831122.000,910943.000,1134523.000,1147704.000,1204253.000,729657.000,832832.000,671299.000,994835.000,914176.000,977420.000
3.06,Resultado Financeiro,-225761.000,-364666.000,-216667.000,-288227.000,-238582.000,-179296.000,-402740.000,-333684.000,58293.000,-334863.000,-469174.000,-75030.000,-59998.000,-49162.000,-12588.000,-34795.000,-49212.000,1359143.000,-120809.000,216019.000,-104532.000,-42276.000,-106001.000,-18399.000,-18424.000,-122002.000,-127960.000,-191949.000,-83188.000,-90766.000,-94802.000,-165825.000,-98045.000,-128310.000,-80734.000,-140385.000,-18582.000,-82806.000,-126330.000,-186978.000,-110255.000,-74240.000,-13954.000,-24816.000,-37545.000,-57179.000,-240084.000,-207537.000,-134038.000,-218807.000,-304441.000,-266392.000,-282052.000,-264951.000,-306419.000,-229720.000,-288170.000,-284748.000,-304916.000,-286287.000,-369433.000,-368272.000,-436329.000
3.06.01,Receitas Financeiras,259415.000,211436.000,223105.000,189163.000,200890.000,253128.000,331029.000,465379.000,689957.000,-390806.000,-56991.000,910315.000,45908.000,70342.000,121891.000,58807.000,108323.000,1686706.000,277412.000,170378.000,110813.000,256570.000,141826.000,125945.000,193548.000,147586.000,122075.000,18037.000,100806.000,90658.000,101434.000,193762.000,75127.000,68474.000,78097.000,106158.000,86067.000,85777.000,134643.000,132110.000,90369.000,85231.000,112696.000,109260.000,92317.000,538637.000,128356.000,154694.000,164410.000,226084.000,194237.000,181205.000,196532.000,211603.000,151181.000,184838.000,176925.000,192007.000,187263.000,234890.000,198631.000,250442.000,252852.000
