cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,147781.000,170354.000,238144.000,283680.000,229893.000,266566.000,295506.000,228146.000,219090.000,211852.000,242310.000,237563.000,197648.000,238249.000,210028.000,202288.000,183677.000,167339.000,164264.000,143063.000,134956.000,118675.000,121307.000,105836.000,82018.000,76874.000,102967.000,89526.000,81473.000,93795.000,101451.000,112456.000,82136.000,82891.000,87912.000,93882.000,75160.000,103082.000,111895.000,117413.000,91745.000,41725.000,98595.000,137123.000,142345.000,145486.000,160960.000,163893.000,192762.000,196940.000,233259.000,225229.000,224267.000,225123.000,242399.000,255340.000,249208.000,283025.000,297417.000,302150.000,264666.000,287505.000,315334.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-116426.000,-133041.000,-192288.000,-241658.000,-180361.000,-210436.000,-227806.000,-196123.000,-193504.000,-181984.000,-204246.000,-208460.000,-176788.000,-212112.000,-197614.000,-195359.000,-172219.000,-128729.000,-127735.000,-107591.000,-115069.000,-111187.000,-113442.000,-106936.000,-94005.000,-102578.000,-102156.000,-88145.000,-81329.000,-92047.000,-91593.000,-102172.000,-79679.000,-84906.000,-86417.000,-84936.000,-80581.000,-100433.000,-97654.000,-97579.000,-86046.000,-60627.000,-98106.000,-129101.000,-127107.000,-137497.000,-155105.000,-146678.000,-167045.000,-166501.000,-193798.000,-200858.000,-199606.000,-205521.000,-207062.000,-219166.000,-205002.000,-238268.000,-251869.000,-268537.000,-238544.000,-254132.000,-269041.000
3.03,Resultado Bruto,31355.000,37313.000,45856.000,42022.000,49532.000,56130.000,67700.000,32023.000,25586.000,29868.000,38064.000,29103.000,20860.000,26137.000,12414.000,6929.000,11458.000,38610.000,36529.000,35472.000,19887.000,7488.000,7865.000,-1100.000,-11987.000,-25704.000,811.000,1381.000,144.000,1748.000,9858.000,10284.000,2457.000,-2015.000,1495.000,8946.000,-5421.000,2649.000,14241.000,19834.000,5699.000,-18902.000,489.000,8022.000,15238.000,7989.000,5855.000,17215.000,25717.000,30439.000,39461.000,24371.000,24661.000,19602.000,35337.000,36174.000,44206.000,44757.000,45548.000,33613.000,26122.000,33373.000,46293.000
3.04,Despesas/Receitas Operacionais,-21245.000,-24768.000,-30262.000,-26947.000,-29865.000,-36284.000,-4042.000,-38337.000,-32398.000,-30126.000,-32615.000,-34774.000,-29770.000,-26494.000,-28502.000,-29071.000,-25639.000,-24754.000,-19796.000,-13410.000,-18111.000,-18481.000,-18532.000,-30195.000,-19529.000,-18747.000,-17696.000,-22036.000,-13801.000,-17672.000,-16102.000,-16125.000,-16149.000,-14672.000,-18250.000,-87442.000,-19425.000,-19306.000,-24196.000,38003.000,-18400.000,-13820.000,-26298.000,-20437.000,-22406.000,-19366.000,-22990.000,-22391.000,-26831.000,-26935.000,-32779.000,-29858.000,-32254.000,38838.000,-33790.000,-38366.000,-39691.000,-37657.000,-41550.000,-32069.000,-43140.000,-43221.000,-45675.000
3.04.02,Despesas Gerais e Administrativas,-14374.000,-15437.000,-17553.000,-17849.000,-16404.000,-21331.000,-21085.000,-25994.000,-22735.000,-20026.000,-20697.000,-22989.000,-20431.000,-16598.000,-20201.000,-19877.000,-18157.000,-19389.000,-15275.000,-10863.000,-13977.000,-13380.000,-13490.000,-13658.000,-12245.000,-13862.000,-14415.000,-12149.000,-9747.000,-14974.000,-13097.000,-13477.000,-11471.000,-9787.000,-12647.000,-38512.000,-14350.000,-14486.000,-16217.000,-17936.000,-12239.000,-11139.000,-15782.000,-13251.000,-15952.000,-11973.000,-12749.000,-15209.000,-19772.000,-18013.000,-22593.000,-19873.000,-20106.000,-20365.000,-20121.000,-22293.000,-24180.000,-29499.000,-28005.000,-18760.000,-27522.000,-26691.000,-30130.000
3.04.05,Outras Despesas Operacionais,0.000,0.000,-425.000,425.000,-425.000,0.000,0.000,425.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2589.000,2589.000,0.000,0.000,-4593.000,652.000,0.000,0.000,-2486.000,103.000,0.000,0.000,-405.000,890.000,0.000,0.000,-25.000,70843.000,0.000,0.000,864.000,5205.000,0.000,0.000,2530.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,10110.000,12545.000,15594.000,15075.000,19667.000,19846.000,63658.000,-6314.000,-6812.000,-258.000,5449.000,-5671.000,-8910.000,-357.000,-16088.000,-22142.000,-14181.000,13856.000,16733.000,22062.000,1776.000,-10993.000,-10667.000,-31295.000,-31516.000,-44451.000,-16885.000,-20655.000,-13657.000,-15924.000,-6244.000,-5841.000,-13692.000,-16687.000,-16755.000,-78496.000,-24846.000,-16657.000,-9955.000,57837.000,-12701.000,-32722.000,-25809.000,-12415.000,-7168.000,-11377.000,-17135.000,-5176.000,-1114.000,3504.000,6682.000,-5487.000,-7593.000,58440.000,1547.000,-2192.000,4515.000,7100.000,3998.000,1544.000,-17018.000,-9848.000,618.000
3.06,Resultado Financeiro,-9827.000,-11050.000,-14373.000,-14730.000,-15607.000,-17808.000,-18585.000,-19993.000,-14624.000,-12527.000,-15258.000,-24006.000,-14301.000,-15455.000,-15014.000,-17808.000,-20636.000,-18234.000,-18596.000,-11341.000,-18446.000,-21973.000,-22160.000,-21450.000,-28285.000,-29739.000,-39255.000,-33864.000,-31465.000,-20940.000,-24380.000,-28081.000,-24947.000,-19088.000,-47962.000,-36144.000,-32347.000,-27838.000,-13720.000,62375.000,-13720.000,-4508.000,-10082.000,-4353.000,-6953.000,-11019.000,-43506.000,-19804.000,-18916.000,-19931.000,-29809.000,-30845.000,-33263.000,4593.000,-31827.000,-49089.000,-34009.000,-30752.000,-39091.000,-47508.000,-40865.000,-39982.000,-47201.000
3.06.01,Receitas Financeiras,949.000,875.000,687.000,974.000,526.000,1080.000,2418.000,1238.000,1658.000,1725.000,592.000,1267.000,685.000,1186.000,1130.000,1241.000,3614.000,196.000,779.000,-2349.000,1375.000,849.000,2689.000,2446.000,595.000,493.000,264.000,656.000,402.000,1088.000,545.000,323.000,313.000,785.000,858.000,832.000,982.000,415.000,1543.000,81921.000,4131.000,4206.000,5284.000,6781.000,5690.000,6677.000,795.000,1449.000,3777.000,3254.000,3437.000,2520.000,3241.000,2904.000,1813.000,2853.000,1418.000,1607.000,1244.000,1608.000,1200.000,407.000,200.000
3.06.02,Despesas Financeiras,-10776.000,-11925.000,-15060.000,-15704.000,-16133.000,-18888.000,-21003.000,-21231.000,-16282.000,-14252.000,-15850.000,-25273.000,-14986.000,-16641.000,-16144.000,-19049.000,-24250.000,-18430.000,-19375.000,-8992.000,-19821.000,-22822.000,-24849.000,-23896.000,-28880.000,-30232.000,-39519.000,-34520.000,-31867.000,-22028.000,-24925.000,-28404.000,-25260.000,-19873.000,-48820.000,-36976.000,-33329.000,-28253.000,-15263.000,-19546.000,-17851.000,-8714.000,-15366.000,-11134.000,-12643.000,-17696.000,-44301.000,-21253.000,-22693.000,-23185.000,-33246.000,-33365.000,-36504.000,1689.000,-33640.000,-51942.000,-35427.000,-32359.000,-40335.000,-49116.000,-42065.000,-40389.000,-47401.000
3.07,Resultado Antes dos Tributos sobre o Lucro,283.000,1495.000,1221.000,345.000,4060.000,2038.000,45073.000,-26307.000,-21436.000,-12785.000,-9809.000,-29677.000,-23211.000,-15812.000,-31102.000,-39950.000,-34817.000,-4378.000,-1863.000,10721.000,-16670.000,-32966.000,-32827.000,-52745.000,-59801.000,-74190.000,-56140.000,-54519.000,-45122.000,-36864.000,-30624.000,-33922.000,-38639.000,-35775.000,-64717.000,-114640.000,-57193.000,-44495.000,-23675.000,120212.000,-26421.000,-37230.000,-35891.000,-16768.000,-14121.000,-22396.000,-60641.000,-24980.000,-20030.000,-16427.000,-23127.000,-36332.000,-40856.000,63033.000,-30280.000,-51281.000,-29494.000,-23652.000,-35093.000,-45964.000,-57883.000,-49830.000,-46583.000
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-295.000,-938.000,7349.000,-285.000,-2763.000,-779.000,-15969.000,6195.000,2758.000,-1125.000,-1338.000,15744.000,5326.000,3835.000,6462.000,16853.000,-1137.000,-1228.000,-1132.000,-1229.000,-1159.000,-1116.000,-1060.000,-60022.000,0.000,0.000,0.000,-7462.000,-645.000,-621.000,-4521.000,80294.000,-835.000,-510.000,-1136.000,-1284.000,-477.000,-448.000,-393.000,-356.000,-263.000,-143.000,-132.000,-165.000,-87.000,91.000,-30.000,-66.000,-81.000,-309.000,-389.000,-426.000,-440.000,60223.000,-553.000,-560.000,-523.000,1129.000,-556.000,24158.000,0.000,0.000,0.000
3.09,Resultado Líquido das Operações Continuadas,-12.000,557.000,8570.000,60.000,1297.000,1259.000,29104.000,-20112.000,-18678.000,-13910.000,-11147.000,-13933.000,-17885.000,-11977.000,-24640.000,-23097.000,-35954.000,-5606.000,-2995.000,9492.000,-17829.000,-34082.000,-33887.000,-112767.000,-59801.000,-74190.000,-56140.000,-61981.000,-45767.000,-37485.000,-35145.000,46372.000,-39474.000,-36285.000,-65853.000,-115924.000,-57670.000,-44943.000,-24068.000,119856.000,-26684.000,-37373.000,-36023.000,-16933.000,-14208.000,-22305.000,-60671.000,-25046.000,-20111.000,-16736.000,-23516.000,-36758.000,-41296.000,123256.000,-30833.000,-51841.000,-30017.000,-22523.000,-35649.000,-21806.000,-57883.000,-49830.000,-46583.000
3.10,Resultado Líquido de Operações Descontinuadas,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-15385.000,0.000,0.000,-25805.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.11,Lucro/Prejuízo Consolidado do Período,-12.000,557.000,8570.000,60.000,1297.000,1259.000,29104.000,-20112.000,-18678.000,-13910.000,-11147.000,-13933.000,-17885.000,-11977.000,-24640.000,-23097.000,-51339.000,-5606.000,-2995.000,-16313.000,-17829.000,-34082.000,-33887.000,-112767.000,-59801.000,-74190.000,-56140.000,-61981.000,-45767.000,-37485.000,-35145.000,46372.000,-39474.000,-36285.000,-65853.000,-115924.000,-57670.000,-44943.000,-24068.000,119856.000,-26684.000,-37373.000,-36023.000,-16933.000,-14208.000,-22305.000,-60671.000,-25046.000,-20111.000,-16736.000,-23516.000,-36758.000,-41296.000,123256.000,-30833.000,-51841.000,-30017.000,-22523.000,-35649.000,-21806.000,-57883.000,-49830.000,-46583.000
3.11.01,Atribuído a Sócios da Empresa Controladora,-13.000,555.000,8553.000,56.000,1289.000,1252.000,29064.000,-20095.000,-18663.000,-13898.000,-11135.000,-13918.000,-17866.000,-11964.000,-24613.000,-23072.000,-51283.000,-5600.000,-2992.000,-16312.000,-17810.000,-34045.000,-33850.000,-112643.000,-59736.000,-74108.000,-56079.000,-61913.000,-45717.000,-37444.000,-35107.000,46321.000,-39431.000,-36245.000,-65781.000,-115797.000,-57670.000,-44943.000,-24068.000,119856.000,-26684.000,-37373.000,-36023.000,-16933.000,-14208.000,-22305.000,-60671.000,97184.000,-20111.000,-16736.000,-23516.000,60363.000,-41296.000,123256.000,-30833.000,-51127.000,-30017.000,-22523.000,-35649.000,88189.000,-57883.000,-49830.000,-46583.000
3.11.02,Atribuído a Sócios Não Controladores,1.000,2.000,17.000,4.000,8.000,7.000,40.000,-17.000,-15.000,-12.000,-12.000,-15.000,-19.000,-13.000,-27.000,-25.000,-56.000,-6.000,-3.000,-1.000,-19.000,-37.000,-37.000,-124.000,-65.000,-82.000,-61.000,-68.000,-50.000,-41.000,-38.000,51.000,-43.000,-40.000,-72.000,-127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.99,Lucro por Ação (Reais/Ação),-0.000,0.003,0.051,-0.055,0.008,0.008,0.175,-0.190,-0.112,-0.058,-0.046,0.217,-0.075,-0.049,-0.102,0.226,-0.212,-0.023,-0.012,-0.060,-0.072,-0.137,-6.811,-32.891,-12.020,-14.910,-11.283,-12.457,-9.200,-7.530,-7.060,9.310,-7.930,-7.290,-13.240,-23.300,-5.820,-3.620,-1.940,-46.620,-2.680,-3.010,-2.900,-0.830,-1.140,-1.800,-4.880,-2.020,-1.620,-1.350,-1.890,-2.960,-3.320,9.920,-2.480,-4.180,-2.420,-1.810,-2.870,-1.750,-4.660,-4.010,-3.750
