cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,40777.0,44176.0,50523.0,41933.0,40789.0,50486.0,58696.0,44151.0,43095.0,46322.0,47972.0,39066.0,38720.0,40748.0,55505.0,41775.0,37739.0,50778.0,47605.0,41001.0,32926.0,21836.0,38520.0,45743.0,43525.0,52160.0,62401.0,54511.0,65029.0,85636.0,98291.0,71349.0,80652.0,82623.0,76511.0,62388.0,70097.0,89287.0,81288.0,75478.0,73938.0,87660.0,78653.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-33456.0,-36357.0,-39054.0,-34280.0,-33381.0,-40895.0,-46589.0,-35982.0,-35558.0,-40731.0,-40333.0,-39369.0,-35516.0,-34187.0,-45681.0,-34510.0,-31838.0,-44380.0,-40554.0,-37448.0,-28853.0,-20314.0,-30135.0,-34775.0,-33147.0,-39386.0,-46762.0,-40367.0,-49373.0,-61945.0,-66179.0,-53305.0,-59017.0,-61390.0,-54130.0,-48791.0,-51912.0,-59138.0,-53893.0,-57881.0,-55324.0,-65200.0,-55076.0
3.03,Resultado Bruto,7321.0,7819.0,11469.0,7653.0,7408.0,9591.0,12107.0,8169.0,7537.0,5591.0,7639.0,-303.0,3204.0,6561.0,9824.0,7265.0,5901.0,6398.0,7051.0,3553.0,4073.0,1522.0,8385.0,10968.0,10378.0,12774.0,15639.0,14144.0,15656.0,23691.0,32112.0,18044.0,21635.0,21233.0,22381.0,13597.0,18185.0,30149.0,27395.0,17597.0,18614.0,22460.0,23577.0
3.04,Despesas/Receitas Operacionais,-10245.0,-10463.0,-7565.0,-9321.0,-9653.0,-11342.0,-8524.0,-11413.0,-9561.0,-9938.0,-12236.0,-9885.0,-7570.0,-10620.0,-11238.0,-12839.0,-11081.0,-16773.0,-10265.0,-3362.0,-10115.0,-6751.0,-8956.0,-7686.0,-9242.0,-9512.0,-14875.0,-3126.0,-10431.0,-21818.0,-12151.0,-20121.0,-12422.0,-15301.0,-14904.0,-14915.0,-12493.0,-16855.0,-16519.0,-13228.0,-13619.0,-15089.0,-16863.0
3.04.02,Despesas Gerais e Administrativas,-3120.0,-2830.0,-2706.0,-3101.0,-2839.0,-2873.0,-2774.0,-2958.0,-3043.0,-3080.0,-3189.0,-3856.0,-4024.0,-4585.0,-4186.0,-3958.0,-3882.0,-3653.0,-3634.0,-6296.0,-3368.0,-2825.0,-3152.0,-2750.0,-3060.0,-3463.0,-4207.0,-4704.0,-3599.0,-4028.0,-3270.0,-4671.0,-3748.0,-4119.0,-4075.0,-4955.0,-4121.0,-4286.0,-4882.0,-4508.0,-4493.0,-4897.0,-4887.0
3.04.05,Outras Despesas Operacionais,-2103.0,-2345.0,-1122.0,-824.0,-1592.0,-2181.0,-356.0,-3406.0,-1685.0,-1479.0,-2236.0,-2943.0,-403.0,-348.0,-1135.0,-3710.0,-2600.0,-7958.0,-2093.0,-2177.0,-1598.0,-2991.0,-2025.0,-3552.0,-848.0,-986.0,-5125.0,-410.0,-440.0,-9843.0,-454.0,-1023.0,-939.0,-1479.0,-1826.0,-3175.0,-85.0,-998.0,-694.0,-536.0,-304.0,-180.0,-710.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,-2924.0,-2644.0,3904.0,-1668.0,-2245.0,-1751.0,3583.0,-3244.0,-2024.0,-4347.0,-4597.0,-10188.0,-4366.0,-4059.0,-1414.0,-5574.0,-5180.0,-10375.0,-3214.0,6915.0,-6042.0,-5229.0,-571.0,3282.0,1136.0,3262.0,764.0,11018.0,5225.0,1873.0,19961.0,-2077.0,9213.0,5932.0,7477.0,-1318.0,5692.0,13294.0,10876.0,4369.0,4995.0,7371.0,6714.0
3.06,Resultado Financeiro,-3566.0,2312.0,-4620.0,1960.0,2272.0,2423.0,1900.0,-767.0,538.0,1049.0,1775.0,1317.0,1083.0,-1493.0,3952.0,-792.0,-567.0,-1526.0,-707.0,22012.0,-26.0,635.0,-112.0,-22.0,855.0,-1875.0,-1244.0,2571.0,-610.0,-4472.0,685.0,-4812.0,-900.0,-234.0,279.0,3828.0,-412.0,180.0,1862.0,1537.0,420.0,1163.0,495.0
