Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,8.42,8.86,8.04,6.44,7.49,8.04,8.81,12.77,14.82,14.9,16.38,20.91,22.17,26.05,32.33,27.56,27.52,28.01,25.81,29.57,23.98,31.02,34.16,50.54,59.17,69.75,51.84,53.0,67.5,54.05,53.5,66.23,61.14,48.9,53.02,62.43,51.39,52.57,55.62,48.2,52.05,48.33,54.72,74.72
