cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
2,Passivo Total,335397750.0,333058118.0,393410173.0,345549435.0,339061503.0,324097203.0,331396968.0,322696154.0,326375854.0,325210853.0,323424868.0,328096703.0,313706513.0,339647171.0,342278545.0,341714838.0,366875555.0,366869526.0,391021097.0,369670328.0,439706999.0,455303479.0,451139549.0,478129515.0,495568856.0,483789293.0,472574403.0,499128000.0,441316000.0,441867000.0,435833000.0,453387000.0,444773000.0,441036000.0,445621000.0,455984000.0,458033000.0,481483000.0,484258000.0,496325000.0,479072000.0,493226000.0,484953000.0
2.01,Passivo Circulante,32165550.0,32140304.0,40621933.0,41182018.0,40567265.0,37064393.0,35206729.0,36609497.0,37466136.0,35008048.0,33954446.0,43357526.0,33204795.0,35420455.0,36718207.0,35516662.0,48573219.0,49175819.0,55929506.0,55805644.0,60186259.0,61073252.0,60259547.0,75837515.0,67379160.0,71698240.0,87442212.0,84814000.0,69492000.0,63468000.0,70253000.0,72478000.0,65928000.0,65329000.0,68322000.0,70948000.0,78325000.0,76389000.0,82665000.0,81055000.0,75996000.0,78962000.0,70860000.0
2.01.01,Obrigações Sociais e Trabalhistas,1687179.0,1630447.0,1809649.0,1463767.0,1468189.0,1582613.0,1924407.0,2362089.0,1416569.0,2147327.0,2939785.0,3641102.0,1872506.0,2674345.0,3517680.0,4054028.0,2059423.0,2462653.0,3096329.0,3183381.0,2265701.0,2716377.0,3827954.0,4559584.0,2782670.0,3461201.0,3968469.0,4553000.0,2549000.0,3006000.0,3917000.0,4507000.0,2760000.0,3181000.0,3736000.0,4325000.0,2640000.0,3632000.0,4463000.0,5881000.0,3447000.0,3974000.0,5016000.0
2.01.02,Fornecedores,11001453.0,11890000.0,13832192.0,13139911.0,11199787.0,12488855.0,12176861.0,11829842.0,11555691.0,12392797.0,12711971.0,13367055.0,11960265.0,13832036.0,16168571.0,13609716.0,12981326.0,14970936.0,17703734.0,16555739.0,15642493.0,16067817.0,17478284.0,17495960.0,17732893.0,18893310.0,22282245.0,19393000.0,16327000.0,19193000.0,25600000.0,23278000.0,22680000.0,25252000.0,27955000.0,25523000.0,27710000.0,26513000.0,29164000.0,26217000.0,25282000.0,29762000.0,30054000.0
2.01.03,Obrigações Fiscais,2058317.0,3040730.0,3209305.0,3268529.0,2771477.0,2646036.0,2558614.0,2700077.0,2557428.0,2971948.0,3290880.0,3482644.0,3091965.0,3450536.0,3162779.0,3331427.0,4294870.0,4031042.0,6161547.0,3801797.0,3752302.0,3922256.0,6318306.0,6718851.0,6504540.0,10173351.0,15905843.0,13960000.0,6228000.0,3599000.0,3537000.0,4388000.0,5382000.0,6256000.0,5193000.0,8432000.0,10944000.0,9031000.0,9007000.0,5743000.0,5955000.0,7811000.0,5349000.0
2.01.04,Empréstimos e Financiamentos,10249497.0,9887309.0,12037014.0,9788449.0,11584431.0,10120305.0,7080165.0,5409699.0,7625909.0,6823230.0,5824231.0,5633395.0,6534557.0,7027064.0,5497638.0,3888522.0,11435445.0,5844944.0,6528940.0,5804801.0,6060522.0,6613510.0,5774890.0,5901375.0,5633236.0,4962802.0,7317973.0,6720000.0,5228000.0,4899000.0,2412000.0,2552000.0,2760000.0,4395000.0,4888000.0,4940000.0,7387000.0,6046000.0,5440000.0,7223000.0,4496000.0,4690000.0,3429000.0
2.01.05,Outras Obrigações,856325.0,600420.0,559668.0,1855570.0,2604296.0,5169183.0,4626816.0,3538893.0,6903929.0,3297647.0,2007997.0,1237068.0,3399680.0,3413694.0,3601339.0,6576350.0,5722601.0,4691426.0,4288490.0,10661017.0,14471450.0,13303823.0,6836994.0,11813398.0,6022481.0,2097060.0,2729417.0,3547000.0,4450000.0,1798000.0,1292000.0,2556000.0,2147000.0,1130000.0,909000.0,1576000.0,1402000.0,1553000.0,884000.0,5069000.0,1877000.0,1686000.0,1530000.0
2.01.06,Provisões,5852632.0,4614846.0,8063721.0,11249511.0,10603569.0,4799547.0,6356519.0,7215080.0,4113905.0,3770872.0,3589255.0,12097350.0,5638979.0,5022780.0,4770200.0,4056619.0,12079554.0,17174818.0,18150466.0,15798909.0,17993791.0,18449469.0,20023119.0,29348347.0,28703340.0,32110516.0,35169265.0,34663000.0,32553000.0,30310000.0,33495000.0,35197000.0,30199000.0,25115000.0,25641000.0,23438000.0,25544000.0,29614000.0,33707000.0,30922000.0,30928000.0,26998000.0,25482000.0
2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,460147.0,476552.0,1110384.0,416281.0,335516.0,257854.0,483347.0,3553817.0,3292705.0,3604227.0,3590327.0,3898912.0,706843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69000.0,1978000.0,2157000.0,663000.0,0.0,0.0,0.0,0.0,0.0,2714000.0,2698000.0,0.0,0.0,0.0,4011000.0,4041000.0,0.0
2.02,Passivo Não Circulante,148230119.0,146188750.0,175990996.0,164947827.0,160511998.0,153881958.0,160400176.0,152384918.0,150859262.0,151588897.0,142239156.0,136633535.0,128275261.0,138888861.0,138866793.0,132515998.0,150042273.0,151711397.0,157385547.0,156715331.0,206624443.0,213854870.0,203518099.0,221306016.0,226287842.0,200164527.0,199664424.0,217256000.0,189463000.0,184683000.0,178094000.0,186015000.0,181368000.0,181593000.0,179632000.0,186711000.0,184872000.0,191788000.0,185317000.0,201550000.0,194359000.0,193299000.0,189360000.0
