data_fim,trimestre,cd_conta,ds_conta,valor_mil
2015-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,63002.0
2015-12-31,T4,6.01.01,Caixa Gerado nas Operações,57582.0
2015-12-31,T4,6.01.01.01,Lucro Líquido do Exercício,11069.0
2015-12-31,T4,6.01.01.02,Depreciações e Amortizações,7592.0
2015-12-31,T4,6.01.01.03,Perdas no Recebimento de Créditos,0.0
2015-12-31,T4,6.01.01.04,Provisão (Reversão) para Contingências,0.0
2015-12-31,T4,6.01.01.05,Juros sobre Empréstimos e Financiamentos,38664.0
2015-12-31,T4,6.01.01.06,Venda de Investimentos,60.0
2015-12-31,T4,6.01.01.07,Venda de Ativos Imobilizados,283.0
2015-12-31,T4,6.01.01.08,Realização de Tributos Diferidos,-86.0
2015-12-31,T4,6.01.01.09,Venda de Ativo Intangível,0.0
2015-12-31,T4,6.01.02,Variações nos Ativos e Passivos,5420.0
2015-12-31,T4,6.01.02.01,(Aumento) Redução nas Contas a Receber de Clientes,19686.0
2015-12-31,T4,6.01.02.02,(Aumento) Redução nos Estoques,26334.0
2015-12-31,T4,6.01.02.03,(Aumento) Redução em Outras Contas a Receber,-302.0
2015-12-31,T4,6.01.02.04,Aumento (Redução) em Fornecedores,-26977.0
2015-12-31,T4,6.01.02.05,Aumento (Redução) em Impostos a Recolher,1271.0
2015-12-31,T4,6.01.02.06,Aumento (Redução) em Salários e Contribuições,-160.0
2015-12-31,T4,6.01.02.07,Aumento (Redução)) em Férias e Encargos a Pagar,139.0
2015-12-31,T4,6.01.02.08,(Aumento) Redução em Adiantamentos a Fornecedores,-9453.0
2015-12-31,T4,6.01.02.09,(Aumento) Redução em Impostos a Recuperar,7802.0
2015-12-31,T4,6.01.02.10,Aumento (Redução) em Outras Contas a Pagar,-12920.0
2015-12-31,T4,6.01.03,Outros,0.0
2015-12-31,T4,6.02,Caixa Líquido Atividades de Investimento,-32381.0
2015-12-31,T4,6.02.01,Aquisição de Investimentos,0.0
2015-12-31,T4,6.02.02,Aquisição de Ativos Imobilizados,-31788.0
2015-12-31,T4,6.02.03,Aquisição de Ativos Intangíveis,-593.0
2015-12-31,T4,6.02.04,Ajustes Aquisição de Investimentos,0.0
2015-12-31,T4,6.03,Caixa Líquido Atividades de Financiamento,-2633.0
2015-12-31,T4,6.03.01,Aumento de Capital com Recursos de Acionistas,3692.0
2015-12-31,T4,6.03.02,Captação de Empréstimos e Financiamentos,205996.0
2015-12-31,T4,6.03.03,Pagamentos de Empréstimos e Financiamentos,-180777.0
2015-12-31,T4,6.03.04,Dividendos Pagos,-3692.0
2015-12-31,T4,6.03.05,Juros sobre Empréstimos Pagos,-27852.0
2015-12-31,T4,6.03.06,Constituição de Reserva de Capital,0.0
2015-12-31,T4,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2015-12-31,T4,6.05,Aumento (Redução) de Caixa e Equivalentes,27988.0
2015-12-31,T4,6.05.01,Saldo Inicial de Caixa e Equivalentes,178784.0
2015-12-31,T4,6.05.02,Saldo Final de Caixa e Equivalentes,206772.0
2016-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,60613.0
2016-12-31,T4,6.01.01,Caixa Gerado nas Operações,66172.0
2016-12-31,T4,6.01.01.01,Lucro Líquido do Exercício,14789.0
2016-12-31,T4,6.01.01.02,Depreciações e Amortizações,8171.0
2016-12-31,T4,6.01.01.03,Perdas no Recebimento de Créditos,0.0
2016-12-31,T4,6.01.01.04,Provisão (Reversão) para Contingências,0.0
2016-12-31,T4,6.01.01.05,Juros sobre Empréstimos e Financiamentos,42707.0
2016-12-31,T4,6.01.01.06,Venda de Investimentos,0.0
2016-12-31,T4,6.01.01.07,Venda de Ativos Imobilizados,205.0
2016-12-31,T4,6.01.01.08,Realização de Tributos Diferidos,0.0
2016-12-31,T4,6.01.01.09,Venda de Ativo Intangível,0.0
2016-12-31,T4,6.01.01.10,Crédito Tributos-Transf. Imobilizado,300.0
2016-12-31,T4,6.01.02,Variações nos Ativos e Passivos,-5559.0
2016-12-31,T4,6.01.02.01,(Aumento) Redução nas Contas a Receber de Clientes,-18980.0
2016-12-31,T4,6.01.02.02,(Aumento) Redução nos Estoques,-34429.0
2016-12-31,T4,6.01.02.03,(Aumento) Redução em Outras Contas a Receber,-1716.0
2016-12-31,T4,6.01.02.04,Aumento (Redução) em Fornecedores,67525.0
2016-12-31,T4,6.01.02.05,Aumento (Redução) em Impostos a Recolher/Diferido,-497.0
