cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,181302.0,155016.0,156314.0,142297.0,146833.0,175149.0,192453.0,169386.0,200627.0,188329.0,214498.0,210500.0,246820.0,256904.0,294498.0,267869.0,267139.0,266412.0,262733.0,254249.0,283683.0,235538.0,420856.0,496229.0,601677.0,761891.0,679088.0,625565.0,645264.0,631673.0,585403.0,468792.0,498799.0,457272.0,468480.0,454715.0,459738.0,493577.0,599252.0,557158.0,529378.0,472916.0,494593.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-161331.0,-136844.0,-136304.0,-123475.0,-127978.0,-152498.0,-167733.0,-148832.0,-175424.0,-162156.0,-190230.0,-181780.0,-211836.0,-223379.0,-259066.0,-234771.0,-235162.0,-234879.0,-229914.0,-226430.0,-244407.0,-203274.0,-356868.0,-380401.0,-450366.0,-588386.0,-594844.0,-555021.0,-609811.0,-560218.0,-541819.0,-431063.0,-452935.0,-413927.0,-427325.0,-405366.0,-402344.0,-435166.0,-523832.0,-487305.0,-465070.0,-423003.0,-447790.0
3.03,Resultado Bruto,19971.0,18172.0,20010.0,18822.0,18855.0,22651.0,24720.0,20554.0,25203.0,26173.0,24268.0,28720.0,34984.0,33525.0,35432.0,33098.0,31977.0,31533.0,32819.0,27819.0,39276.0,32264.0,63988.0,115828.0,151311.0,173505.0,84244.0,70544.0,35453.0,71455.0,43584.0,37729.0,45864.0,43345.0,41155.0,49349.0,57394.0,58411.0,75420.0,69853.0,64308.0,49913.0,46803.0
3.04,Despesas/Receitas Operacionais,-12931.0,-12826.0,-13840.0,-15065.0,-12784.0,-15013.0,-15689.0,-15056.0,-16660.0,-16882.0,-14680.0,-17731.0,-18981.0,-8249.0,-19384.0,-19990.0,-19098.0,-19983.0,-21425.0,-21929.0,-51287.0,-16933.0,-22785.0,-75632.0,-28442.0,-32173.0,-34836.0,-31679.0,-23715.0,-10603.0,-16807.0,-33933.0,-29872.0,-31067.0,-30304.0,-32745.0,-31736.0,-33324.0,-25226.0,-42381.0,-32882.0,-33629.0,-33786.0
3.04.02,Despesas Gerais e Administrativas,-6043.0,-6215.0,-6670.0,-7403.0,-6117.0,-6949.0,-7751.0,-7719.0,-8698.0,-8509.0,-8114.0,-8701.0,-9728.0,-11133.0,-9949.0,-10082.0,-9802.0,-10071.0,-11093.0,-11042.0,-12489.0,-7993.0,-10640.0,-12439.0,-14184.0,-15029.0,-16316.0,-20619.0,-13736.0,-17232.0,-16118.0,-18929.0,-15179.0,-15176.0,-14441.0,-15761.0,-17272.0,-16804.0,-19382.0,-18311.0,-15635.0,-15007.0,-15063.0
3.04.05,Outras Despesas Operacionais,-168.0,0.0,-9.0,-51.0,-2.0,-9.0,-47.0,-204.0,-3.0,-186.0,-9.0,-212.0,-90.0,-1737.0,-103.0,-476.0,-127.0,-233.0,-256.0,-241.0,-8319.0,-1194.0,-1168.0,-1474.0,-675.0,-2261.0,-10034.0,-3416.0,-5.0,-136.0,-816.0,-1910.0,-21.0,-253.0,-19.0,-1772.0,-5.0,-645.0,-2108.0,-15443.0,-584.0,-814.0,-134.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,7040.0,5346.0,6170.0,3757.0,6071.0,7638.0,9031.0,5498.0,8543.0,9291.0,9588.0,10989.0,16003.0,25276.0,16048.0,13108.0,12879.0,11550.0,11394.0,5890.0,90563.0,15331.0,41203.0,88886.0,122869.0,141332.0,119080.0,32551.0,11738.0,60852.0,26777.0,3796.0,15992.0,12278.0,10851.0,16604.0,25658.0,25087.0,50194.0,27472.0,31426.0,16284.0,13017.0
3.06,Resultado Financeiro,-1375.0,-1839.0,-903.0,-879.0,-1187.0,-1530.0,-1876.0,-2496.0,-3157.0,-2949.0,-3813.0,-3860.0,-4228.0,17912.0,-2608.0,-4074.0,-3412.0,-3622.0,-3267.0,-3449.0,50237.0,-2910.0,-2353.0,-4133.0,-1805.0,-7509.0,36026.0,-1363.0,-19998.0,3166.0,-956.0,2766.0,-6882.0,-7618.0,-5731.0,-2632.0,-2792.0,-3962.0,2086.0,-3739.0,-5038.0,-2583.0,-2358.0
3.06.01,Receitas Financeiras,7411.0,8519.0,9819.0,9501.0,8096.0,8212.0,8223.0,7908.0,7170.0,7334.0,5974.0,4426.0,3817.0,26411.0,6510.0,4194.0,4366.0,4490.0,4699.0,4276.0,56898.0,4197.0,3549.0,3208.0,3806.0,4601.0,48047.0,18099.0,14313.0,36783.0,27235.0,34511.0,20172.0,19106.0,19087.0,14043.0,11656.0,10771.0,18553.0,14132.0,13570.0,15448.0,14786.0
