cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,660864.0,481987.0,551240.0,130210.0,139786.0,19953.0,35579.0,162974.0,118016.0,158197.0,15225.0,166815.0,65498.0,104389.0,84375.0,127943.0,129115.0,71086.0,35806.0,64215.0,46898.0,57393.0,39672.0,64231.0,92891.0,103403.0,139515.0,97148.0,7816.0,42652.0,23746.0,45104.0,6052.0,35567.0,48886.0,1242.0,7522.0,27143.0,78789.0,6501.0,25108.0,29333.0,37714.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-557573.0,-418377.0,-543052.0,-347354.0,-155784.0,-21123.0,-149103.0,-646971.0,-115956.0,-100836.0,-30477.0,-185083.0,-70286.0,-145058.0,75944.0,-41552.0,-145900.0,-40730.0,-40719.0,-55768.0,-49672.0,-43562.0,-31961.0,-11582.0,-80539.0,-102575.0,-95054.0,-71525.0,-7826.0,-42497.0,-21956.0,-15652.0,-5337.0,-15895.0,-16129.0,-15965.0,-6261.0,-33573.0,-69747.0,-7334.0,-14377.0,-19661.0,-29289.0
3.03,Resultado Bruto,103291.0,63610.0,8188.0,-133034.0,15998.0,41076.0,353190.0,315489.0,2060.0,57361.0,15252.0,-48772.0,4788.0,40669.0,8431.0,-21385.0,16785.0,30356.0,4913.0,-34949.0,2774.0,13831.0,7711.0,47101.0,12352.0,828.0,44461.0,25623.0,10.0,155.0,1790.0,29432.0,715.0,19672.0,32757.0,-14723.0,1261.0,6430.0,9042.0,-13693.0,10731.0,9672.0,8425.0
3.04,Despesas/Receitas Operacionais,-101145.0,-131055.0,-194353.0,-1660012.0,-188816.0,-296627.0,-661270.0,-2748836.0,-100124.0,-418368.0,-125851.0,-1155849.0,-161416.0,-15435.0,-163493.0,-423384.0,-88480.0,-173973.0,-5092.0,-206015.0,-36158.0,-87121.0,-109979.0,-114920.0,-106579.0,-114302.0,-15359.0,-199537.0,-108428.0,-2923.0,-4852.0,-24342.0,-49105.0,-9630.0,-62280.0,-450688.0,-34231.0,-19203.0,-71799.0,-31207.0,-3678.0,-17516.0,-19260.0
3.04.02,Despesas Gerais e Administrativas,-70069.0,-65891.0,-63045.0,-59742.0,-54784.0,-536.0,-8186.0,-154879.0,-46078.0,-29799.0,-29337.0,-28901.0,-15799.0,-4864.0,-1722.0,-103164.0,-18459.0,-10940.0,-11130.0,-22597.0,-16160.0,-17346.0,-11281.0,-19765.0,-25666.0,-28790.0,-17930.0,-15232.0,-13751.0,-14591.0,-14920.0,-15872.0,-18947.0,-13653.0,-16860.0,-18877.0,-14068.0,-13524.0,-11123.0,-12094.0,-12428.0,-13475.0,-15124.0
3.04.05,Outras Despesas Operacionais,-49387.0,-71200.0,-118985.0,-1632965.0,-122873.0,-282592.0,-663603.0,-2499395.0,-46148.0,-384590.0,-94379.0,-1113758.0,-132841.0,-19640.0,-105454.0,-215295.0,-65752.0,-150972.0,-16411.0,-121349.0,-34312.0,-63553.0,-78388.0,-80889.0,-74934.0,-51932.0,-13281.0,-148609.0,-79966.0,-33138.0,-28326.0,-133157.0,-20770.0,-16335.0,-35079.0,-390526.0,-8037.0,-4023.0,-51688.0,-1721.0,-13673.0,-3647.0,-3503.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,-11980.0,-5597.0,-14200.0,-41858.0,26971.0,14490.0,-67134.0,-973.0,-1035.0,-884.0,-761.0,-562.0,-560.0,-546.0,-1175.0,-147.0,-153.0,-198.0,-208.0,-204.0,-171.0,-180.0,-186.0,-183.0,-189.0,-190.0,-187.0,-133.0,-149.0,-137.0,-136.0,-74.0,-57.0,-59.0
3.04.06,Resultado de Equivalência Patrimonial,28611.0,43463.0,27810.0,13496.0,186.0,2407.0,-5558.0,3543.0,20.0,-920.0,107.0,3472.0,-3538.0,3160.0,2980.0,-7734.0,169.0,1542.0,-399.0,190.0,29.0,-861.0,-1889.0,445.0,58.0,-1276.0,1196.0,-246.0,186.0,-560.0,1346.0,-215.0,155.0,1225.0,-860.0,-1315.0,273.0,238.0,3.0,-163.0,240.0,-322.0,-146.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2146.0,-67445.0,-186165.0,-1877156.0,-204814.0,-337703.0,-1014460.0,-3064325.0,-98064.0,-361007.0,-141103.0,-1174117.0,-166204.0,-56104.0,181778.0,-363709.0,-105265.0,-143617.0,-10005.0,-197568.0,-38932.0,-73290.0,-102268.0,-62271.0,-94227.0,-113474.0,29102.0,-173914.0,-108438.0,3078.0,6642.0,38244.0,-48390.0,10042.0,-29523.0,-465411.0,-32970.0,-25633.0,-62757.0,-32040.0,7053.0,-7844.0,-10835.0
3.06,Resultado Financeiro,-124387.0,-149309.0,-198197.0,-199668.0,-190476.0,3830.0,14733.0,-639078.0,-175137.0,-344828.0,-190283.0,3437377.0,-96506.0,-37638.0,53678.0,-384886.0,-132536.0,-99965.0,-106940.0,-124114.0,-137120.0,-121477.0,-69287.0,246828.0,-125604.0,-322706.0,66201.0,603778.0,-173269.0,395931.0,-116277.0,-468671.0,-155763.0,-139908.0,-204356.0,2274058.0,-41353.0,-42310.0,-274758.0,21888.0,-135833.0,-78780.0,60463.0
3.06.01,Receitas Financeiras,66276.0,72959.0,80814.0,67690.0,41382.0,17721.0,7689.0,90081.0,1695.0,14992.0,17908.0,3035273.0,29618.0,25514.0,40358.0,75029.0,5804.0,45349.0,1809.0,38818.0,11275.0,2440.0,2880.0,380378.0,5045.0,14201.0,180941.0,990519.0,18090.0,523745.0,32092.0,23341.0,49391.0,83367.0,7972.0,1286586.0,35381.0,66576.0,17593.0,26669.0,14113.0,7013.0,1445.0
3.06.02,Despesas Financeiras,-190663.0,-222268.0,-279011.0,-267358.0,-231858.0,-21551.0,-7044.0,-729159.0,-173442.0,-359820.0,-208191.0,-398714.0,-126124.0,-3916.0,-5112.0,-459915.0,-126732.0,-145314.0,-105131.0,-100522.0,-148395.0,-123917.0,-72167.0,-133550.0,-130649.0,-336907.0,-114740.0,-386741.0,-191359.0,-127814.0,-148369.0,-492012.0,-205154.0,-223275.0,-212328.0,-294042.0,-76734.0,-108886.0,-292351.0,-4781.0,-149946.0,-85793.0,-59018.0
3.07,Resultado Antes dos Tributos sobre o Lucro,-122241.0,-216754.0,-384362.0,-2076824.0,-395290.0,-333873.0,-999727.0,-3703403.0,-273201.0,-705835.0,-331386.0,2263260.0,-262710.0,-93742.0,235456.0,-748595.0,-237801.0,-243582.0,-116945.0,-321682.0,-176052.0,-194767.0,-171555.0,184557.0,-219831.0,-436180.0,95303.0,429864.0,-281707.0,399009.0,-109635.0,-430427.0,-204153.0,-129866.0,-233879.0,1808647.0,-74323.0,-67943.0,-337515.0,-10152.0,-128780.0,-86624.0,49628.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-32761.0,-23414.0,-25706.0,-39580.0,-15250.0,-681.0,-10153.0,-4427.0,-1432.0,-177916.0,-33212.0,-579715.0,-3922.0,-10088.0,-8328.0,-17894.0,-6856.0,-5247.0,-7341.0,-9285.0,-46.0,-5020.0,-6548.0,-87272.0,-1092.0,-152221.0,-58425.0,-202339.0,-326619.0,-48021.0,-9795.0,-44495.0,-5758.0,-1907.0,-5585.0,-108105.0,-2876.0,-418.0,-62978.0,-6187.0,-24996.0,-4535.0,-27040.0
3.09,Resultado Líquido das Operações Continuadas,155002.0,240168.0,410068.0,2037244.0,410540.0,334554.0,989574.0,3696274.0,271769.0,527919.0,298174.0,-937299.0,266632.0,75810.0,-227128.0,730701.0,244657.0,248829.0,124286.0,292079.0,176006.0,189747.0,165007.0,-74057.0,220923.0,283959.0,36878.0,-420315.0,44912.0,350988.0,119430.0,-432510.0,209911.0,131773.0,228294.0,549416.0,71447.0,67525.0,274537.0,16339.0,103784.0,82089.0,22588.0
3.10,Resultado Líquido de Operações Descontinuadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11,Lucro/Prejuízo Consolidado do Período,155002.0,240168.0,410068.0,2037244.0,410540.0,334554.0,989574.0,3696274.0,271769.0,527919.0,298174.0,-937299.0,266632.0,75810.0,-227128.0,730701.0,244657.0,248829.0,124286.0,292079.0,176006.0,189747.0,165007.0,-74057.0,220923.0,283959.0,36878.0,-420315.0,44912.0,350988.0,119430.0,-432510.0,209911.0,131773.0,228294.0,549416.0,71447.0,67525.0,274537.0,16339.0,103784.0,82089.0,22588.0
3.11.01,Atribuído a Sócios da Empresa Controladora,-161651.0,-231067.0,-402726.0,-1968938.0,-410477.0,-329526.0,-977543.0,-3590271.0,-275720.0,-532412.0,-299162.0,1280515.0,-260312.0,-79492.0,230936.0,-730042.0,-240255.0,-248977.0,-123377.0,-287437.0,-175016.0,-186778.0,-163115.0,70294.0,-220285.0,-284619.0,29019.0,348650.0,46384.0,352093.0,-118569.0,-358346.0,-208970.0,-130972.0,-225664.0,1690099.0,-66878.0,-68743.0,-274406.0,-20100.0,-100798.0,-82288.0,24496.0
