cd_conta,conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-269784.000,-3447944.000,-180571.000,3178737.000,-304905.000,147983.000,-1950.000,-387571.000,-111089.000,-350997.000,-606289.000,-254205.000,315401.000,-955578.000,-259996.000,171825.000,-142187.000,-133140.000,155881.000,195469.000,361068.000,42045.000,-187768.000,553325.000,204690.000,268802.000,82915.000,-882090.000,130487.000,-22844.000,151740.000,-6914.000,27546.000,11145.000,150520.000,17726.000,68086.000,37840.000,10881.000,15136.000,-99.000,10249.000,24742.000,4948.000,24573.000,8268.000,17151.000,-25340.000,2486.000,3920.000,6212.000,-8448.000,-15118.000,-7014.000,-15548.000,-18436.000,-9819.000,-19655.000,-18691.000,51.000,-7018.000,-8958.000,-8517.000
6.01.DA,Depreciação e Amortização,1335.000,11117.000,12794.000,-291.000,-3952.000,11295.000,10793.000,71880.000,21648.000,21378.000,18092.000,-37477.000,24696.000,20709.000,12986.000,15461.000,10099.000,17651.000,12924.000,16705.000,13748.000,11008.000,15667.000,371771.000,21910.000,6110.000,29693.000,30589.000,6646.000,11980.000,5597.000,4344.000,42076.000,932.000,397.000,1745.000,973.000,1046.000,873.000,761.000,562.000,560.000,546.000,1175.000,147.000,153.000,198.000,208.000,204.000,171.000,180.000,186.000,183.000,189.000,190.000,187.000,133.000,149.000,137.000,136.000,74.000,131.000,190.000
6.02,Caixa Líquido Atividades de Investimento,-20270.000,-709637.000,-70970.000,927523.000,-11113.000,-62771.000,-90955.000,-13661.000,-81233.000,5144.000,56936.000,-111908.000,-110832.000,53770.000,-70274.000,-62863.000,-52033.000,-37117.000,-24558.000,23754.000,4534.000,32542.000,91082.000,122136.000,20395.000,-90087.000,-26094.000,1114342.000,-39057.000,43622.000,-64509.000,-1526.000,2385.000,-4328.000,1718.000,58169.000,2421.000,-2919.000,2794.000,-931.000,-1144.000,-1046.000,-3680.000,-617.000,-215.000,2294.000,-2152.000,-914.000,6895.000,-1667.000,-1572.000,-297.000,-899.000,-529.000,-240.000,-201.000,-282.000,-1141.000,-2334.000,-1651.000,-350.000,-2021.000,-2054.000
6.03,Caixa Líquido Atividades de Financiamento,68993.000,4379616.000,1041848.000,-4277803.000,206663.000,-222724.000,72366.000,581958.000,223841.000,609026.000,411712.000,331346.000,-134917.000,870551.000,53606.000,-324183.000,-123791.000,20947.000,23480.000,-171897.000,-576835.000,242177.000,-586087.000,-538391.000,-456639.000,-280632.000,-92840.000,-265882.000,-119100.000,-11542.000,-108776.000,-7770.000,-19291.000,-6136.000,-142404.000,-113560.000,-68734.000,-34767.000,-17908.000,-28820.000,-9700.000,-5242.000,-7973.000,-12503.000,-13914.000,-6476.000,-19414.000,-8263.000,-2831.000,-10392.000,-1232.000,13762.000,6895.000,-46.000,4975.000,7072.000,5030.000,5139.000,5650.000,2509.000,8441.000,10672.000,8062.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-221061.000,222035.000,790307.000,-171543.000,-109355.000,-137512.000,-20539.000,180726.000,31519.000,263173.000,-137641.000,-34767.000,69652.000,-31257.000,-276664.000,-215221.000,-318011.000,-149310.000,154803.000,47326.000,-211233.000,316764.000,-682773.000,137070.000,-231554.000,-101917.000,-36019.000,-33630.000,-27670.000,9236.000,-21545.000,-16210.000,10640.000,681.000,9834.000,-37665.000,1773.000,154.000,-4233.000,-14615.000,-10943.000,3961.000,13089.000,-8172.000,10444.000,4086.000,-4415.000,-34517.000,6550.000,-8139.000,3408.000,5017.000,-9122.000,-7589.000,-10813.000,-11565.000,-5071.000,-15657.000,-15375.000,909.000,1073.000,-307.000,-2509.000
