cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,496715.000,569438.000,611380.000,549865.000,666981.000,693941.000,827008.000,717209.000,1187589.000,1510496.000,1533778.000,1466650.000,1435933.000,1574981.000,1605004.000,1510575.000,1526550.000,1428308.000,1486434.000,1470385.000,1555436.000,1665055.000,1790312.000,1835653.000,1782357.000,1760127.000,1595511.000,1678459.000,1699036.000,1901809.000,1932451.000,1954644.000,2143752.000,2399485.000,2617310.000,2455752.000,2468119.000,2667331.000,2542311.000,2338634.000,2224560.000,1171844.000,2514756.000,2849408.000,3133096.000,3183883.000,3583978.000,3787410.000,4277191.000,4192384.000,4318339.000,4159955.000,3998153.000,3801203.000,3672363.000,3483501.000,3595766.000,3844568.000,3982373.000,3909106.000,3938050.000,4106968.000,3802399.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-397756.000,-456918.000,-487002.000,-469105.000,-530149.000,-551714.000,-666345.000,-605175.000,-1075970.000,-1360128.000,-1356782.000,-1329330.000,-1254789.000,-1322363.000,-1378675.000,-1311566.000,-1328580.000,-1232037.000,-1272198.000,-1261533.000,-1364953.000,-1446750.000,-1538878.000,-1603847.000,-1555775.000,-1503870.000,-1361124.000,-1423897.000,-1456257.000,-1603601.000,-1614021.000,-1659083.000,-1848899.000,-2061693.000,-2227369.000,-2160062.000,-2169809.000,-2330756.000,-2219621.000,-2110991.000,-2040204.000,-1308180.000,-2259081.000,-2587790.000,-2723380.000,-2763165.000,-3088387.000,-3409312.000,-3666191.000,-3657734.000,-3979383.000,-3835919.000,-3657067.000,-3376475.000,-3310171.000,-3103262.000,-3211637.000,-3368012.000,-3504636.000,-3426095.000,-3494318.000,-3572351.000,-3342084.000
3.03,Resultado Bruto,98959.000,112520.000,124378.000,80760.000,136832.000,142227.000,160663.000,112034.000,111619.000,150368.000,176996.000,137320.000,181144.000,252618.000,226329.000,199009.000,197970.000,196271.000,214236.000,208852.000,190483.000,218305.000,251434.000,231806.000,226582.000,256257.000,234387.000,254562.000,242779.000,298208.000,318430.000,295561.000,294853.000,337792.000,389941.000,295690.000,298310.000,336575.000,322690.000,227643.000,184356.000,-136336.000,255675.000,261618.000,409716.000,420718.000,495591.000,378098.000,611000.000,534650.000,338956.000,324036.000,341086.000,424728.000,362192.000,380239.000,384129.000,476556.000,477737.000,483011.000,443732.000,534617.000,460315.000
3.04,Despesas/Receitas Operacionais,-35151.000,-35502.000,-41701.000,-42706.000,-48459.000,-45848.000,-52475.000,-46721.000,-68107.000,-75307.000,-76693.000,-77686.000,-109119.000,-82163.000,-105535.000,-108724.000,-97369.000,-105802.000,-104073.000,-92382.000,-117575.000,-46760.000,-126545.000,-151546.000,-73507.000,-155134.000,-120211.000,-143614.000,-126733.000,-177349.000,-174444.000,-179896.000,-147725.000,-147800.000,-170219.000,-151039.000,-154543.000,-134923.000,-95953.000,-123544.000,-98860.000,-195698.000,-184196.000,-271280.000,-186635.000,33573.000,-140927.000,-128649.000,-191099.000,-120755.000,-93459.000,-157645.000,-175326.000,-179103.000,-164286.000,-206954.000,-183239.000,-210123.000,-171173.000,-235862.000,-226703.000,-227761.000,-238403.000
3.04.02,Despesas Gerais e Administrativas,-19859.000,-19043.000,-24719.000,-21465.000,-25228.000,-22941.000,-26829.000,-31892.000,-49219.000,-55974.000,-60036.000,-49781.000,-64546.000,-68841.000,-73465.000,-74765.000,-75816.000,-75445.000,-56208.000,-67396.000,-77012.000,-70878.000,-85914.000,-95378.000,-98348.000,-94799.000,-90873.000,-100353.000,-94159.000,-99136.000,-87190.000,-118323.000,-119261.000,-127585.000,-124668.000,-122714.000,-127101.000,-124016.000,-119442.000,-131495.000,-116998.000,-118786.000,-123363.000,-142684.000,-159462.000,-166679.000,-155917.000,-180285.000,-147538.000,-160323.000,-154943.000,-183690.000,-167067.000,-170563.000,-162860.000,-175415.000,-160592.000,-171355.000,-173767.000,-216671.000,-205688.000,-217955.000,-188462.000
3.04.05,Outras Despesas Operacionais,-1574.000,-997.000,-1572.000,-3636.000,-1311.000,-1306.000,-2210.000,-3486.000,-2503.000,-5612.000,-2328.000,-6865.000,-4040.000,0.000,0.000,4040.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1545.000,-27806.000,29351.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-13804.000,20826.000,-11458.000,-9329.000,-5590.000,-7706.000,581.000,-1267.000,-556.000,75528.000,484.000,-4808.000,-2929.000,-8714.000,-14059.000,-3097.000,4844.000,-23749.000,1019.000,-2071.000,2599.000,-8288.000,-4416.000,-4352.000,-7728.000,-3753.000,-9917.000,-2504.000,5632.000,-2269.000,539.000,-1859.000,931.000,10652.000,7568.000,14728.000,4674.000,6024.000,9761.000,9986.000,5857.000,3309.000,6410.000,-1203.000,815.000,6256.000,7072.000,8126.000,5466.000,18776.000,11175.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,63808.000,77018.000,82677.000,38054.000,88373.000,96379.000,108188.000,65313.000,43512.000,75061.000,100303.000,59634.000,72025.000,170455.000,120794.000,90285.000,100601.000,90469.000,110163.000,116470.000,72908.000,171545.000,124889.000,80260.000,153075.000,101123.000,114176.000,110948.000,116046.000,120859.000,143986.000,115665.000,147128.000,189992.000,219722.000,144651.000,143767.000,201652.000,226737.000,104099.000,85496.000,-332034.000,71479.000,-9662.000,223081.000,454291.000,354664.000,249449.000,419901.000,413895.000,245497.000,166391.000,165760.000,245625.000,197906.000,173285.000,200890.000,266433.000,306564.000,247149.000,217029.000,306856.000,221912.000
3.06,Resultado Financeiro,-12715.000,-10449.000,-1820.000,-4522.000,-5356.000,-5614.000,-10061.000,5856.000,-11449.000,-37899.000,-58176.000,-53100.000,-36698.000,-60823.000,-54660.000,-60743.000,-55160.000,-65412.000,-56678.000,-79210.000,-51106.000,-89647.000,-97391.000,-78616.000,-97388.000,-80938.000,-85952.000,-80212.000,-68479.000,-49042.000,-148923.000,-80764.000,-64607.000,-64847.000,-49149.000,-42216.000,-77802.000,-49704.000,-24105.000,-18293.000,-49580.000,-84121.000,-42240.000,-57045.000,-59042.000,-68543.000,-78756.000,-118276.000,-122252.000,-112366.000,-137777.000,-245269.000,-131889.000,-122408.000,-118930.000,-144649.000,-95156.000,-116478.000,-99186.000,-124753.000,-139991.000,-151371.000,-144566.000
3.06.01,Receitas Financeiras,5203.000,2072.000,9361.000,8338.000,11634.000,10311.000,13747.000,26054.000,35199.000,8415.000,37414.000,-34014.000,9365.000,8072.000,6935.000,337.000,6865.000,5962.000,11661.000,10542.000,22063.000,5419.000,8532.000,1236.000,-7253.000,30123.000,5984.000,28983.000,4646.000,15945.000,8884.000,25685.000,1485.000,5470.000,-2463.000,10346.000,5792.000,4680.000,30214.000,24658.000,3421.000,7185.000,4346.000,18414.000,4640.000,67079.000,9307.000,16827.000,14402.000,24572.000,35162.000,40319.000,49720.000,54793.000,50098.000,61540.000,72201.000,44738.000,54759.000,252694.000,34229.000,34225.000,33630.000
