cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,87044.0,132696.0,149425.0,164880.0,98030.0,134591.0,125460.0,98506.0,75186.0,137932.0,130138.0,162025.0,91938.0,161603.0,160356.0,175318.0,90978.0,177726.0,154408.0,196473.0,111879.0,172535.0,225194.0,220500.0,168784.0,230981.0,234841.0,270385.0,202315.0,235308.0,280718.0,322766.0,167172.0,231843.0,263670.0,280596.0,178390.0,217214.0,282555.0,346633.0,189566.0,259194.0,356505.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-35716.0,-59840.0,-63432.0,-77696.0,-45881.0,-65659.0,-62878.0,-56086.0,-35453.0,-67269.0,-58907.0,-77083.0,-39385.0,-75231.0,-69306.0,-81163.0,-47014.0,-89370.0,-74042.0,-101563.0,-60576.0,-82184.0,-104989.0,-108373.0,-85522.0,-115186.0,-112996.0,-144116.0,-104522.0,-116660.0,-133971.0,-157879.0,-92114.0,-124065.0,-135286.0,-160083.0,-92796.0,-112605.0,-128247.0,-173459.0,-97710.0,-125898.0,-168158.0
3.03,Resultado Bruto,51328.0,72856.0,85993.0,87184.0,52149.0,68932.0,62582.0,42420.0,39733.0,70663.0,71231.0,84942.0,52553.0,86372.0,91050.0,94155.0,43964.0,88356.0,80366.0,94910.0,51303.0,90351.0,120205.0,112127.0,83262.0,115795.0,121845.0,126269.0,97793.0,118648.0,146747.0,164887.0,75058.0,107778.0,128384.0,120513.0,85594.0,104609.0,154308.0,173174.0,91856.0,133296.0,188347.0
3.04,Despesas/Receitas Operacionais,-41754.0,-49715.0,-54355.0,-53635.0,-53114.0,-56201.0,-54346.0,-53572.0,-45402.0,-48303.0,-53503.0,-53010.0,-45666.0,-47597.0,-60375.0,-72518.0,-48517.0,-62272.0,-59596.0,-65415.0,-50957.0,-78281.0,-70954.0,-71678.0,-64804.0,-72613.0,-80582.0,-88061.0,-74173.0,-83126.0,-89478.0,-103980.0,-80553.0,-82426.0,-100321.0,-87422.0,-59194.0,-78349.0,-91818.0,-101492.0,-83284.0,-92474.0,-107957.0
3.04.02,Despesas Gerais e Administrativas,-8682.0,-9424.0,-10261.0,-11515.0,-9430.0,-12245.0,-9975.0,-11408.0,-10639.0,-10159.0,-8917.0,-10157.0,-10158.0,-9862.0,-9932.0,-13307.0,-8817.0,-12655.0,-10887.0,-12515.0,-10537.0,-11813.0,-11127.0,-13748.0,-12233.0,-12423.0,-13833.0,-15617.0,-13115.0,-15250.0,-15368.0,-19245.0,-15119.0,-14373.0,-13626.0,-15350.0,-13224.0,-13869.0,-18246.0,-18740.0,-15868.0,-16215.0,-15769.0
3.04.05,Outras Despesas Operacionais,-52.0,-285.0,-906.0,-435.0,-400.0,-282.0,-1507.0,-351.0,0.0,0.0,-5935.0,-1596.0,-66.0,0.0,-5433.0,-5221.0,-85.0,0.0,-372.0,-15982.0,-59.0,-19337.0,-3347.0,-1234.0,-367.0,-6635.0,-807.0,-1309.0,-438.0,-865.0,-419.0,-1487.0,-316.0,-864.0,-620.0,-15148.0,-902.0,-3102.0,-2005.0,-2240.0,-2716.0,-3282.0,-8938.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,9574.0,23141.0,31638.0,33549.0,-965.0,12731.0,8236.0,-11152.0,-5669.0,22360.0,17728.0,31932.0,6887.0,38775.0,30675.0,21637.0,-4553.0,26084.0,20770.0,29495.0,346.0,12070.0,49251.0,40449.0,18458.0,43182.0,41263.0,38208.0,23620.0,35522.0,57269.0,60907.0,-5495.0,25352.0,28063.0,33091.0,26400.0,26260.0,62490.0,71682.0,8572.0,40822.0,80390.0
3.06,Resultado Financeiro,-731.0,-1763.0,-5310.0,-2831.0,-4638.0,-6808.0,-4317.0,-6437.0,-5857.0,-2766.0,-3930.0,-4240.0,-3506.0,-3834.0,-3100.0,-4710.0,-3597.0,-3430.0,-3396.0,-3415.0,-1485.0,-590.0,-2643.0,-3561.0,-4478.0,-3707.0,-2366.0,-4869.0,-6676.0,-7581.0,-6489.0,-9509.0,-4026.0,-15955.0,-3663.0,-3115.0,-1236.0,-1277.0,-542.0,-6674.0,-3984.0,-4065.0,-4470.0
3.06.01,Receitas Financeiras,16320.0,722.0,8043.0,1787.0,9943.0,12204.0,5406.0,2067.0,4809.0,239.0,6169.0,1195.0,3575.0,7983.0,4498.0,5820.0,2630.0,2133.0,3388.0,3538.0,20056.0,7362.0,6167.0,13869.0,5505.0,4596.0,4103.0,21947.0,6129.0,5977.0,7637.0,2547.0,8399.0,7926.0,9667.0,5780.0,8775.0,13458.0,8439.0,9602.0,4219.0,10010.0,6198.0
3.06.02,Despesas Financeiras,-17051.0,-2485.0,-13353.0,-4618.0,-14581.0,-19012.0,-9723.0,-8504.0,-10666.0,-2527.0,-10099.0,-3523.0,-7081.0,-11817.0,-7598.0,-10530.0,-6227.0,-5563.0,-6784.0,-6953.0,-21541.0,-7952.0,-8810.0,-17430.0,-9983.0,-8303.0,-6469.0,-26816.0,-12805.0,-13558.0,-14126.0,-12056.0,-12425.0,-23881.0,-13330.0,-8895.0,-10011.0,-14735.0,-8981.0,-16276.0,-8203.0,-14075.0,-10668.0
