cd_conta,conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-60471.000,-119066.000,-212871.000,-77179.000,-53610.000,-3713.000,63148.000,-58116.000,76909.000,15234.000,79079.000,46685.000,49567.000,137758.000,135707.000,80720.000,58957.000,55921.000,38193.000,20641.000,32972.000,7668.000,2432.000,3760.000,44354.000,49010.000,32156.000,20917.000,24635.000,8040.000,12946.000,16739.000,-7515.000,-23122.000,1517.000,6680.000,27942.000,2892.000,10627.000,2999.000,-74891.000,-96564.000,-6486.000,-8604.000,-18409.000,-16965.000,-40065.000,-7567.000,-43896.000,-47605.000,-151062.000,-29318.000,-34662.000,-34212.000,-15294.000,85252.000,-38761.000,-24736.000,132566.000,251572.000,1812.000,19013.000,-24929.000
6.01.DA,Depreciação e Amortização,,,,,,,,,,,,,,,,,1466.000,1517.000,1748.000,,1487.000,1000.000,1115.000,,1295.000,1415.000,1484.000,,1824.000,2055.000,1972.000,,2010.000,1850.000,4037.000,,2542.000,,8223.000,,3636.000,,,,4411.000,,12845.000,,5878.000,,17375.000,,6385.000,,,,5729.000,,17780.000,,6206.000,,20513.000
6.02,Caixa Líquido Atividades de Investimento,-1990.000,-3641.000,-4562.000,2143.000,-1176.000,-280.000,-539.000,80.000,-20.000,-87.000,-2761.000,-961.000,2881.000,-2426.000,-2586.000,10094.000,-3109.000,2101.000,-3229.000,2202.000,322.000,-7430.000,652.000,-396.000,-1414.000,-5427.000,-500.000,-7072.000,-3594.000,-1614.000,-11111.000,-870.000,-735.000,-5431.000,-5478.000,-6289.000,-7430.000,-22662.000,-35235.000,16417.000,-4296.000,-3426.000,2642.000,1133.000,-4.000,-5548.000,-29265.000,16742.000,2244.000,-2193.000,-4993.000,-9084.000,-33004.000,-4357.000,-12104.000,-418.000,42497.000,61552.000,60043.000,-104133.000,9938.000,6982.000,-11127.000
6.03,Caixa Líquido Atividades de Financiamento,327114.000,405933.000,452960.000,-598287.000,-4072.000,3344.000,-148422.000,99317.000,-70319.000,-4147.000,-101481.000,-33336.000,-105493.000,-26027.000,-248509.000,-50890.000,-126447.000,-6199.000,-95806.000,55111.000,-113092.000,-14274.000,5737.000,-9878.000,-44032.000,-63431.000,-24818.000,-18600.000,-17856.000,-5719.000,41701.000,2654.000,17349.000,4137.000,19808.000,8807.000,-5016.000,63048.000,457099.000,-122059.000,-3819.000,62502.000,-59088.000,181559.000,-73403.000,-81661.000,-15196.000,180135.000,-30213.000,-12201.000,-4553.000,255721.000,34738.000,38814.000,2227.000,24672.000,-54470.000,-129229.000,-172772.000,63627.000,49033.000,73985.000,164845.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,264653.000,283226.000,235527.000,-673323.000,-58858.000,-649.000,-85813.000,41281.000,6570.000,11000.000,-25163.000,12388.000,-53045.000,109305.000,-115388.000,39924.000,-70599.000,51823.000,-60842.000,77954.000,-79798.000,-14036.000,8821.000,-6514.000,-1092.000,-19848.000,6838.000,-4755.000,3185.000,707.000,43536.000,18523.000,9099.000,-24416.000,15847.000,9198.000,15496.000,43278.000,432491.000,-102643.000,-83006.000,-37488.000,-62932.000,174088.000,-91816.000,-104174.000,-84526.000,189310.000,-71865.000,-61999.000,-160608.000,217319.000,-32928.000,245.000,-25171.000,109506.000,-50734.000,-92413.000,19837.000,211066.000,60783.000,99980.000,128789.000
