cd_conta,conta,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,33585.000,0.000,-10866.000,14129.000,-10627.000,110694.000,46979.000,35650.000,-613.000,-26433.000,-100764.000,-8537.000,-38278.000,-6962.000,-70419.000,-13059.000,7727.000,-23867.000,13229.000,-12305.000,78321.000,68212.000,-29347.000,2309.000,69173.000,60755.000,-2335.000
6.01.DA,Depreciação e Amortização,604.000,0.000,465.000,1971.000,593.000,-2087.000,3349.000,1080.000,1075.000,1696.000,3130.000,-1191.000,970.000,940.000,906.000,1116.000,1067.000,1011.000,1272.000,1219.000,1083.000,1015.000,997.000,1038.000,862.000,1827.000,2836.000
6.02,Caixa Líquido Atividades de Investimento,-59600.000,0.000,23260.000,29408.000,-11142.000,-132188.000,-581274.000,157274.000,74657.000,101371.000,171100.000,-57806.000,9395.000,-10150.000,65984.000,-27080.000,-17003.000,-41168.000,-29891.000,74007.000,-47929.000,-37749.000,-15919.000,47111.000,108969.000,30585.000,67837.000
6.03,Caixa Líquido Atividades de Financiamento,25658.000,0.000,-12394.000,-36931.000,49248.000,-6852.000,532368.000,-192852.000,-19917.000,-29913.000,-40688.000,-52808.000,21659.000,16720.000,4793.000,47315.000,10259.000,50107.000,20131.000,-65704.000,-30927.000,-30696.000,48164.000,-47990.000,-181693.000,-94773.000,-36803.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-357.000,0.000,0.000,6606.000,27479.000,-28346.000,-1927.000,72.000,54127.000,45025.000,29648.000,-119151.000,-7224.000,-392.000,358.000,7176.000,983.000,-14928.000,3469.000,-4002.000,-535.000,-233.000,2898.000,1430.000,-3551.000,-3433.000,28699.000
