cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,360978.000,461258.000,565522.000,568173.000,429894.000,428074.000,499578.000,550802.000,521726.000,501566.000,553364.000,585584.000,486049.000,706228.000,566644.000,700066.000,475489.000,573665.000,551662.000,605079.000,467638.000,502525.000,573770.000,661178.000,513266.000,472970.000,362697.000,394155.000,310460.000,381546.000,488173.000,403771.000,337449.000,377120.000,395071.000,365212.000,483821.000,591564.000,357974.000,479638.000,406878.000,374425.000,434683.000,455034.000,683377.000,522387.000,526430.000,543550.000,460120.000,672437.000,689468.000,495911.000,624590.000,758732.000,651805.000,938523.000,649633.000,922678.000,379809.000,205172.000,337321.000,569753.000,528822.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-262283.000,-333658.000,-409251.000,-414936.000,-316755.000,-314785.000,-346933.000,-409341.000,-386268.000,-370131.000,-390066.000,-399906.000,-351179.000,-516455.000,-395455.000,-500559.000,-345933.000,-427606.000,-374868.000,-443248.000,-352534.000,-369433.000,-440829.000,-522062.000,-414490.000,-393331.000,-288668.000,-309714.000,-266043.000,-348243.000,-396572.000,-352934.000,-289126.000,-322521.000,-318157.000,-342291.000,-350375.000,-454859.000,-266316.000,-365671.000,-289135.000,-284323.000,-317459.000,-297665.000,-493022.000,-380917.000,-375100.000,-394662.000,-344790.000,-518024.000,-533319.000,-399318.000,-486768.000,-597594.000,-527800.000,-714888.000,-489163.000,-732322.000,-217766.000,-140331.000,-258559.000,-459619.000,-354552.000
3.03,Resultado Bruto,98695.000,127600.000,156271.000,153237.000,113139.000,113289.000,152645.000,141461.000,135458.000,131435.000,163298.000,185678.000,134870.000,189773.000,171189.000,199507.000,129556.000,146059.000,176794.000,161831.000,115104.000,133092.000,132941.000,139116.000,98776.000,79639.000,74029.000,84441.000,44417.000,33303.000,91601.000,50837.000,48323.000,54599.000,76914.000,22921.000,133446.000,136705.000,91658.000,113967.000,117743.000,90102.000,117224.000,157369.000,190355.000,141470.000,151330.000,148888.000,115330.000,154413.000,156149.000,96593.000,137822.000,161138.000,124005.000,223635.000,160470.000,190356.000,162043.000,64841.000,78762.000,110134.000,174270.000
3.04,Despesas/Receitas Operacionais,-38966.000,-44399.000,-51521.000,-64470.000,-46648.000,-53587.000,-70181.000,-69411.000,-61167.000,-69179.000,-73761.000,-85483.000,-72683.000,-93030.000,-89811.000,-109152.000,-90318.000,-100762.000,-105912.000,-109580.000,-85663.000,-91061.000,-98730.000,-150838.000,-82505.000,-79554.000,-88453.000,-113121.000,-100178.000,-109378.000,-97791.000,-281426.000,-71484.000,-91968.000,-88330.000,-112660.000,-74430.000,-87570.000,-67007.000,-76478.000,-75723.000,-48633.000,-61007.000,-25014.000,-87584.000,-84617.000,-95289.000,-99404.000,-85725.000,-94320.000,-120032.000,-96847.000,-70876.000,-98220.000,-81586.000,-103291.000,-86089.000,-77112.000,-210530.000,-98864.000,-28806.000,-62962.000,-84158.000
3.04.02,Despesas Gerais e Administrativas,-20654.000,-22223.000,-28741.000,-33641.000,-28488.000,-29014.000,-33645.000,-35845.000,-35664.000,-38916.000,-38157.000,-43348.000,-39332.000,-50506.000,-42855.000,-47681.000,-45717.000,-50363.000,-52871.000,-44632.000,-45798.000,-44152.000,-44425.000,-38728.000,-38091.000,-40315.000,-34001.000,-32231.000,-72268.000,-62250.000,-61635.000,34696.000,-34535.000,-29999.000,-34727.000,-32246.000,-29915.000,-34090.000,-21616.000,-32747.000,-34129.000,-22013.000,-32821.000,-31108.000,-34537.000,-38029.000,-41140.000,-42285.000,-37055.000,-44405.000,-44012.000,-42481.000,-31738.000,-47432.000,-51459.000,-42464.000,-46483.000,-30240.000,-34205.000,-8451.000,-27179.000,-31942.000,-27931.000
3.04.05,Outras Despesas Operacionais,-488.000,-1322.000,-927.000,-4495.000,-1709.000,-758.000,-3977.000,-2607.000,-5849.000,-2066.000,-6846.000,-6147.000,-4885.000,-10017.000,-4708.000,-3235.000,-5853.000,-7815.000,-10760.000,-10534.000,-5555.000,-8057.000,-14414.000,-51009.000,-16122.000,-21534.000,-16198.000,-34789.000,-761.000,0.000,0.000,-282828.000,-12300.000,-21246.000,-13250.000,-38416.000,-9885.000,-6863.000,-657.000,2483.000,-2344.000,-6175.000,5976.000,26713.000,-16901.000,-17887.000,-15898.000,-18022.000,-14925.000,-10077.000,-32362.000,-15138.000,-10854.000,-9120.000,2805.000,-14139.000,-10949.000,-18477.000,-53616.000,-53249.000,4366.000,45.000,-13077.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,995.000,911.000,-145.000,174.000,-455.000,2.000,0.000,2.000,-452.000,-90.000,48.000,30.000,40.000,19759.000,8.000,6574.000,127.000,290.000,1061.000,-394.000,888.000,-871.000,-1245.000,216.000,-27.000,488.000,97.000,3546.000,-177.000,1227.000,1973.000,1308.000,658.000,2187.000,-640.000,-1969.000,-1432.000,-121.000,-715.000,-942.000,719.000,1084.000,13074.000,-682.000,1684.000,-3551.000,-93416.000,-17175.000,24007.000,8379.000,-8905.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,59729.000,83201.000,104750.000,88767.000,66491.000,59702.000,82464.000,72050.000,74291.000,62256.000,89537.000,100195.000,62187.000,96743.000,81378.000,90355.000,39238.000,45297.000,70882.000,52251.000,29441.000,42031.000,34211.000,-11722.000,16271.000,85.000,-14424.000,-28680.000,-55761.000,-76075.000,-6190.000,-230589.000,-23161.000,-37369.000,-11416.000,-89739.000,59016.000,49135.000,24651.000,37489.000,42020.000,41469.000,56217.000,132355.000,102771.000,56853.000,56041.000,49484.000,29605.000,60093.000,36117.000,-254.000,66946.000,62918.000,42419.000,120344.000,74381.000,113244.000,-48487.000,-34023.000,49956.000,47172.000,90112.000
3.06,Resultado Financeiro,-3567.000,-5933.000,-704.000,-2109.000,10667.000,8958.000,-1281.000,-5336.000,-675.000,-3171.000,-4457.000,-213.000,7041.000,8295.000,12365.000,19571.000,25332.000,24033.000,37599.000,28612.000,24880.000,28341.000,22843.000,26476.000,31008.000,29879.000,23520.000,23715.000,24700.000,9646.000,12804.000,15625.000,9501.000,14015.000,15565.000,7746.000,5283.000,-4396.000,6171.000,5402.000,9742.000,1289.000,7292.000,-4414.000,9479.000,11028.000,17890.000,26301.000,26593.000,41212.000,31420.000,28261.000,23809.000,33924.000,33193.000,30601.000,33579.000,11091.000,15405.000,-4128.000,25988.000,26075.000,26966.000
3.06.01,Receitas Financeiras,9842.000,12989.000,16424.000,15272.000,28924.000,25224.000,19301.000,11371.000,16862.000,17088.000,12500.000,16606.000,15812.000,17896.000,24142.000,28042.000,31385.000,33221.000,45415.000,40494.000,34726.000,39823.000,33347.000,36516.000,37356.000,38228.000,31345.000,33084.000,33520.000,19163.000,19587.000,20057.000,23269.000,24415.000,25160.000,25377.000,22111.000,21997.000,24243.000,25206.000,18538.000,17221.000,23870.000,6577.000,17979.000,20452.000,29399.000,34901.000,37085.000,50309.000,37378.000,45498.000,41123.000,51318.000,47017.000,45419.000,50819.000,24156.000,25667.000,3491.000,35478.000,36356.000,38397.000
