Ticker,Preço_Fechamento,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
AXIA3,Preço de Fechamento Ajustado,13.85,12.84,11.6,11.97,13.28,11.24,8.72,9.6,9.22,7.67,6.51,3.41,3.76,2.7,3.65,4.14,4.65,4.76,4.88,4.32,4.29,4.38,3.91,4.29,4.94,9.56,14.34,16.98,12.73,9.27,14.71,14.4,15.63,9.07,11.55,18.04,27.31,26.94,30.68,28.9,18.24,23.7,24.17,29.23,28.61,37.03,33.03,28.66,32.58,40.41,37.58,36.84,29.11,34.99,32.47,37.35,36.71,31.9,35.01,31.14,37.21,37.52,50.93
AXIA5,Preço de Fechamento Ajustado,17.26,19.03,16.17,19.98,17.61,22.55,22.55,22.55,22.55,21.11,16.89,17.42,16.36,14.45,14.45,13.3,13.3,14.69,14.69,12.45,11.49,11.56,11.56,11.56,8.41,11.56,11.56,17.34,17.08,16.94,16.9,18.35,16.44,14.82,17.57,20.96,33.87,35.31,36.79,32.1,31.33,31.33,30.8,37.15,60.05,57.51,54.98,54.56,54.56,56.44,56.44,56.44,56.88,72.09,77.51,76.6,89.22,89.22,83.15,78.53,71.33,78.46,77.17
AXIA6,Preço de Fechamento Ajustado,6.71,6.39,5.76,6.06,6.95,6.48,5.28,6.6,5.83,5.35,5.0,2.87,3.0,3.02,3.62,3.43,3.76,4.37,4.2,3.39,2.83,3.6,3.7,4.41,4.48,7.44,10.09,10.94,9.32,7.69,10.64,10.64,11.3,6.35,8.73,13.21,17.75,17.8,20.78,18.91,12.87,15.94,16.33,19.38,19.41,25.03,22.4,19.1,21.7,28.45,27.5,26.33,22.1,28.52,25.85,30.1,29.88,27.16,29.61,27.21,31.95,32.21,42.16
