cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,6159172.000,6585996.000,6999764.000,10069720.000,8551982.000,5867031.000,7097198.000,11545145.000,9270930.000,9012501.000,9655417.000,11600013.000,6799380.000,6894842.000,7213530.000,7278647.000,8144159.000,8088486.000,6588824.000,7423385.000,8598882.000,8226861.000,7902389.000,7860706.000,6761370.000,33085309.000,8607924.000,12294250.000,8968824.000,9094137.000,8892350.000,10920713.000,8592581.000,3695911.000,-3352974.000,16040229.000,6451762.000,6643410.000,7291326.000,7339029.000,6955636.000,11097590.000,7431216.000,3596071.000,8208426.000,7959252.000,9956628.000,11491935.000,9181318.000,8856045.000,8033014.000,8003856.000,9209833.000,9245530.000,8781430.000,9922115.000,8718271.000,8395282.000,11042927.000,12025072.000,10414179.000,10198955.000,10002503.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-960060.000,0.000,0.000,-3305845.000,-1127021.000,0.000,0.000,-3588726.000,-1288167.000,-1288496.000,-1270974.000,-1626747.000,-992061.000,-970367.000,-1122849.000,-1265478.000,-1135682.000,-1221661.000,-4472379.000,-9497637.000,-4248510.000,-4976097.000,-4295550.000,-3471402.000,-3444827.000,-3387233.000,-3572168.000,-5806706.000,-3417264.000,-3244540.000,-3927547.000,-4784287.000,-3750040.000,-347375.000,599723.000,-2039371.000,-1289252.000,-1574933.000,-1867749.000,-2045885.000,-1750995.000,-1439206.000,-1830815.000,-2938235.000,-2938607.000,-3379281.000,-866434.000,-4776727.000,-3694877.000,-3191991.000,-4490815.000,-4479927.000,-4014975.000,-4411148.000,-4716330.000,-5531046.000,-4499682.000,-4662300.000,-5791230.000,-7189818.000,-5607757.000,-5335454.000,-5920366.000
3.03,Resultado Bruto,5199112.000,6585996.000,6999764.000,6763875.000,7424961.000,5867031.000,7097198.000,7956419.000,7982763.000,7724005.000,8384443.000,9973266.000,5807319.000,5924475.000,6090681.000,6013169.000,7008477.000,6866825.000,2116445.000,-2074252.000,4350372.000,3250764.000,3606839.000,4389304.000,3316543.000,29698076.000,5035756.000,6487544.000,5551560.000,5849597.000,4964803.000,6136426.000,4842541.000,3348536.000,-2753251.000,14000858.000,5162510.000,5068477.000,5423577.000,5293144.000,5204641.000,9658384.000,5600401.000,657836.000,5269819.000,4579971.000,9090194.000,6715208.000,5486441.000,5664054.000,3542199.000,3523929.000,5194858.000,4834382.000,4065100.000,4391069.000,4218589.000,3732982.000,5251697.000,4835254.000,4806422.000,4863501.000,4082137.000
3.04,Despesas/Receitas Operacionais,-4861068.000,-4822674.000,-6074098.000,-5379534.000,-5281346.000,-4929233.000,-6356726.000,-7152677.000,-5674886.000,-6604528.000,-7309082.000,-22424616.000,-6010052.000,-6381518.000,-6897113.000,-9737604.000,-5701637.000,-6796458.000,-5021790.000,1645781.000,-3432397.000,-4177839.000,-7179492.000,-13352072.000,-5792211.000,-6764312.000,-2241763.000,-11786227.000,-1583788.000,-3301178.000,-2581491.000,-10043031.000,-4065025.000,683553.000,-2356186.000,4587385.000,-2653663.000,-4163143.000,-3096393.000,-2584877.000,-2871222.000,-2334175.000,-4110520.000,-3181053.000,-1869543.000,-1751291.000,-3997655.000,-4986008.000,-2379388.000,-2912016.000,-1935963.000,-3268451.000,-1207981.000,863251.000,-174707.000,-4235474.000,-595183.000,-271468.000,5917764.000,-840731.000,-1601123.000,-4736167.000,-6732758.000
3.04.02,Despesas Gerais e Administrativas,-5285273.000,-4995221.000,-6240507.000,-6486784.000,-5745196.000,-5154219.000,-6544250.000,-7946237.000,-5884405.000,-6759294.000,-7482885.000,-22355112.000,-6133603.000,-6461279.000,-6928458.000,-9680715.000,-5794199.000,-6832540.000,-4232086.000,2201561.000,-3473345.000,-4172453.000,-7328856.000,-13698592.000,-5974299.000,-7140526.000,-4172692.000,-12411043.000,-3408580.000,-3756737.000,-2843451.000,-10192891.000,-4319867.000,812286.000,-2735725.000,741085.000,-2996979.000,-4265049.000,-3567867.000,-2833629.000,-3060487.000,-2698062.000,-4491462.000,-8162334.000,-2299618.000,-2107839.000,-10547712.000,-5586372.000,-3052862.000,-3519580.000,-2885944.000,-3959311.000,-1705350.000,159521.000,-1619786.000,-4782304.000,-1175912.000,-980126.000,-988728.000,-1414368.000,-1150517.000,-1233544.000,-8344511.000
3.04.05,Outras Despesas Operacionais,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,133381.000,172547.000,166409.000,197418.000,163576.000,224986.000,187524.000,-93301.000,209519.000,154766.000,173803.000,-69504.000,123551.000,79761.000,31345.000,-56889.000,92562.000,36082.000,-789704.000,-555780.000,40948.000,-5386.000,149364.000,346520.000,182088.000,376214.000,1930929.000,624816.000,1824792.000,455559.000,261960.000,149860.000,254842.000,-128733.000,379539.000,3846300.000,160094.000,101906.000,417292.000,461441.000,164223.000,363887.000,380942.000,761851.000,430075.000,356548.000,919555.000,161368.000,552441.000,486535.000,555285.000,775516.000,508826.000,630739.000,658826.000,263699.000,575962.000,700246.000,748503.000,478494.000,367832.000,-126207.000,1264914.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,338044.000,1763322.000,925666.000,1384341.000,2143615.000,937798.000,740472.000,803742.000,2307877.000,1119477.000,1075361.000,-12451350.000,-202733.000,-457043.000,-806432.000,-3724435.000,1306840.000,70367.000,-2905345.000,-428471.000,917975.000,-927075.000,-3572653.000,-8962768.000,-2475668.000,22933764.000,2793993.000,-5298683.000,3967772.000,2548419.000,2383312.000,-3906605.000,777516.000,4032089.000,-5109437.000,18588243.000,2508847.000,905334.000,2327184.000,2708267.000,2333419.000,7324209.000,1489881.000,-2523217.000,3400276.000,2828680.000,5092539.000,1729200.000,3107053.000,2752038.000,1606236.000,255478.000,3986877.000,5697633.000,3890393.000,155595.000,3623406.000,3461514.000,11169461.000,3994523.000,3205299.000,127334.000,-2650621.000
3.06,Resultado Financeiro,325980.000,100412.000,-344717.000,-445798.000,-276070.000,-688686.000,1528143.000,-328934.000,-338288.000,713746.000,325049.000,-67998.000,188915.000,519146.000,113392.000,-555507.000,-9110.000,1931.000,46468.000,655336.000,593419.000,-263683.000,-342797.000,-1685964.000,-1345164.000,-1231840.000,-1489215.000,-1863092.000,-1337629.000,-2020864.000,-1538390.000,-296413.000,-7292.000,-545606.000,-435341.000,410166.000,-322229.000,411601.000,-860866.000,-1309532.000,-1509311.000,-1330590.000,-986768.000,2155023.000,-583771.000,521424.000,-1059419.000,-934573.000,478188.000,-1457134.000,-1818829.000,-1575820.000,-3132821.000,-3558589.000,-3119159.000,-2191552.000,-2987777.000,-2921813.000,-2788321.000,-2930210.000,-3493976.000,-2554807.000,-2571309.000
3.06.01,Receitas Financeiras,1141972.000,1046815.000,726857.000,458647.000,827771.000,911045.000,1710727.000,812783.000,914609.000,1401105.000,1117918.000,901810.000,1006016.000,1099823.000,768028.000,838444.000,1029263.000,993991.000,908654.000,2273846.000,2010862.000,6271847.000,7455093.000,2214439.000,3869783.000,3954827.000,1655875.000,1742905.000,1784608.000,1271924.000,1315392.000,779451.000,2307217.000,1514045.000,-1532297.000,6837969.000,1790290.000,3266036.000,1984743.000,-381715.000,4438679.000,1355482.000,1461232.000,1875130.000,2173938.000,1718323.000,1527299.000,1019159.000,2839641.000,1598657.000,1364854.000,276091.000,1442447.000,792902.000,746043.000,1326250.000,836813.000,785640.000,1285851.000,1078745.000,1291038.000,3390235.000,2030156.000
