cd_conta,conta,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,14291.000,-3320.000,80910.000,-36770.000,-12860.000,-40599.000,-37184.000,193443.000,-88271.000,79437.000,-79711.000,121161.000,-107054.000,-70533.000,-117599.000,151080.000,-263177.000,197075.000,84169.000,65421.000,-443539.000,286984.000,-182865.000,121604.000,-166861.000,-81289.000,-18349.000
6.01.DA,Depreciação e Amortização,,,,,,,,33054.000,15680.000,16693.000,18323.000,38660.000,26451.000,23328.000,31398.000,27734.000,33496.000,34592.000,37723.000,41609.000,38873.000,38306.000,38204.000,45600.000,31278.000,71487.000,99207.000
6.02,Caixa Líquido Atividades de Investimento,-12472.000,-40923.000,-13879.000,-28880.000,-2172.000,-14909.000,-14338.000,-24872.000,6747.000,45496.000,-117509.000,-66693.000,-106378.000,-1890.000,-85966.000,-73631.000,-106780.000,-293796.000,197725.000,-143755.000,243642.000,-180346.000,93352.000,64318.000,-11647.000,-23586.000,-140601.000
6.03,Caixa Líquido Atividades de Financiamento,-21777.000,17633.000,-56874.000,137673.000,30624.000,-39673.000,72705.000,93020.000,1681.000,-76594.000,469008.000,47705.000,80181.000,-47527.000,677612.000,136017.000,-83651.000,345604.000,-547270.000,208866.000,-185824.000,-65962.000,-103930.000,89742.000,-45262.000,-231182.000,-259020.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-19958.000,-26610.000,10157.000,72023.000,15592.000,-95181.000,21183.000,261591.000,-79843.000,48339.000,271788.000,102173.000,-133251.000,-119950.000,352794.000,334719.000,-453608.000,248883.000,-265376.000,130532.000,-385721.000,40676.000,-193443.000,275664.000,-223770.000,-336057.000,-417970.000
