cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,3431572.000,3431572.000,3654528.000,5777230.000,4798615.000,3820000.000,4047343.000,7946884.000,4148395.000,4413940.000,4810133.000,5087907.000,3677594.000,3438990.000,3545896.000,3964800.000,4760772.000,4737758.000,3831889.000,6209159.000,5849279.000,5392480.000,4783876.000,5266576.000,4453506.000,4757626.000,4895606.000,4665918.000,4812930.000,5205029.000,5135822.000,6557909.000,4935431.000,5606538.000,6252282.000,5471966.000,5913178.000,7016793.000,6070786.000,6389549.000,6059215.000,5934414.000,6369428.000,6864568.000,7110741.000,7353982.000,9524667.000,9656728.000,7847448.000,8213380.000,9223311.000,9178669.000,8646937.000,8819517.000,9426629.000,9956686.000,9057867.000,9435991.000,10148885.000,11176877.000,9844231.000,10786295.000,10619741.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-2408215.000,-2408215.000,-2495704.000,-3393652.000,-2918496.000,-2443340.000,-2459672.000,-5053812.000,-2525830.000,-2857804.000,-3168768.000,-3831131.000,-1960203.000,-2385048.000,-2627441.000,-2876065.000,-2620269.000,-3086895.000,-3053268.000,-4042051.000,-3962727.000,-3886332.000,-4089458.000,-3844681.000,-3427442.000,-3628975.000,-3641470.000,-3730943.000,-3435428.000,-4264139.000,-4693110.000,-5094443.000,-3729615.000,-4488514.000,-5122090.000,-4336973.000,-4215096.000,-4418046.000,-5893876.000,-5071655.000,-4526888.000,-4516350.000,-4917555.000,-5883959.000,-5327917.000,-5897187.000,-7856864.000,-7841902.000,-5879237.000,-7789561.000,-7577948.000,-6405269.000,-6562108.000,-6800144.000,-7383383.000,-7720294.000,-7032407.000,-6932304.000,-8490514.000,-9208519.000,-8003565.000,-8636162.000,-9019116.000
3.03,Resultado Bruto,1023357.000,1023357.000,1158824.000,2383578.000,1880119.000,1376660.000,1587671.000,2893072.000,1622565.000,1556136.000,1641365.000,1256776.000,1717391.000,1053942.000,918455.000,1088735.000,2140503.000,1650863.000,778621.000,2167108.000,1886552.000,1506148.000,694418.000,1421895.000,1026064.000,1128651.000,1254136.000,934975.000,1377502.000,940890.000,442712.000,1463466.000,1205816.000,1118024.000,1130192.000,1134993.000,1698082.000,2598747.000,176910.000,1317894.000,1532327.000,1418064.000,1451873.000,980609.000,1782824.000,1456795.000,1667803.000,1814826.000,1968211.000,423819.000,1645363.000,2773400.000,2084829.000,2019373.000,2043246.000,2236392.000,2025460.000,2503687.000,1658371.000,1968358.000,1840666.000,2150133.000,1600625.000
3.04,Despesas/Receitas Operacionais,-189296.000,-189296.000,-162739.000,-566929.000,-452474.000,-338019.000,-325264.000,-781955.000,-420034.000,-368836.000,-118802.000,-1086568.000,-329647.000,14324.000,183610.000,-284339.000,-214007.000,-276447.000,-468493.000,-197750.000,445220.000,-455463.000,-247343.000,-1154774.000,-579920.000,-648186.000,-262688.000,-1047914.000,-478633.000,-410683.000,-548126.000,-144721.000,-411804.000,-454223.000,-449961.000,-777140.000,-467794.000,-1035365.000,-534719.000,-644371.000,-966857.000,145233.000,-273432.000,418479.000,-175926.000,891662.000,490313.000,-977126.000,-335307.000,-358145.000,-143678.000,-286486.000,-225524.000,-443702.000,-348750.000,-135738.000,-342768.000,-470883.000,2953794.000,-418087.000,-377269.000,-509083.000,-478034.000
3.04.02,Despesas Gerais e Administrativas,-123864.000,-123864.000,-116989.000,-126288.000,-110951.500,-95615.000,-372049.000,-373297.000,-255496.000,-218818.000,-217144.000,-589012.000,-346086.000,-166781.000,-47902.000,-238072.000,-154236.000,-111888.000,-153048.000,-235180.000,-144141.000,-132124.000,-159377.000,-238160.000,-205891.000,-103138.000,-164201.000,-193347.000,-205998.000,-231896.000,-110181.000,-215046.000,-216649.000,-96468.000,-157063.000,-201743.000,-222710.000,-63328.000,-157357.000,-198415.000,-191980.000,-71110.000,-141539.000,-177828.000,-205265.000,-53409.000,-167452.000,-145250.000,-227718.000,-270727.000,-222457.000,-68487.000,-158671.000,-169172.000,-156809.000,-222763.000,-169746.000,-205700.000,-206548.000,-237921.000,-193967.000,-177602.000,-195333.000
3.04.05,Outras Despesas Operacionais,-32296.000,-32296.000,-6896.000,-229451.000,-202606.500,-175762.000,0.000,-237951.000,-114797.000,-121032.000,-99353.000,-291738.000,-129097.000,-173755.000,-102039.000,-139421.000,-147183.000,-164581.000,-172427.000,-381167.000,-208561.000,-297680.000,-200050.000,-979104.000,-239839.000,-518714.000,-23356.000,-406010.000,-236081.000,-133987.000,-306689.000,358235.000,-175846.000,-183274.000,-182913.000,-392090.000,-232959.000,-960684.000,-333759.000,-473393.000,-808815.000,249169.000,-386544.000,88233.000,-160561.000,700047.000,-123698.000,18780.000,-248925.000,-340164.000,-262258.000,-273544.000,-211968.000,-322545.000,-219697.000,50081.000,-187670.000,-226594.000,-103549.000,-183797.000,-174793.000,-405801.000,-263105.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-744.000,-802.000,-656.000,257681.000,4998.000,166158.000,84424.000,349106.000,164120.000,114720.000,21227.000,-102074.000,176611.000,90092.000,5718.000,164044.000,133136.000,-57927.000,71969.000,33218.000,-349104.000,29641.000,30477.000,-80798.000,-231560.000,56874.000,-83107.000,-49753.000,-27563.000,67226.000,36274.000,57780.000,-35929.000,81942.000,82534.000,97822.000,94400.000,118687.000,32792.000,287319.000,-256722.000,184428.000,336468.000,247544.000,74103.000,153041.000,69281.000,70916.000,139255.000,90501.000,38711.000,61657.000,32845.000,42119.000,77418.000,40708.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,834061.000,834061.000,996085.000,1816649.000,1427645.000,1038641.000,1262407.000,2111117.000,1202531.000,1187300.000,1522563.000,170208.000,1387744.000,1068266.000,1102065.000,804396.000,1926496.000,1374416.000,310128.000,1969358.000,2331772.000,1050685.000,447075.000,267121.000,446144.000,480465.000,991448.000,-112939.000,898869.000,530207.000,-105414.000,1318745.000,794012.000,663801.000,680231.000,357853.000,1230288.000,1563382.000,-357809.000,673523.000,565470.000,1563297.000,1178441.000,1399088.000,1606898.000,2348457.000,1626677.000,1369139.000,1632904.000,65674.000,1501685.000,2486914.000,1859305.000,1575671.000,1694496.000,2100654.000,1682692.000,2032804.000,4612165.000,1550271.000,1463397.000,1641050.000,1122591.000
3.06,Resultado Financeiro,-226837.000,-226837.000,-167171.000,-430501.000,-343468.000,-256435.000,-293753.000,-505603.000,-262080.000,-302632.000,-239287.000,2056323.000,-163536.000,-151586.000,-119315.000,125962.000,-97539.000,-277581.000,-213041.000,-512827.000,-273450.000,-251581.000,-280753.000,70717.000,-414404.000,-215508.000,-422912.000,-384367.000,-392746.000,-341554.000,12414.000,-274665.000,-157800.000,-696832.000,-332698.000,668848.000,-101560.000,1908587.000,-233791.000,-212959.000,-726746.000,-35317.000,-496619.000,353223.000,-1265220.000,478528.000,-1155490.000,-310811.000,314163.000,-870949.000,-109461.000,-900374.000,-105914.000,39810.000,-214852.000,-98010.000,-180986.000,118119.000,-61545.000,-396380.000,-249631.000,-262960.000,-276062.000
3.06.01,Receitas Financeiras,188880.000,188880.000,228097.000,432121.000,374052.500,315984.000,199775.000,479236.000,226132.000,223164.000,227110.000,2533833.000,139929.000,144450.000,147412.000,453712.000,252923.000,39423.000,131891.000,168447.000,290302.000,234553.000,315204.000,629218.000,224734.000,386919.000,231256.000,198395.000,179891.000,169010.000,201164.000,253648.000,241854.000,249315.000,362795.000,851715.000,350518.000,2272470.000,618975.000,-35113.000,1482735.000,670078.000,165368.000,127224.000,154415.000,1288425.000,278827.000,-878361.000,1109025.000,473546.000,411748.000,-494525.000,329784.000,512131.000,345678.000,84486.000,218245.000,725474.000,262565.000,223712.000,193537.000,302444.000,256943.000
