cd_conta,conta,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,373027.0,338340.0,236903.0,212792.0,88229.0,317808.0,244346.0,104396.0,-328700.0,-178908.0,-77706.0,588910.0,-54142.0,25389.0,379011.0,296822.0,67019.0,80519.0,370104.0
6.02,Caixa Líquido Atividades de Investimento,-84109.0,-190267.0,-339370.0,94579.0,-276121.0,-160498.0,-241674.0,-381981.0,-359072.0,-190953.0,-228938.0,-116503.0,-248512.0,-369367.0,-452650.0,711358.0,6296.0,5432.0,-165554.0
6.03,Caixa Líquido Atividades de Financiamento,-406732.0,-484905.0,156334.0,735303.0,-10033.0,-282512.0,48161.0,-66022.0,724753.0,511980.0,215455.0,-59171.0,25317.0,574043.0,7101.0,-1102634.0,-562122.0,-596346.0,-192006.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51254.0,-54386.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-117814.0,-336832.0,53867.0,1217400.0,-197925.0,-125202.0,50833.0,-343607.0,36981.0,142119.0,-91189.0,413236.0,-277337.0,230065.0,-66538.0,-94454.0,-488807.0,-561649.0,-41842.0
