Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,2.6,2.8,2.6,2.2,2.3,4.1,3.22,3.22,3.5,3.5,3.9,3.9,3.9,3.9,2.91,3.3,3.3,3.29,5.06,3.48,10.21,159.89,63.0,64.99,38.55,33.99,30.0,34.0,27.66,27.01,19.0,16.21,8.7,9.0,9.0,4.2,7.5,9.0,10.0,10.0,8.5,9.98,9.98,1.57
