cd_conta_padrao,ds_conta_padrao,2015-T2,2015-T3,2015-T4,2016-T2,2016-T3,2016-T4,2017-T2,2017-T3,2017-T4,2018-T2,2018-T3,2018-T4,2019-T2,2019-T3,2019-T4,2020-T2,2020-T3,2020-T4,2021-T2,2021-T3,2021-T4,2022-T2,2022-T3,2022-T4,2023-T2,2023-T3,2023-T4,2024-T2,2024-T3,2024-T4,2025-T2,2025-T3,2025-T4
6.01,Fluxo de Caixa das Atividades Operacionais,-26389.0,160710.0,672530.0,-54938.0,144862.0,659719.0,125107.0,119024.0,705191.0,176483.0,22165.0,1306503.0,140770.0,55352.0,1484852.0,274630.0,589511.0,1092738.0,621561.0,316291.0,1335373.0,565143.0,-87806.0,2969471.0,457094.0,132921.0,2397353.0,365321.0,319547.0,3075632.0,584725.0,197820.0,1906992.0
6.01.DA,Depreciação e Amortização,35629.0,55283.0,106226.0,47395.0,53099.0,123935.0,80341.0,79812.0,70583.0,70894.0,85570.0,199738.0,149244.0,142106.0,138682.0,177092.0,151881.0,307843.0,166973.0,159223.0,344812.0,253100.0,213215.0,313337.0,191150.0,187620.0,696687.0,209896.0,233365.0,697953.0,259846.0,230765.0,694601.0
6.02,Fluxo de Caixa das Atividades de Investimento,-140503.0,-355569.0,-193545.0,224016.0,-379833.0,-1296706.0,-394748.0,26712.0,-448496.0,-123418.0,-40674.0,-1250438.0,-432454.0,521358.0,-1854737.0,216542.0,-547649.0,-956873.0,-662672.0,-284299.0,256877.0,-302596.0,450682.0,-4342287.0,146724.0,422721.0,-2826125.0,-784599.0,461400.0,-2172883.0,-791400.0,-820774.0,-132396.0
6.03,Fluxo de Caixa das Atividades de Financiamento,154593.0,-220006.0,416932.0,-265540.0,277607.0,-62640.0,206973.0,102037.0,-566005.0,119878.0,-97474.0,-114614.0,170492.0,-604507.0,575616.0,-346379.0,-157395.0,-270666.0,-202231.0,169808.0,-1354424.0,-202363.0,-407395.0,1183704.0,-791211.0,-529779.0,748807.0,403620.0,-767756.0,-969130.0,-495680.0,548510.0,-273382.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16539.0,2959.0,-19498.0,-5889.0,-2448.0,-22050.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-12299.0,-414865.0,895917.0,-96462.0,42636.0,-699627.0,-62668.0,247773.0,-309310.0,172943.0,-115983.0,-58549.0,-121192.0,-27797.0,205731.0,144793.0,-115533.0,-134801.0,-243342.0,201800.0,237826.0,60184.0,-44519.0,-189112.0,-187393.0,25863.0,320035.0,881.0,16150.0,-85879.0,-708244.0,-76892.0,1479164.0
6.05.01,Saldo Inicial de Caixa e Equivalentes,1020112.0,1007813.0,592948.0,266659.0,170197.0,212833.0,142454.0,79786.0,327559.0,140865.0,313808.0,197825.0,197607.0,76415.0,48618.0,92066.0,236859.0,121326.0,288350.0,45008.0,246808.0,114903.0,175087.0,130568.0,273408.0,86015.0,111878.0,204560.0,205441.0,221591.0,898588.0,190344.0,113452.0
6.05.02,Saldo Final de Caixa e Equivalentes,1007813.0,592948.0,1020112.0,170197.0,212833.0,266659.0,79786.0,327559.0,142454.0,313808.0,197825.0,140865.0,76415.0,48618.0,197607.0,236859.0,121326.0,92066.0,45008.0,246808.0,288350.0,175087.0,130568.0,114903.0,86015.0,111878.0,273408.0,205441.0,221591.0,204560.0,190344.0,113452.0,898588.0
