cd_conta,conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3
1,Ativo Total,2523867.0,2542712.0,2678902.0,2598336.0,2641042.0,2583331.0,2641113.0,2629673.0,2554531.0,2598729.0,2567502.0,2721418.0,2764459.0,2828621.0,2940096.0,3224044.0,3370141.0,3383618.0,3384315.0,3294865.0,3207874.0,3148570.0,3138916.0,3164780.0,3199092.0,3064989.0,3256075.0,3196192.0,3042169.0,3111503.0,2934161.0,2695117.0,2553722.0,2275940.0,2208041.0,2036925.0,2416125.0,2370151.0,2347402.0
1.01,Ativo Circulante,1390282.0,1391231.0,1513135.0,1453226.0,1481104.0,1371634.0,1449476.0,1360494.0,1298088.0,1328871.0,1319093.0,1344555.0,1392808.0,1377653.0,1450891.0,1486794.0,1285220.0,1266566.0,1292402.0,1278812.0,1188433.0,1161060.0,1196432.0,1364178.0,1399192.0,1339195.0,1505495.0,1481108.0,1345293.0,1409725.0,1119661.0,881660.0,759650.0,673770.0,586056.0,482259.0,476921.0,456812.0,457763.0
1.01.01,Caixa e Equivalentes de Caixa,130478.0,108605.0,128303.0,149925.0,227385.0,116177.0,146094.0,160360.0,124348.0,120347.0,120102.0,155442.0,134186.0,128716.0,135377.0,139474.0,248494.0,189615.0,171995.0,151935.0,168668.0,197871.0,168979.0,168793.0,156068.0,162247.0,179661.0,199765.0,138137.0,283862.0,240172.0,225444.0,164090.0,123857.0,74999.0,38160.0,40405.0,51677.0,49973.0
1.01.02,Aplicações Financeiras,1643.0,1589.0,3716.0,2000.0,1831.0,15520.0,27392.0,18208.0,17992.0,17409.0,28347.0,35163.0,56366.0,62734.0,64271.0,21793.0,52459.0,46468.0,49785.0,52341.0,22771.0,22722.0,22025.0,16311.0,18367.0,11545.0,85051.0,19219.0,16273.0,17843.0,18507.0,23531.0,22842.0,21852.0,22712.0,13290.0,13626.0,15268.0,14746.0
1.01.03,Contas a Receber,517550.0,516537.0,561127.0,508826.0,528946.0,507281.0,560906.0,493208.0,491006.0,505024.0,510429.0,497647.0,513788.0,529735.0,551140.0,503798.0,474117.0,447027.0,467464.0,487822.0,412581.0,353620.0,418632.0,509086.0,501426.0,422373.0,468154.0,448935.0,402986.0,338678.0,260506.0,163267.0,134514.0,134301.0,131261.0,125276.0,112328.0,89181.0,95655.0
1.01.04,Estoques,624698.0,675288.0,724768.0,657992.0,588518.0,618359.0,592938.0,560235.0,545285.0,566148.0,546213.0,538175.0,554924.0,579787.0,572621.0,405352.0,397583.0,419966.0,422736.0,385435.0,410846.0,417806.0,405926.0,403669.0,444762.0,459469.0,486789.0,517713.0,506681.0,486315.0,456214.0,358149.0,329839.0,299276.0,264958.0,217522.0,215052.0,204172.0,203845.0
1.01.05,Ativos Biológicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.06,Tributos a Recuperar,43382.0,28499.0,29777.0,31421.0,29186.0,30994.0,36059.0,35853.0,26637.0,25194.0,24704.0,28662.0,26488.0,17120.0,16380.0,17736.0,17790.0,63631.0,39914.0,80942.0,64452.0,59364.0,68226.0,64992.0,77062.0,77136.0,74036.0,76609.0,66875.0,55273.0,53854.0,39892.0,33494.0,31930.0,26733.0,45828.0,46809.0,46368.0,42286.0
1.01.07,Despesas Antecipadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.08,Outros Ativos Circulantes,72531.0,60713.0,65444.0,103062.0,105238.0,83303.0,86087.0,92630.0,92820.0,94749.0,89298.0,89466.0,107056.0,59561.0,111102.0,398641.0,94777.0,99859.0,140508.0,120337.0,109115.0,109677.0,112644.0,201327.0,201507.0,206425.0,211804.0,218867.0,214341.0,227754.0,90408.0,71377.0,74871.0,62554.0,65393.0,42183.0,48701.0,50146.0,51258.0
