cd_conta,conta,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
2,Passivo Total,804536.000,839409.000,874085.000,900470.000,1068718.000,1136998.000,1151001.000,1239203.000,1239810.000,1921630.000,1969940.000,2096352.000,2138651.000,2324618.000,2364019.000,3172609.000,3514186.000,3818067.000,3866505.000,4322267.000,4281612.000,4274136.000,4172320.000,4279627.000,4141152.000,4314202.000,4425002.000,4394084.000,4021095.000,4290572.000,4237731.000,4201663.000,4102463.000,5652746.000,5564189.000,5740265.000,5512492.000,7635796.000,9294304.000,9411001.000,9261129.000,9642667.000,9641205.000,9927807.000,9897795.000,10055453.000,9881786.000,9934205.000,9049207.000,9573709.000,9722947.000,9798220.000,9287596.000,9599537.000,9395403.000,9458751.000,9938424.000,9836015.000,9549663.000,9712518.000
2.01,Passivo Circulante,139498.000,151045.000,143149.000,142983.000,134668.000,159677.000,154237.000,178225.000,193312.000,211465.000,192594.000,227881.000,290109.000,344846.000,271435.000,342527.000,398765.000,675891.000,584863.000,680039.000,767556.000,535102.000,539257.000,701291.000,937314.000,1001199.000,1052075.000,887912.000,842944.000,965408.000,877722.000,812551.000,1289100.000,923269.000,649955.000,683175.000,674870.000,977676.000,2052406.000,1466171.000,1292768.000,1215810.000,1977231.000,2497570.000,1865939.000,1560153.000,1672900.000,1388954.000,1107611.000,1391035.000,1654402.000,1690276.000,1430185.000,1561256.000,1294459.000,1343918.000,1436490.000,1768997.000,1747347.000,2050130.000
2.01.01,Obrigações Sociais e Trabalhistas,58005.000,48132.000,90379.000,92235.000,57490.000,78670.000,83607.000,91206.000,65727.000,93906.000,99715.000,105272.000,79672.000,124671.000,142589.000,166431.000,121614.000,165063.000,182644.000,207869.000,128238.000,187735.000,224423.000,208692.000,155233.000,200767.000,229833.000,241035.000,158640.000,199160.000,226912.000,232496.000,133654.000,187763.000,199680.000,215455.000,136432.000,176851.000,377868.000,317289.000,202157.000,251405.000,290406.000,317162.000,206131.000,247335.000,218713.000,239297.000,137832.000,207308.000,286051.000,326466.000,252297.000,319793.000,246953.000,261331.000,168925.000,233721.000,256058.000,274408.000
2.01.02,Fornecedores,17846.000,15560.000,14200.000,17609.000,20888.000,21518.000,23523.000,32873.000,35435.000,29109.000,27549.000,35235.000,40429.000,40295.000,36833.000,54645.000,49806.000,55394.000,70475.000,46556.000,75024.000,51657.000,78143.000,59255.000,66138.000,66152.000,82186.000,80649.000,70923.000,105175.000,103126.000,112983.000,105812.000,124685.000,122004.000,140676.000,126651.000,170063.000,226932.000,220280.000,251229.000,267097.000,209859.000,247961.000,183529.000,252278.000,203210.000,211735.000,227561.000,264813.000,239177.000,229112.000,198814.000,210564.000,199723.000,185943.000,258380.000,225039.000,245068.000,210567.000
2.01.03,Obrigações Fiscais,19157.000,17583.000,12680.000,12503.000,15846.000,14965.000,9055.000,16102.000,24439.000,27193.000,24149.000,33631.000,35517.000,46092.000,41423.000,54955.000,44096.000,50494.000,45298.000,63368.000,82349.000,72517.000,81916.000,64561.000,66910.000,69958.000,70371.000,71579.000,81089.000,127854.000,117713.000,36042.000,39151.000,52526.000,35362.000,37609.000,39767.000,65631.000,105119.000,101946.000,110238.000,72817.000,58924.000,86164.000,109961.000,77237.000,74120.000,75663.000,73879.000,97942.000,84545.000,76586.000,79101.000,93288.000,63493.000,69032.000,75905.000,114848.000,82166.000,75063.000
2.01.04,Empréstimos e Financiamentos,1760.000,4422.000,4129.000,3181.000,6549.000,15499.000,7742.000,17826.000,13856.000,13990.000,19549.000,29093.000,36692.000,43658.000,16245.000,26295.000,28464.000,243362.000,223609.000,301286.000,291346.000,57654.000,41243.000,240502.000,468114.000,487248.000,593075.000,416404.000,349274.000,358854.000,344445.000,349941.000,795789.000,358317.000,249157.000,252634.000,170054.000,362581.000,1101286.000,601874.000,589851.000,515822.000,1186215.000,1573813.000,1194397.000,806048.000,1013618.000,660979.000,511746.000,719686.000,958743.000,933073.000,807918.000,823889.000,705349.000,719920.000,697769.000,898993.000,1019310.000,1283997.000
2.01.05,Outras Obrigações,42730.000,32502.000,21761.000,17455.000,33895.000,29025.000,30310.000,20218.000,53855.000,47267.000,21632.000,24650.000,97799.000,90130.000,34345.000,40201.000,154785.000,161578.000,62837.000,60960.000,190599.000,165539.000,113532.000,128281.000,180919.000,177074.000,76610.000,76147.000,183018.000,174365.000,85526.000,81089.000,214694.000,199978.000,43752.000,36801.000,201966.000,202550.000,241201.000,224782.000,139293.000,108669.000,231827.000,272470.000,171921.000,177255.000,163239.000,201280.000,156593.000,101286.000,85886.000,125039.000,92055.000,113722.000,78941.000,107692.000,235511.000,296396.000,144745.000,206095.000
2.01.06,Provisões,0.000,32846.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2098.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.02,Passivo Não Circulante,79140.000,74117.000,126131.000,123405.000,315115.000,317731.000,317635.000,344254.000,339463.000,338829.000,346158.000,340220.000,330900.000,332650.000,340621.000,409318.000,722561.000,717181.000,707664.000,905320.000,941091.000,930702.000,956855.000,758529.000,769165.000,753490.000,637523.000,619786.000,400894.000,398922.000,260386.000,265773.000,221954.000,1893584.000,1880504.000,1865052.000,1735270.000,3382703.000,4042753.000,4623630.000,4763392.000,5169816.000,4402058.000,4083726.000,4790272.000,5202877.000,5058571.000,5507113.000,4981537.000,5068561.000,4916493.000,4854856.000,4800326.000,4826228.000,4942819.000,4882261.000,5362974.000,4948956.000,4747589.000,4503855.000
