cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
3.01,Receita de Prêmios Retidos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.02,Sinistros Ocorridos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.03,Resultado Bruto (Margem),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.04.01,Custos de Aquisição (Vendas),-9365.0,0.0,0.0,9365.0,-12059.0,0.0,0.0,12059.0,-12547.0,0.0,0.0,12547.0,-13493.0,0.0,0.0,13493.0,-13128.0,0.0,0.0,13128.0,-15435.0,0.0,0.0,15435.0,-14227.0,0.0,0.0,14227.0,-16390.0,0.0,0.0,16390.0,-19562.0,0.0,0.0,-66560.0,-21139.0,0.0,0.0,-68526.0,-22786.0,0.0,0.0
3.04.02,Despesas Administrativas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.05,Resultado Operacional (EBIT),1076590.0,1415437.0,1220956.0,1281669.0,1076317.0,1305355.0,1200691.0,1242054.0,1116662.0,1070022.0,1419198.0,1086670.0,1051127.0,1192854.0,1012292.0,1158120.0,1185851.0,1270299.0,4778337.0,1366448.0,1092197.0,1151173.0,1360533.0,1177587.0,1224060.0,999843.0,1232707.0,1475590.0,1420609.0,1616895.0,1896798.0,2111367.0,2103062.0,2115692.0,2354267.0,2332746.0,2319622.0,2416402.0,2529696.0,2491547.0,2245886.0,2635522.0,2524547.0
3.06,Resultado Financeiro,53262.0,0.0,0.0,-53262.0,70771.0,0.0,0.0,-70771.0,89130.0,81113.0,56649.0,49755.0,46720.0,61094.0,52142.0,76554.0,50691.0,69379.0,95958.0,96841.0,46710.0,31063.0,17756.0,15621.0,18315.0,24600.0,38267.0,66042.0,58142.0,117775.0,150012.0,176633.0,96198.0,150304.0,182094.0,158949.0,116420.0,142448.0,171087.0,223767.0,162263.0,257488.0,324343.0
3.07,Equivalência Patrimonial,603964.0,825533.0,687667.0,629938.0,608261.0,669124.0,638846.0,702283.0,594118.0,604317.0,571267.0,491372.0,493296.0,711681.0,528749.0,193406.0,586673.0,581258.0,562393.0,593435.0,388758.0,519456.0,552210.0,420066.0,470523.0,233111.0,400909.0,725812.0,605283.0,767383.0,882516.0,1108583.0,1125031.0,1160720.0,1304118.0,1300589.0,1218980.0,1336823.0,1372548.0,1383613.0,1105553.0,1482136.0,1322763.0
3.08,Lucro Antes Impostos (LAIR),1129852.0,1415437.0,1220956.0,1228407.0,1147088.0,1305355.0,1200691.0,1171283.0,1205792.0,1151135.0,1475847.0,1136425.0,1097847.0,1253948.0,1064434.0,1234674.0,1236542.0,1339678.0,4874295.0,1463289.0,1138907.0,1182236.0,1378289.0,1193208.0,1242375.0,1024443.0,1270974.0,1541632.0,1478751.0,1734670.0,2046810.0,2288000.0,2199260.0,2265996.0,2536361.0,2491695.0,2436042.0,2558850.0,2700783.0,2715314.0,2408149.0,2893010.0,2848890.0
3.11,Lucro Líquido,949115.0,1215184.0,1029571.0,1013562.0,957684.0,1086714.0,987930.0,981524.0,992803.0,956306.0,1192219.0,907917.0,886499.0,1062388.0,873779.0,716887.0,1013758.0,1078393.0,3401650.0,1164980.0,882721.0,956797.0,1094634.0,916619.0,977062.0,753702.0,0.0,2202453.0,1179431.0,1406371.0,0.0,3458769.0,1832959.0,1892173.0,2124276.0,2097795.0,2023045.0,2143345.0,2251796.0,2285167.0,1964269.0,2415912.0,2334345.0
3.99.01.01,Lucro por Ação (LPA ON),0.47456,0.61,0.51479,2.10381,0.4796,0.54427,0.4948,2.01027,0.49724,0.47896,0.59713,2.02807,0.444,0.5321,0.43763,1.77279,0.50774,0.54011,1.70372,3.33506,0.44209,0.47921,0.54825,1.92863,0.48935,0.37747,0.48872,1.96988,0.59069,0.70434,0.82744,3.02725,0.91937,0.94763,1.0645866775,3.99,1.02,1.1,1.1600104153,4.46,1.01,1.24,1.2
