cd_conta,conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-111721.000,-206359.000,-150232.000,-235831.000,499339.000,-1202278.000,-352858.000,547833.000,-234701.000,-266636.000,-132970.000,2934928.000,51283.000,336203.000,295629.000,1555373.000,-418878.000,-72781.000,748218.000,1999441.000,-2270000.000,1512000.000,-799000.000,4142000.000,-4233000.000,851000.000,-251000.000,3364000.000,-3172000.000,610000.000,-319000.000,2951000.000,-2776000.000,972000.000,-271000.000,2916000.000,-1942000.000,-597000.000,229000.000,114000.000,1342000.000,-3972000.000,-1991000.000,400000.000,-1098000.000,1165000.000,-556000.000,1607000.000,508000.000,1281000.000,328000.000,962000.000,1138000.000,904000.000,1018000.000,964000.000,-119000.000,85000.000,-265000.000,10942000.000,2274000.000,5342000.000,10812000.000
6.01.DA,Depreciação e Amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332000.000,198000.000,205000.000,208000.000,272000.000,228000.000,227000.000,233000.000,224000.000,239000.000,235000.000,250000.000,269000.000,282000.000,268000.000,288000.000,280000.000,295000.000,269000.000,284000.000,291000.000,271000.000,541000.000,812000.000,-552000.000,264000.000,505000.000,759000.000
6.02,Caixa Líquido Atividades de Investimento,-6639.000,-21548.000,-30998.000,27178.000,-42061.000,-106330.000,-70596.000,-32721.000,-26679.000,-95558.000,-180677.000,40319.000,-62823.000,-121646.000,-222061.000,-171723.000,-48063.000,-104791.000,-212929.000,-251217.000,-64000.000,-102000.000,-66000.000,-108000.000,-19000.000,-32000.000,-32000.000,-57000.000,-85000.000,-31000.000,-77000.000,-140000.000,-98000.000,-144000.000,-138000.000,-210000.000,-167000.000,-110000.000,-112000.000,-107000.000,-83000.000,-102000.000,-104000.000,-155000.000,-184000.000,-184000.000,-273000.000,-317000.000,-453000.000,-138000.000,-167000.000,-170000.000,-251000.000,-100000.000,-63000.000,-91000.000,-48000.000,-125000.000,-171000.000,120000.000,-56000.000,-128000.000,-212000.000
6.03,Caixa Líquido Atividades de Financiamento,146328.000,230872.000,207830.000,1417269.000,441035.000,444619.000,121211.000,-173715.000,-249916.000,188710.000,139529.000,-960983.000,-120664.000,-465619.000,-366801.000,220593.000,-235353.000,-393658.000,-515763.000,445774.000,-562000.000,11000.000,-667000.000,105000.000,-121000.000,-363000.000,21000.000,-678000.000,-247000.000,-355000.000,185000.000,209000.000,-81000.000,-487000.000,-107000.000,576000.000,-306000.000,-351000.000,1050000.000,-48000.000,-494000.000,6688000.000,-526000.000,617000.000,-315000.000,-27000.000,63000.000,-1084000.000,-550000.000,-1196000.000,-162000.000,-5000.000,-1856000.000,-980000.000,-187000.000,58000.000,-538000.000,-675000.000,-269000.000,-9379000.000,-3414000.000,-5737000.000,-10902000.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,27968.000,2965.000,26600.000,1208616.000,898313.000,-863989.000,-302243.000,341397.000,-511296.000,-173484.000,-174118.000,2014264.000,-132204.000,-251062.000,-293233.000,1604243.000,-702294.000,-571230.000,19526.000,2193998.000,-2896000.000,1421000.000,-1532000.000,4139000.000,-4373000.000,456000.000,-262000.000,2629000.000,-3504000.000,224000.000,-211000.000,3020000.000,-2955000.000,341000.000,-516000.000,3282000.000,-2415000.000,-1058000.000,1167000.000,-41000.000,765000.000,2614000.000,-2621000.000,862000.000,-1597000.000,954000.000,-766000.000,206000.000,-495000.000,-53000.000,-1000.000,787000.000,-969000.000,-176000.000,768000.000,931000.000,-705000.000,-715000.000,-705000.000,1683000.000,-1196000.000,-523000.000,-302000.000
