cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,35547.0,30499.0,28139.0,27161.0,21663.0,26252.0,36136.0,26593.0,28857.0,28975.0,33967.0,32257.0,34981.0,26339.0,36809.0,39041.0,32613.0,35307.0,37731.0,43608.0,42305.0,31276.0,52549.0,56283.0,58798.0,82722.0,92884.0,77244.0,79721.0,88180.0,81962.0,57997.0,70124.0,66295.0,65907.0,75517.0,73748.0,67779.0,76384.0,83122.0,70466.0,72369.0,75641.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-27938.0,-29453.0,-27316.0,-25563.0,-22497.0,-25882.0,-31465.0,-26510.0,-27329.0,-26104.0,-29763.0,-29391.0,-30628.0,-26009.0,-31531.0,-30652.0,-27452.0,-27918.0,-30249.0,-33041.0,-30687.0,-24583.0,-37372.0,-41200.0,-43372.0,-59655.0,-67011.0,-58816.0,-61666.0,-67250.0,-63634.0,-46026.0,-56664.0,-52848.0,-48040.0,-56092.0,-52205.0,-49712.0,-54749.0,-60080.0,-54426.0,-59083.0,-60778.0
3.03,Resultado Bruto,7609.0,1046.0,823.0,1598.0,834.0,370.0,4671.0,-1585.0,1528.0,2871.0,4204.0,2866.0,4353.0,330.0,5278.0,8389.0,5161.0,7389.0,7482.0,10567.0,11618.0,6693.0,15177.0,15083.0,15426.0,23067.0,25873.0,18428.0,18055.0,20930.0,18328.0,11971.0,13460.0,13447.0,17867.0,19425.0,21543.0,18067.0,21635.0,23042.0,16040.0,13286.0,14863.0
3.04,Despesas/Receitas Operacionais,-7410.0,-6919.0,-5927.0,-6187.0,-6980.0,-7288.0,-6036.0,-9648.0,-7496.0,-7191.0,-8047.0,-8698.0,-6761.0,-6924.0,-5598.0,-2042.0,-6343.0,-6710.0,-1951.0,-3367.0,-4972.0,-5495.0,-7008.0,-6432.0,-3330.0,-4003.0,-1919.0,-770.0,-5004.0,-5873.0,-3903.0,-2427.0,-5298.0,-6001.0,-5202.0,-7747.0,-6847.0,-5960.0,-6791.0,-8520.0,-6256.0,-7366.0,-7741.0
3.04.02,Despesas Gerais e Administrativas,-4560.0,-4119.0,-3487.0,-3378.0,-4354.0,-4056.0,-3335.0,-4567.0,-4253.0,-3939.0,-4735.0,-4444.0,-3869.0,-4021.0,-3709.0,-6194.0,-4120.0,-4702.0,-4682.0,-5982.0,-4431.0,-4116.0,-5584.0,-6180.0,-4489.0,-6130.0,-7814.0,-6545.0,-5854.0,-6429.0,-5059.0,-6437.0,-5993.0,-6157.0,-5752.0,-6601.0,-5607.0,-6149.0,-6369.0,-6691.0,-6857.0,-7187.0,-6467.0
3.04.05,Outras Despesas Operacionais,-50.0,0.0,-1348.0,-1200.0,-367.0,-356.0,-500.0,-1561.0,-816.0,-124.0,-12.0,-370.0,-251.0,-367.0,-159.0,-124.0,-207.0,-143.0,-53.0,-132.0,-121.0,-189.0,-110.0,-83.0,-49.0,-1.0,-4.0,-143.0,0.0,-43.0,-2.0,-3.0,-339.0,-7.0,-7.0,-13.0,-4.0,-115.0,-108.0,-698.0,-161.0,-574.0,-431.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,-169.0,-228.0,-319.0,-295.0,-323.0,-571.0,23.0,-671.0,-190.0,-152.0,-243.0,-171.0,251.0,217.0,198.0,78.0,18.0,400.0,774.0,887.0,882.0,182.0,604.0,1526.0,3025.0,4402.0,5648.0,2907.0,3375.0,3115.0,3340.0,3508.0,2967.0,2115.0,2655.0,911.0,1116.0,1490.0,1448.0,460.0,2548.0,1768.0,872.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,199.0,-5873.0,-5104.0,-4589.0,-7814.0,-6918.0,-1365.0,-9565.0,-5968.0,-4320.0,-3843.0,-5832.0,-2408.0,-6594.0,-320.0,6347.0,-1182.0,679.0,9433.0,3298.0,6646.0,1198.0,8169.0,8651.0,12096.0,19064.0,27792.0,13820.0,13051.0,15057.0,14425.0,9544.0,8162.0,7446.0,12665.0,11678.0,14696.0,12107.0,14844.0,14522.0,9784.0,5920.0,7122.0
3.06,Resultado Financeiro,1936.0,1825.0,2428.0,1686.0,1465.0,1242.0,1453.0,1097.0,1446.0,601.0,388.0,451.0,247.0,63.0,148.0,8274.0,64.0,-60.0,3700.0,205.0,-92.0,140.0,135.0,88.0,166.0,-606.0,5361.0,1124.0,1279.0,1588.0,1030.0,1110.0,961.0,1392.0,1076.0,1232.0,1455.0,1815.0,1869.0,2429.0,2188.0,1993.0,2027.0
3.06.01,Receitas Financeiras,1986.0,1900.0,2586.0,1741.0,1542.0,1307.0,1569.0,1312.0,1761.0,897.0,2050.0,653.0,508.0,359.0,578.0,8721.0,376.0,187.0,4026.0,357.0,328.0,314.0,265.0,305.0,439.0,1273.0,7179.0,386.0,4668.0,2406.0,1245.0,937.0,1170.0,1535.0,1285.0,1455.0,1569.0,1910.0,2207.0,2520.0,2469.0,2184.0,2430.0
3.06.02,Despesas Financeiras,-50.0,-75.0,-158.0,-55.0,-77.0,-65.0,-116.0,-215.0,-315.0,-296.0,-1662.0,-202.0,-261.0,-296.0,-430.0,-447.0,-312.0,-247.0,-326.0,-152.0,-420.0,-174.0,-130.0,-217.0,-273.0,-1879.0,-1818.0,-1510.0,-3389.0,-818.0,-215.0,-173.0,-209.0,-143.0,-209.0,-223.0,-114.0,-95.0,-338.0,-91.0,-281.0,-191.0,-403.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2135.0,-4048.0,-2676.0,-2903.0,-6349.0,-5676.0,88.0,-8468.0,-4522.0,-3719.0,-3455.0,-5381.0,-2161.0,-6531.0,-172.0,14621.0,-1118.0,619.0,13133.0,3503.0,6554.0,1338.0,8304.0,8739.0,12262.0,18458.0,33153.0,14944.0,14330.0,16645.0,15455.0,10654.0,9123.0,8838.0,13741.0,12910.0,16151.0,13922.0,16713.0,16951.0,11972.0,7913.0,9149.0
