cd_conta_padrao,ds_conta_padrao,2015-T4,2016-T4,2017-T4,2018-T4,2019-T4,2020-T4,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
1,Ativo Total,8780467.0,8285466.0,8799671.0,9273730.0,10000738.0,13449080.0,15045370.0,14925450.0,14383483.0,14764712.0,16014008.0,17701368.0,17625782.0,19463408.0,20548981.0,23178238.0,24750.777,25041.861,26994482.0,27333641.0,28656693.0,29292312.0
01.01,Caixa e Equivalentes,592626.0,663981.0,1157989.0,1453338.0,85569.0,230437.0,222710.0,120930.0,163356.0,62200.0,105740.0,91350.0,451014.0,129903.0,205863.0,295093.0,1126.868,1010.354,2327961.0,336536.0,869197.0,239188.0
01.02,Aplicações Financeiras (TVM),6332570.0,5975434.0,5678176.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0
01.02.01,TVM a Valor Justo,3166285.0,2987717.0,2839088.0,3699009.0,4686598.0,4987065.0,4703229.0,4683649.0,2492025.0,3975616.0,3981006.0,5133473.0,5221868.0,7820980.0,13464829.0,14758126.0,12488.424,13572.48,14957438.0,7971600.0,9062078.0,9287646.0
01.03,Carteira de Crédito,3912917.0,3617812.0,3668021.0,,,,,,,,,,,,,,,,,11458389.0,12190893.0,13120181.0
01.03.01,Crédito Bruto,,,,,,,,,,,,,,,,,,,,11458389.0,12190893.0,13120181.0
01.03.02,Provisão para Crédito (PPE),,,,,,,,,,,,,,,,,,,,-608137.0,-643698.0,-845992.0
01.04,Tributos Diferidos,354286.0,445521.0,615549.0,0.0,0.0,0.0,784136.0,768896.0,760542.0,774504.0,772728.0,740807.0,740179.0,742733.0,584514.0,559581.0,547.19,522.304,675382.0,,,
01.05,Investimentos,0.0,0.0,0.0,728243.0,2262113.0,2444767.0,836201.0,957097.0,1082752.0,689584.0,1002856.0,1625391.0,1564280.0,1763016.0,990283.0,1683858.0,1971.446,2408.474,2307772.0,6025674.0,7086522.0,7030166.0
01.06,Imobilizado,22968.0,19490.0,4522.0,2730287.0,3172571.0,6276426.0,10128393.0,10028038.0,9745874.0,10397021.0,11371341.0,12211396.0,11711602.0,12318403.0,11254097.0,12741641.0,14286.294,13959.117,13677395.0,1945926.0,1975556.0,2257480.0
01.07,Intangível,781.0,476.0,407.0,395.0,2637.0,2537.0,2150.0,1936.0,1721.0,1505.0,1291.0,1076.0,861.0,646.0,18205.0,18359.0,20.052,20.751,23944.0,14101531.0,14299269.0,15600042.0
