cd_conta,conta,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-266142.0,513648.0,-142182.0,-614318.0,-699016.0,572144.0,229813.0,-165149.0,-443491.0,140593.0,864639.0,-23959.0,334098.0,76615.0,419267.0,-322089.0,284046.0,-77373.0,-198063.0,221496.0,28527.0,-44837.0,87791.0,303300.0,59136.0,-302786.0,-410956.0,1471472.0,-1458563.0,-1380376.0,-1185278.0
6.02,Caixa Líquido Atividades de Investimento,-8675.0,-15914.0,-17865.0,-24024.0,-20676.0,-14680.0,-23760.0,-22961.0,-33503.0,-22976.0,-31249.0,-17710.0,-31713.0,-30884.0,-39597.0,-43296.0,-118563.0,5192.0,-94190.0,-12892.0,-53065.0,-172214.0,-252941.0,161523.0,-60683.0,-121303.0,-151029.0,61354.0,38014.0,-26968.0,-268857.0
6.03,Caixa Líquido Atividades de Financiamento,640.0,191.0,-16.0,138.0,49904.0,192112.0,-235101.0,169102.0,-233717.0,-6439.0,-897855.0,-1032.0,-18220.0,-90431.0,-264680.0,266441.0,-162561.0,254210.0,2678.0,116905.0,-62459.0,14541.0,199604.0,41928.0,-173344.0,-208647.0,-241220.0,888236.0,-56651.0,240278.0,187814.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,-1350.0,-348.0,-2559.0,3729.0,-12152.0,-9130.0,-26677.0,14775.0,-8759.0,12614.0,-7249.0,-7646.0,1963.0,-10091.0,-5244.0,5860.0,12826.0,16604.0,12645.0,-40109.0,-10791.0,-28603.0,72471.0,-13058.0,51735.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-274177.0,497925.0,-160063.0,-638204.0,-671138.0,749228.0,-31607.0,-15279.0,-722863.0,102048.0,-91142.0,-27926.0,275406.0,-32086.0,107741.0,-351061.0,4885.0,171938.0,-294819.0,331369.0,-74171.0,-185906.0,47099.0,466642.0,-185682.0,-661339.0,-730734.0,2408004.0,-1425465.0,-1167066.0,-1266321.0
