data_fim,trimestre,cd_conta,ds_conta,valor_mil
2017-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,1137307.0
2017-12-31,T4,6.01.01,Caixa Gerado nas Operações,709079.0
2017-12-31,T4,6.01.01.01,Lucro líquido do exercício atribuível aos cont roladores,12327.0
2017-12-31,T4,6.01.01.02,Provisão ao valor recuperável de ativos financeiros,640332.0
2017-12-31,T4,6.01.01.03,Resultado de participações em coligadas e cont roladas,-76.0
2017-12-31,T4,6.01.01.04,Depreciações,16605.0
2017-12-31,T4,6.01.01.05,Amortizações,2626.0
2017-12-31,T4,6.01.01.06,Ajuste de marcação a mercado Hedge de fluxo de caixa,-6683.0
2017-12-31,T4,6.01.01.07,Variação cambial de títulos e valores mobiliários,-2222.0
2017-12-31,T4,6.01.01.08,Variação cambial de captações,95837.0
2017-12-31,T4,6.01.01.09,Variação cambial de obrigações por emprést imos e repasses,4143.0
2017-12-31,T4,6.01.01.10,Provisões para contingência s,30886.0
2017-12-31,T4,6.01.01.11,Superveniência/insuficiência de depreciação,599.0
2017-12-31,T4,6.01.01.12,Imposto de renda e contribuição social diferidos,-85295.0
2017-12-31,T4,6.01.02,Variações nos Ativos e Passivos,428228.0
2017-12-31,T4,6.01.02.01,Redução em depósitos compulsórios no Banco Central,0.0
2017-12-31,T4,6.01.02.02,Redução em ativos financeiros mantidos para negociação,17875.0
2017-12-31,T4,6.01.02.03,(Aumento) Redução em investimentos mant idos até o vencimento,-747617.0
2017-12-31,T4,6.01.02.04,Aumento (Redução) em Ativos designados ao v alor justo através do resultado,1216000.0
2017-12-31,T4,6.01.02.05,(Aumento) em empréstimos e recebiveis,-660705.0
2017-12-31,T4,6.01.02.06,(Aumento) Redução em impostos e contribuições a recuperar,-62482.0
2017-12-31,T4,6.01.02.07,(Aumento) Redução em impostos e contribuições diferidos,85662.0
2017-12-31,T4,6.01.02.08,(Aumento) em ativos não correntes mantidos para venda,-33683.0
2017-12-31,T4,6.01.02.09,(Aumento) em outros ativos,-144470.0
2017-12-31,T4,6.01.02.10,(Aumento) Redução em depósitos judiciais,-15064.0
2017-12-31,T4,6.01.02.11,(Redução) Aumento em Passivos financeiros ao valor justo no resultado,0.0
2017-12-31,T4,6.01.02.12,(Redução) Aumento em passiv os financeiros mantidos para negociação,-291648.0
2017-12-31,T4,6.01.02.13,(Redução) Aumento em passivos financeiros ao custo amortizado,1627874.0
2017-12-31,T4,6.01.02.14,Aumento (Redução) em instrumentos financeiros derivativos,-578614.0
2017-12-31,T4,6.01.02.15,(Redução) Aumento em imposto de renda e contribuição social corrente,76938.0
2017-12-31,T4,6.01.02.16,(Redução) Aumento em outros passivos/provisoes,20382.0
2017-12-31,T4,6.01.02.17,(Redução) Aumento em Provisões,0.0
2017-12-31,T4,6.01.02.18,Imposto de renda e contribuição social pagos,-82220.0
2017-12-31,T4,6.01.03,Outros,0.0
2017-12-31,T4,6.02,Caixa Líquido Atividades de Investimento,-23949.0
2017-12-31,T4,6.02.01,Aumento (Redução) em outros investimentos,75.0
2017-12-31,T4,6.02.02,"Aquisição de controlada s, líquido do caixa adquirido (nota 3 .1 0)",-316.0
2017-12-31,T4,6.02.03,Aquisições de imobilizado de uso,-30922.0
2017-12-31,T4,6.02.04,Alienação de imobilizado de uso,7214.0
2017-12-31,T4,6.02.05,Aumento em ativos financeiros disponiveis para venda,0.0
2017-12-31,T4,6.02.06,Aumento em ativos financeiros mantidos até o vencimento venda,0.0
2017-12-31,T4,6.03,Caixa Líquido Atividades de Financiamento,-44319.0
2017-12-31,T4,6.03.01,"Aumento de Obrigações por TVM, dívidas subordinadas e letras financeiras",0.0
2017-12-31,T4,6.03.02,"Redução de Obrigações por TVM, dívidas subordinadas e letras financeiras",0.0
2017-12-31,T4,6.03.03,Juros sobre Capital Próprio pagos,-45000.0
2017-12-31,T4,6.03.04,(Redução) Aumento em participação de acionistas não controladores,681.0
2017-12-31,T4,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2017-12-31,T4,6.05,Aumento (Redução) de Caixa e Equivalentes,1069039.0
2017-12-31,T4,6.05.01,Saldo Inicial de Caixa e Equivalentes,377305.0
2017-12-31,T4,6.05.02,Saldo Final de Caixa e Equivalentes,1446344.0
2018-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,-508994.0
2018-12-31,T4,6.01.01,Caixa Gerado nas Operações,1079934.0
2018-12-31,T4,6.01.01.01,Lucro líquido do exercício atribuível aos cont roladores,219444.0
2018-12-31,T4,6.01.01.02,Efeitos da adoção inicial do IFRS 9,-291715.0
2018-12-31,T4,6.01.01.03,Provisão ao valor recuperável de ativos financeiros,561409.0
2018-12-31,T4,6.01.01.04,Resultado de participações em coligadas e cont roladas,0.0
2018-12-31,T4,6.01.01.05,Depreciações,20910.0
2018-12-31,T4,6.01.01.06,Baixa de imobilizado,9676.0
2018-12-31,T4,6.01.01.07,Amortizações,262.0
2018-12-31,T4,6.01.01.08,Ajuste de marcação a mercado Hedge de fluxo de caixa,7.0
2018-12-31,T4,6.01.01.09,Variação cambial de títulos e valores mobiliários,-18041.0
2018-12-31,T4,6.01.01.10,Variação cambial de captações,396340.0
2018-12-31,T4,6.01.01.11,Variação cambial de obrigações por emprést imos e repasses,8205.0
2018-12-31,T4,6.01.01.12,Provisões para contingência s,34159.0
2018-12-31,T4,6.01.01.13,Outros,0.0
2018-12-31,T4,6.01.01.14,Imposto de renda e contribuição social diferidos,139278.0
2018-12-31,T4,6.01.02,Variações nos Ativos e Passivos,-1588928.0
2018-12-31,T4,6.01.02.01,(Aumento)  em depósitos compulsórios no Banco Central,-1.0
2018-12-31,T4,6.01.02.02,Redução em ativos financeiros mantidos para negocição,0.0
2018-12-31,T4,6.01.02.03,(Redução)  em custo amortizado - TVM,8006.0
2018-12-31,T4,6.01.02.04,(Aumento) em ativos financeiros disponíveis para venda,0.0
2018-12-31,T4,6.01.02.05,Redução em valor justo por meio de outros resultados abrangentes - TVM,-420138.0
2018-12-31,T4,6.01.02.06,Redução em investimentos mantidos até o vencimento,0.0
2018-12-31,T4,6.01.02.07,(Aumento)  em empréstimos e recebiveis,-1138572.0
