data_fim,trimestre,cd_conta,ds_conta,valor_mil
2018-03-31,T1,2,Passivo Total,16140349.0
2018-03-31,T1,2.01,Passivos Financeiros para Negociação,0.0
2018-03-31,T1,2.02,Outros Passivos Financeiros ao Valor Justo no Resultado,212038.0
2018-03-31,T1,2.02.01,Instrumentos financeiros derivativos,212038.0
2018-03-31,T1,2.03,Passivos Financeiros ao Custo Amortizado,12447034.0
2018-03-31,T1,2.03.01,Depósitos de clientes,8474560.0
2018-03-31,T1,2.03.02,Obrigações por empréstimos ou de transferência de ativosfinanceiros,951662.0
2018-03-31,T1,2.03.03,Obrigações por empréstimos e repasses,512739.0
2018-03-31,T1,2.03.04,Obrigações por títulos e valores mobiliários e letrasfinanceiras,931985.0
2018-03-31,T1,2.03.05,Dívidas subordinadas,1379633.0
2018-03-31,T1,2.03.06,Outros passivos financeiros,196455.0
2018-03-31,T1,2.03.07,Passivos financeiros mantidos para negociação,0.0
2018-03-31,T1,2.03.08,Instrumentos financeiros derivativos,0.0
2018-03-31,T1,2.04,Provisões,480445.0
2018-03-31,T1,2.05,Passivos Fiscais,37494.0
2018-03-31,T1,2.05.01,Imposto de renda e contribuição social a recolher,11906.0
2018-03-31,T1,2.05.02,Outros impostos e contribuições a recolher,25588.0
2018-03-31,T1,2.06,Outros Passivos,394942.0
2018-03-31,T1,2.07,Passivos sobre Ativos Não Correntes a Venda e Descontinuados,0.0
2018-03-31,T1,2.07.01,Passivos sobre Ativos Não Correntes a Venda,0.0
2018-03-31,T1,2.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0
2018-03-31,T1,2.08,Patrimônio Líquido Consolidado,2568396.0
2018-03-31,T1,2.08.01,Capital Social Realizado,2542572.0
2018-03-31,T1,2.08.02,Reservas de Capital,0.0
2018-03-31,T1,2.08.02.01,Ágio na Emissão de Ações,0.0
2018-03-31,T1,2.08.02.02,Reserva Especial de Ágio na Incorporação,0.0
2018-03-31,T1,2.08.02.03,Alienação de Bônus de Subscrição,0.0
2018-03-31,T1,2.08.02.04,Opções Outorgadas,0.0
2018-03-31,T1,2.08.02.05,Ações em Tesouraria,0.0
2018-03-31,T1,2.08.03,Reservas de Reavaliação,0.0
2018-03-31,T1,2.08.04,Reservas de Lucros,364956.0
2018-03-31,T1,2.08.04.01,Reserva Legal,0.0
2018-03-31,T1,2.08.04.02,Reserva Estatutária,0.0
2018-03-31,T1,2.08.04.03,Reserva para Contingências,0.0
2018-03-31,T1,2.08.04.04,Reserva de Lucros a Realizar,0.0
2018-03-31,T1,2.08.04.05,Reserva de Retenção de Lucros,0.0
2018-03-31,T1,2.08.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0
2018-03-31,T1,2.08.04.07,Reserva de Incentivos Fiscais,0.0
2018-03-31,T1,2.08.04.08,Dividendo Adicional Proposto,0.0
2018-03-31,T1,2.08.04.09,Ações em Tesouraria,0.0
2018-03-31,T1,2.08.05,Lucros/Prejuízos Acumulados,-325594.0
2018-03-31,T1,2.08.06,Ajustes de Avaliação Patrimonial,0.0
2018-03-31,T1,2.08.07,Ajustes Acumulados de Conversão,0.0
2018-03-31,T1,2.08.08,Outros Resultados Abrangentes,-16850.0
2018-03-31,T1,2.08.09,Participação dos Acionistas Não Controladores,3312.0
2018-06-30,T2,2,Passivo Total,16414235.0
2018-06-30,T2,2.01,Passivos Financeiros ao Valor Justo através do Resultado,119914.0
2018-06-30,T2,2.01.01,Instrumentos financeiros derivativos,119914.0
2018-06-30,T2,2.02,Outros Passivos Financeiros Designados ao Valor Justo através do Resultado,0.0
2018-06-30,T2,2.03,Passivos Financeiros ao Custo Amortizado,12494601.0
2018-06-30,T2,2.03.01,Depósitos de clientes,8726872.0
2018-06-30,T2,2.03.02,Obrigações por empréstimos ou de transferência de ativos financeiros,895288.0
2018-06-30,T2,2.03.03,Obrigações por empréstimos e repasses,519309.0
2018-06-30,T2,2.03.04,Obrigações por títulos e valores mobiliários e letras financeiras,556379.0
2018-06-30,T2,2.03.05,Dívidas subordinadas,1606420.0
2018-06-30,T2,2.03.06,Outros passivos financeiros,190333.0
2018-06-30,T2,2.03.07,Passivos financeiros mantidos para negociação,0.0
2018-06-30,T2,2.03.08,Instrumentos financeiros derivativos,0.0
2018-06-30,T2,2.04,Provisões,465128.0
2018-06-30,T2,2.05,Passivos Fiscais,39618.0
2018-06-30,T2,2.05.01,Imposto de renda e contribuição social a recolher,20501.0
2018-06-30,T2,2.05.02,Outros impostos e contribuições a recolher,19117.0
2018-06-30,T2,2.06,Outros Passivos,657777.0
2018-06-30,T2,2.07,Passivos sobre Ativos Não Correntes a Venda e Descontinuados,0.0
2018-06-30,T2,2.07.01,Passivos sobre Ativos Não Correntes a Venda,0.0
2018-06-30,T2,2.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0
2018-06-30,T2,2.08,Patrimônio Líquido Consolidado,2637197.0
2018-06-30,T2,2.08.01,Capital Social Realizado,2542572.0
2018-06-30,T2,2.08.02,Reservas de Capital,0.0
2018-06-30,T2,2.08.02.01,Ágio na Emissão de Ações,0.0
2018-06-30,T2,2.08.02.02,Reserva Especial de Ágio na Incorporação,0.0
2018-06-30,T2,2.08.02.03,Alienação de Bônus de Subscrição,0.0
