cd_conta,conta,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,164918.0,149490.0,62520.0,139768.0,229958.0,145488.0,256740.0,24593.0,347162.0,544116.0,283594.0,150763.0,241563.0,-262676.0,163620.0,69903.0,226350.0,244596.0,342203.0,158758.0,674496.0,347461.0,787544.0,525165.0,924389.0,516109.0,723783.0,561951.0,885056.0,1524381.0,1803025.0
6.01.DA,Depreciação e Amortização,9377.0,10252.0,11144.0,11685.0,17081.0,16156.0,17267.0,92852.0,134989.0,138646.0,164280.0,234507.0,195405.0,189357.0,216105.0,208289.0,280569.0,524596.0,627431.0,548692.0,326092.0,355592.0,357053.0,373333.0,360994.0,362180.0,366865.0,363661.0,361265.0,708144.0,1250284.0
6.02,Caixa Líquido Atividades de Investimento,149279.0,-2507220.0,268214.0,-49105.0,-258345.0,60397.0,-4761685.0,60937.0,33900.0,-797175.0,-40215.0,-134283.0,-129260.0,-1345448.0,491325.0,-3355474.0,1892459.0,-886957.0,809305.0,285081.0,-1169259.0,-363582.0,536913.0,118296.0,-412571.0,-964219.0,513118.0,-1361691.0,-725944.0,-424597.0,-252480.0
6.03,Caixa Líquido Atividades de Financiamento,-70655.0,2123028.0,-354629.0,5667.0,-14062.0,-205969.0,4531614.0,-30921.0,-107320.0,-37981.0,-278123.0,-45455.0,-79696.0,1658921.0,-375419.0,3126685.0,-1449264.0,218918.0,-1176159.0,255369.0,-408909.0,218112.0,-1249787.0,162475.0,-1100500.0,41210.0,-1167744.0,907654.0,-260831.0,-1061135.0,-1451354.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,243542.0,-234702.0,-23895.0,96330.0,-42449.0,-84.0,26669.0,54609.0,273742.0,-291040.0,-34744.0,-28975.0,32607.0,50797.0,279526.0,-158886.0,669545.0,-423443.0,-24651.0,699208.0,-903672.0,201991.0,74670.0,805936.0,-588682.0,-406900.0,69157.0,107914.0,-101719.0,38649.0,99191.0
