cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,93395.0,101966.0,106172.0,102615.0,97798.0,101166.0,111307.0,110931.0,103650.0,98601.0,116582.0,118290.0,107710.0,113498.0,116585.0,132156.0,109779.0,114123.0,125903.0,136089.0,100386.0,97421.0,152548.0,163924.0,146943.0,171241.0,184872.0,188019.0,167394.0,179698.0,204984.0,209165.0,196515.0,198204.0,211893.0,229453.0,226117.0,224757.0,250591.0,268515.0,247487.0,226111.0,256290.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-60555.0,-71660.0,-72365.0,-67473.0,-67238.0,-68043.0,-73744.0,-74786.0,-69337.0,-65977.0,-76232.0,-74832.0,-67381.0,-75775.0,-76452.0,-89714.0,-71844.0,-77565.0,-83839.0,-89113.0,-67113.0,-70566.0,-96780.0,-106630.0,-93578.0,-106537.0,-117199.0,-120848.0,-107814.0,-113972.0,-126562.0,-129367.0,-122292.0,-123633.0,-136635.0,-138377.0,-135076.0,-137076.0,-156806.0,-166968.0,-157068.0,-146042.0,-159980.0
3.03,Resultado Bruto,32840.0,30306.0,33807.0,35142.0,30560.0,33123.0,37563.0,36145.0,34313.0,32624.0,40350.0,43458.0,40329.0,37723.0,40133.0,42442.0,37935.0,36558.0,42064.0,46976.0,33273.0,26855.0,55768.0,57294.0,53365.0,64704.0,67673.0,67171.0,59580.0,65726.0,78422.0,79798.0,74223.0,74571.0,75258.0,91076.0,91041.0,87681.0,93785.0,101547.0,90419.0,80069.0,96310.0
3.04,Despesas/Receitas Operacionais,-28597.0,-31065.0,-31872.0,-28030.0,-29813.0,-30455.0,-6798.0,-22849.0,-24659.0,-27674.0,-32689.0,-37306.0,-21488.0,-19941.0,-25259.0,-37967.0,-19257.0,-26571.0,-29974.0,-32368.0,-26550.0,-24790.0,-35575.0,-37963.0,-33491.0,-40666.0,-39197.0,-44080.0,-37438.0,-43119.0,-48832.0,-62796.0,-41663.0,-50634.0,-59130.0,-60206.0,-54967.0,-60105.0,-62689.0,-62826.0,-62140.0,-51843.0,-69241.0
3.04.02,Despesas Gerais e Administrativas,-8627.0,-8840.0,-9108.0,-7871.0,-8137.0,-8525.0,-9482.0,-7437.0,-7357.0,-7411.0,-8087.0,-7377.0,-7155.0,-7620.0,-7550.0,-10633.0,-7255.0,-7677.0,-7980.0,-8259.0,-6608.0,-6828.0,-7927.0,-6895.0,-6792.0,-8138.0,-8686.0,-8581.0,-8687.0,-9861.0,-13679.0,-10760.0,-8780.0,-12848.0,-13439.0,-14463.0,-10888.0,-13616.0,-14278.0,-14591.0,-13780.0,-16459.0,-15580.0
3.04.05,Outras Despesas Operacionais,-582.0,-539.0,-535.0,-2174.0,-449.0,-567.0,-461.0,-5704.0,-438.0,-594.0,-417.0,-2274.0,-483.0,-513.0,-2267.0,-4337.0,-892.0,-620.0,-682.0,-654.0,-613.0,-2817.0,-3741.0,-537.0,-1094.0,-1570.0,-1721.0,-2127.0,-1160.0,-895.0,-5830.0,-5029.0,-1414.0,-393.0,-456.0,-4608.0,-1045.0,-563.0,-437.0,-4652.0,-2428.0,-633.0,-2929.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,4243.0,-759.0,1935.0,7112.0,747.0,2668.0,44361.0,-300.0,9654.0,4950.0,7661.0,6152.0,18841.0,17782.0,14874.0,4475.0,18678.0,9987.0,12090.0,14608.0,6723.0,2065.0,20193.0,19331.0,19874.0,24038.0,28476.0,23091.0,22142.0,22607.0,29590.0,17002.0,32560.0,23937.0,16128.0,30870.0,36074.0,27576.0,31096.0,38721.0,28279.0,28226.0,27069.0
3.06,Resultado Financeiro,-13169.0,-25947.0,-20633.0,4745.0,-30683.0,-27806.0,-26075.0,-5003.0,-19736.0,-21044.0,-15699.0,-102884.0,-17733.0,-16737.0,-17530.0,455.0,-19163.0,-13962.0,-18693.0,-16676.0,-5541.0,-16519.0,-11355.0,-14605.0,-7836.0,-4020.0,-14103.0,-627640.0,-32848.0,-24930.0,-38062.0,609912.0,-26222.0,-29942.0,-31802.0,-34338.0,-30684.0,-24349.0,-28399.0,-41405.0,-33139.0,-37680.0,-42585.0
