Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,13.91,11.93,10.65,9.72,14.0,15.41,16.3,15.31,17.1,16.99,19.15,18.61,18.02,15.11,14.99,19.47,18.82,22.49,23.38,26.95,15.6,16.77,15.89,19.61,20.41,19.59,15.86,16.02,20.95,18.99,21.06,19.34,21.88,24.79,22.2,26.09,23.49,21.03,23.94,19.88,21.74,26.68,28.75,27.38
