cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,260118.0,253737.0,257707.0,293468.0,273944.0,265028.0,265288.0,305690.0,273779.0,278464.0,286217.0,317919.0,287012.0,301258.0,298959.0,341913.0,302338.0,319357.0,323043.0,360849.0,320674.0,254049.0,210743.0,296110.0,261210.0,271167.0,317086.0,438930.0,413637.0,430496.0,449021.0,504451.0,464784.0,487624.0,506605.0,570556.0,523619.0,539711.0,545157.0,936302.0,525677.0,694056.0,617538.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-62243.0,-57416.0,-62715.0,-58883.0,-63823.0,-65029.0,-69395.0,-62817.0,-66040.0,-63654.0,-71000.0,-72627.0,-66340.0,-73774.0,-71027.0,-67808.0,-75370.0,-78121.0,-78533.0,-40151.0,-71231.0,-66217.0,-70909.0,-66423.0,-64014.0,-65545.0,-64741.0,-77081.0,-93151.0,-82773.0,-85491.0,-77500.0,-74321.0,-68854.0,-72253.0,-78449.0,-71388.0,-89333.0,-88099.0,-174558.0,-85046.0,-163252.0,-121555.0
3.03,Resultado Bruto,197875.0,196321.0,194992.0,234585.0,210121.0,199999.0,195893.0,242873.0,207739.0,214810.0,215217.0,245292.0,220672.0,227484.0,227932.0,274105.0,226968.0,241236.0,244510.0,320698.0,249443.0,187832.0,139834.0,229687.0,197196.0,205622.0,252345.0,361849.0,320486.0,347723.0,363530.0,426951.0,390463.0,418770.0,434352.0,492107.0,452231.0,450378.0,457058.0,761744.0,440631.0,530804.0,495983.0
3.04,Despesas/Receitas Operacionais,-44490.0,-50842.0,-53750.0,-47129.0,-51844.0,-45365.0,-51008.0,-46427.0,-67136.0,-49527.0,-81404.0,-49310.0,-39481.0,-23393.0,-54586.0,-96239.0,-49931.0,-83035.0,-67983.0,-127940.0,-35232.0,-65921.0,-503298.0,-264797.0,-113411.0,-70189.0,-86102.0,-135790.0,-78166.0,-113284.0,-93907.0,-104830.0,-79674.0,-85437.0,-79264.0,-132941.0,-95974.0,-94741.0,-90270.0,-130898.0,-78877.0,-104254.0,-92292.0
3.04.02,Despesas Gerais e Administrativas,-34335.0,-49258.0,-47108.0,-39204.0,-40981.0,-45581.0,-48958.0,-41871.0,-64893.0,-46345.0,-73623.0,-3382.0,-38498.0,-21351.0,-48923.0,-85549.0,-57877.0,-78434.0,-62134.0,-53628.0,-27114.0,-54366.0,-49601.0,-106627.0,-77612.0,-74299.0,-71995.0,-69202.0,-75000.0,-90127.0,-82551.0,-58065.0,-79697.0,-90868.0,-75530.0,-58375.0,-87472.0,-78180.0,-77838.0,-51504.0,-68969.0,-92287.0,-80143.0
3.04.05,Outras Despesas Operacionais,-11440.0,-3181.0,-7967.0,-11448.0,-12377.0,-9310.0,-3661.0,-182.0,-3753.0,-4668.0,-9232.0,-40110.0,-2226.0,-4410.0,-7228.0,-10497.0,-5531.0,-6894.0,-7845.0,-63295.0,-61051.0,-10414.0,-554019.0,-596182.0,-33073.0,-12474.0,-6909.0,-3308.0,-7145.0,-25951.0,-15178.0,-12736.0,-4727.0,-6841.0,-6164.0,-60483.0,-8465.0,-16562.0,-12432.0,-53267.0,-9909.0,-11967.0,-12149.0
3.04.05.02,Depreciação e amortização,-3027.0,0.0,0.0,-9767.0,-2799.0,-2883.0,-731.0,-7172.0,-2982.0,-3134.0,-5840.0,-32896.0,-3402.0,-4357.0,-1957.0,2125.0,9352.0,-4195.0,-4842.0,-65859.0,66172.0,-5414.0,559347.0,-626709.0,-27473.0,-6682.0,-1160.0,2610.0,-1560.0,-20290.0,-9570.0,-7064.0,411.0,-1205.0,-477.0,-54895.0,-2697.0,-10582.0,-6507.0,-46996.0,-3342.0,-5199.0,-4979.0
3.04.06,Resultado de Equivalência Patrimonial,1285.0,1597.0,1325.0,3523.0,1514.0,1355.0,1611.0,1021.0,1510.0,1486.0,1451.0,1505.0,1243.0,2368.0,1565.0,2808.0,2415.0,2293.0,1996.0,-1056.0,1295.0,-1141.0,-1120.0,-4255.0,-2726.0,16584.0,-7198.0,-17540.0,3979.0,2794.0,3822.0,5958.0,4750.0,12272.0,2430.0,0.0,-37.0,1.0,0.0,-47.0,1.0,0.0,0.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,153385.0,145479.0,141242.0,187456.0,158277.0,154634.0,144885.0,196446.0,140603.0,165283.0,133813.0,195982.0,181191.0,204091.0,173346.0,177866.0,177037.0,158201.0,176527.0,192758.0,284675.0,121911.0,643132.0,96732.0,83785.0,135433.0,166243.0,226059.0,242320.0,234439.0,269623.0,322121.0,310789.0,333333.0,355088.0,359166.0,356257.0,355637.0,366788.0,630846.0,361754.0,426550.0,403691.0
3.06,Resultado Financeiro,-44474.0,-42538.0,-51035.0,-46984.0,-48581.0,-46192.0,-52801.0,-64353.0,-57231.0,-55029.0,-47787.0,-37010.0,-30095.0,-38961.0,-37984.0,-34573.0,-34189.0,-39501.0,-41553.0,-30271.0,-23142.0,-23943.0,-20200.0,-8835.0,-14053.0,-13834.0,-25164.0,-61104.0,-53512.0,-61577.0,-62716.0,-63999.0,-67740.0,-58174.0,-52344.0,-49084.0,-36129.0,-42829.0,-38515.0,-75026.0,-90943.0,-134819.0,-162833.0
3.06.01,Receitas Financeiras,10737.0,14511.0,0.0,30690.0,20444.0,23173.0,20088.0,14883.0,29812.0,27632.0,28956.0,15623.0,19811.0,18336.0,22732.0,19862.0,21469.0,18604.0,18222.0,12344.0,18804.0,15189.0,17917.0,19177.0,14765.0,22410.0,22194.0,28710.0,28205.0,32798.0,41195.0,42558.0,35849.0,37555.0,33726.0,33809.0,48732.0,34614.0,46552.0,49374.0,48676.0,33355.0,37397.0
3.06.02,Despesas Financeiras,-55211.0,-57049.0,0.0,-128709.0,-69025.0,-69365.0,-72889.0,-79236.0,-87043.0,-82661.0,-76743.0,-52633.0,-49906.0,-57297.0,-60716.0,-54435.0,-55658.0,-58105.0,-59775.0,-42615.0,-41946.0,-39132.0,-38117.0,-28012.0,-28818.0,-36244.0,-47358.0,-89814.0,-81717.0,-94375.0,-103911.0,-106557.0,-103589.0,-95729.0,-86070.0,-82893.0,-84861.0,-77443.0,-85067.0,-124400.0,-139619.0,-168174.0,-200230.0
3.07,Resultado Antes dos Tributos sobre o Lucro,108911.0,102941.0,90207.0,140472.0,109696.0,108442.0,92084.0,132093.0,83372.0,110254.0,86026.0,158972.0,151096.0,165130.0,135362.0,143293.0,142848.0,118700.0,134974.0,162487.0,261533.0,97968.0,622932.0,87897.0,69732.0,121599.0,141079.0,164955.0,188808.0,172862.0,206907.0,258122.0,243049.0,275159.0,302744.0,310082.0,320128.0,312808.0,328273.0,555820.0,270811.0,291731.0,240858.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-39300.0,-6701.0,-31778.0,-2793.0,-39566.0,-9730.0,-34014.0,-47203.0,-29085.0,-5793.0,-10640.0,-24570.0,-53441.0,-20124.0,-19503.0,-31240.0,-51517.0,-4063.0,-13993.0,-20241.0,-83810.0,-27232.0,-54229.0,-58919.0,-23411.0,-27806.0,-42144.0,-48694.0,-17202.0,-279.0,-20774.0,-19056.0,-35811.0,-27884.0,-39327.0,-7458.0,-53061.0,-31032.0,-48660.0,-43290.0,-36726.0,-27341.0,-19695.0
3.09,Resultado Líquido das Operações Continuadas,69611.0,96240.0,58429.0,137679.0,70130.0,98712.0,58070.0,84890.0,54287.0,104461.0,75386.0,134402.0,97655.0,145006.0,115859.0,112053.0,91331.0,114637.0,120981.0,142246.0,177723.0,70736.0,568703.0,146816.0,46321.0,93793.0,98935.0,213649.0,171606.0,172583.0,186133.0,239066.0,207238.0,247275.0,263417.0,302624.0,267067.0,281776.0,279613.0,512530.0,234085.0,264390.0,221163.0
3.10,Resultado Líquido de Operações Descontinuadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11,Lucro/Prejuízo Consolidado do Período,69611.0,96240.0,58429.0,137679.0,70130.0,98712.0,58070.0,84890.0,54287.0,104461.0,75386.0,134402.0,97655.0,145006.0,115859.0,112053.0,91331.0,114637.0,120981.0,142246.0,177723.0,70736.0,568703.0,146816.0,46321.0,93793.0,98935.0,213649.0,171606.0,172583.0,186133.0,239066.0,207238.0,247275.0,263417.0,302624.0,267067.0,281776.0,279613.0,512530.0,234085.0,264390.0,221163.0
3.11.01,Atribuído a Sócios da Empresa Controladora,69593.0,96333.0,58556.0,137703.0,70079.0,40.0,58030.0,183792.0,54277.0,104539.0,75553.0,135032.0,98134.0,145676.0,116445.0,112693.0,91946.0,115239.0,121525.0,142288.0,177749.0,70802.0,568761.0,146862.0,46308.0,93777.0,99404.0,213610.0,171579.0,172551.0,186098.0,239027.0,207202.0,247233.0,263375.0,302580.0,267028.0,281740.0,279569.0,512477.0,234044.0,264367.0,221141.0
