cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
2,Passivo Total,4655848.0,4470717.0,4892091.0,5309633.0,5161049.0,4817686.0,4971850.0,5453376.0,5364775.0,5023279.0,5251898.0,5293685.0,5098907.0,5232212.0,5479383.0,5755537.0,6120354.0,6399505.0,6876917.0,6958129.0,7279288.0,7660637.0,7830049.0,8589691.0,9108328.0,10248415.0,12825433.0,12866343.0,15007809.0,14354245.0,15101114.0,14868389.0,15979855.0,15545044.0,16548948.0,15856318.0,15424018.0,15536244.0,16798717.0,17574342.0,17469088.0,17610712.0,20525452.0
2.01,Passivo Circulante,1528865.0,1172453.0,1591086.0,1747970.0,1603556.0,1189590.0,1409201.0,1838376.0,1801533.0,1365043.0,1581767.0,1662232.0,1451872.0,1486064.0,1733157.0,1890191.0,1690644.0,1436068.0,2033342.0,2043561.0,2254261.0,2201557.0,2475175.0,2337097.0,2928588.0,2546371.0,4040434.0,3831980.0,4153876.0,3487576.0,4219803.0,4589690.0,4282314.0,3856777.0,4039894.0,4040317.0,4424391.0,4697008.0,4631468.0,6145505.0,5375518.0,4464715.0,5813497.0
2.01.01,Obrigações Sociais e Trabalhistas,13464.0,13344.0,12535.0,13763.0,17182.0,18124.0,15341.0,15308.0,18714.0,16514.0,17667.0,23315.0,23109.0,24722.0,10232.0,11058.0,10081.0,7876.0,7247.0,9652.0,12618.0,21973.0,15693.0,13157.0,14693.0,13651.0,25645.0,42662.0,22658.0,21443.0,22623.0,21790.0,25403.0,15164.0,18764.0,16526.0,22602.0,25529.0,17115.0,20754.0,25585.0,19356.0,22994.0
2.01.02,Fornecedores,107619.0,78112.0,236093.0,398860.0,130642.0,102829.0,170994.0,439735.0,191625.0,149912.0,213993.0,424041.0,241495.0,118043.0,305140.0,703564.0,344884.0,170364.0,544440.0,922000.0,372334.0,306819.0,653488.0,1101769.0,733392.0,405898.0,1129503.0,1009194.0,953049.0,540192.0,1036649.0,1564582.0,907276.0,646894.0,616387.0,1258175.0,812671.0,702546.0,901216.0,1888315.0,848173.0,674971.0,1519129.0
2.01.03,Obrigações Fiscais,8142.0,6318.0,8398.0,6702.0,5321.0,10908.0,12765.0,7995.0,3113.0,6227.0,14559.0,28414.0,7726.0,15499.0,12230.0,24656.0,15653.0,11923.0,15097.0,57510.0,5105.0,7331.0,22398.0,57186.0,41755.0,115165.0,79569.0,57832.0,361516.0,111434.0,42755.0,207688.0,165113.0,55405.0,106230.0,109026.0,32466.0,50519.0,16890.0,17962.0,127718.0,20217.0,46195.0
2.01.04,Empréstimos e Financiamentos,872278.0,795480.0,918679.0,931732.0,993032.0,804310.0,994991.0,1155641.0,1223220.0,949311.0,838167.0,860976.0,691357.0,825197.0,925306.0,738712.0,830213.0,881351.0,980468.0,699515.0,990103.0,967431.0,959531.0,377547.0,1007863.0,1130885.0,1174190.0,669735.0,768177.0,1434202.0,1843265.0,1281537.0,1705770.0,2098862.0,1918472.0,1413552.0,2161099.0,2444289.0,2174527.0,1685130.0,2719616.0,2334660.0,2328759.0
2.01.05,Outras Obrigações,510818.0,259919.0,392153.0,376498.0,440385.0,235127.0,195625.0,204675.0,345588.0,215968.0,458951.0,283654.0,462850.0,468231.0,432214.0,357855.0,457877.0,321519.0,435529.0,305843.0,840118.0,846952.0,764560.0,715177.0,1083284.0,811257.0,1504648.0,1875600.0,1935152.0,1237289.0,1103702.0,1347870.0,1392965.0,932747.0,1232914.0,1110691.0,1328312.0,1382752.0,1410301.0,2429149.0,1558159.0,1273715.0,1768807.0
2.01.06,Provisões,16544.0,19280.0,23228.0,20415.0,16994.0,18292.0,19485.0,15022.0,19273.0,27111.0,38430.0,41832.0,25335.0,34372.0,48035.0,54346.0,31936.0,43035.0,50561.0,49041.0,33983.0,51051.0,59505.0,72261.0,47601.0,69515.0,126879.0,176957.0,113324.0,143016.0,170809.0,166223.0,85787.0,107705.0,147127.0,132347.0,67241.0,91373.0,111419.0,104195.0,96267.0,141796.0,127613.0
2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02,Passivo Não Circulante,796041.0,872690.0,1010637.0,1169400.0,1030929.0,1113418.0,1060096.0,986114.0,766734.0,803608.0,927714.0,929626.0,828223.0,1043469.0,1020999.0,1070593.0,1533095.0,1882998.0,1913311.0,1930147.0,2125774.0,2395519.0,2444148.0,3101536.0,2794808.0,3725211.0,4939318.0,5258287.0,5828701.0,5703838.0,5804259.0,5382267.0,6139911.0,6037014.0,6982203.0,6574135.0,5745257.0,5668383.0,6948996.0,7324295.0,6998807.0,7892350.0,9375059.0
2.02.01,Empréstimos e Financiamentos,594229.0,652030.0,756342.0,947145.0,773043.0,841994.0,802625.0,745604.0,542729.0,558525.0,646027.0,728198.0,619390.0,835152.0,765437.0,866359.0,871579.0,1134348.0,1157076.0,1160251.0,1312427.0,1492350.0,1494494.0,2039736.0,1614038.0,1556453.0,1793876.0,1918024.0,2230765.0,2406640.0,2492926.0,2172734.0,2257430.0,2826279.0,3163460.0,2979827.0,2812860.0,2942782.0,3725091.0,3913274.0,3601312.0,4647386.0,5352253.0
2.02.02,Outras Obrigações,27320.0,31469.0,103988.0,68946.0,59171.0,63723.0,65723.0,24425.0,25106.0,22887.0,24648.0,14453.0,12390.0,27893.0,69702.0,7987.0,430502.0,378985.0,467315.0,522365.0,612224.0,635432.0,738325.0,830998.0,872130.0,1636284.0,2839045.0,2979357.0,3016760.0,2623758.0,2687262.0,2765816.0,3285909.0,2480368.0,3205519.0,3158436.0,2525402.0,2325524.0,2840177.0,3238228.0,2871186.0,2597463.0,3328714.0
2.02.03,Tributos Diferidos,174492.0,189191.0,150307.0,153309.0,198715.0,207701.0,191748.0,216085.0,198899.0,222196.0,257039.0,186975.0,196443.0,180424.0,185860.0,196247.0,231014.0,369665.0,288920.0,247531.0,201123.0,267737.0,211329.0,230802.0,308640.0,532474.0,306397.0,360906.0,581176.0,673440.0,624071.0,443717.0,596572.0,730367.0,613224.0,435872.0,406995.0,400077.0,383728.0,172793.0,526309.0,647501.0,649826.0
2.02.04,Provisões,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44266.0
2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02.06,Lucros e Receitas a Apropriar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
