cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,561952.000,593993.000,654007.000,634048.000,647168.000,722366.000,784499.000,757000.000,811140.000,877641.000,936559.000,919812.000,948420.000,1077645.000,1156583.000,1128990.000,1124900.500,1120811.000,1211884.000,2247195.000,1033118.000,1124357.000,1265125.000,1199564.000,1153807.000,1326792.000,1446695.000,1400777.000,1206200.000,1375562.000,1469694.000,1363966.000,1217391.000,1483531.000,1744553.000,1579579.000,1316923.000,1542287.000,1550328.000,1694070.000,1636746.000,1885146.000,2028950.000,1701682.000,1491077.000,1978666.000,2179769.000,2164534.000,1890355.000,2497237.000,2976605.000,2765008.000,2485514.000,2849431.000,2734901.000,2770434.000,2140397.000,2629993.000,2403545.000,2488898.000,2208908.000,2723395.000,2784387.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-327845.000,-346899.000,-371297.000,-377682.000,-398153.000,-457072.000,-489410.000,-467898.000,-479269.000,-511776.000,-568989.000,-562376.000,-598609.000,-663269.000,-716676.000,-703472.000,-699627.000,-695782.000,-757886.000,-1401695.000,-640974.000,-701824.000,-815914.000,-807684.000,-767932.000,-807029.000,-834972.000,-832460.000,-692690.000,-793067.000,-853092.000,-827519.000,-753131.000,-881843.000,-1072820.000,-1022941.000,-864146.000,-1007645.000,-1015519.000,-1055026.000,-1012039.000,-1265218.000,-1379799.000,-1214422.000,-1091041.000,-1428866.000,-1494329.000,-1597825.000,-1397196.000,-1640869.000,-2125897.000,-2078180.000,-1810739.000,-1908198.000,-1762455.000,-1763519.000,-1356317.000,-1712680.000,-1612457.000,-1655332.000,-1525359.000,-1813773.000,-1881550.000
3.03,Resultado Bruto,234107.000,247094.000,282710.000,256366.000,249015.000,265294.000,295089.000,289102.000,331871.000,365865.000,367570.000,357436.000,349811.000,414376.000,439907.000,425518.000,425273.500,425029.000,453998.000,845500.000,392144.000,422533.000,449211.000,391880.000,385875.000,519763.000,611723.000,568317.000,513510.000,582495.000,616602.000,536447.000,464260.000,601688.000,671733.000,556638.000,452777.000,534642.000,534809.000,639044.000,624707.000,619928.000,649151.000,487260.000,400036.000,549800.000,685440.000,566709.000,493159.000,856368.000,850708.000,686828.000,674775.000,941233.000,972446.000,1006915.000,784080.000,917313.000,791088.000,833566.000,683549.000,909622.000,902837.000
3.04,Despesas/Receitas Operacionais,-144951.000,-145296.000,-161703.000,-155592.000,-150159.000,-171437.000,-179548.000,-181696.000,-192475.000,-221572.000,-230027.000,-234257.000,-223038.000,-254483.000,-270015.000,-303274.000,-279631.000,-255988.000,-270705.000,-529870.000,-246842.000,-258473.000,-283448.000,-286320.000,-281931.000,-317622.000,-328145.000,-357376.000,-309021.000,-367409.000,-357872.000,-376001.000,-315328.000,-370320.000,-438286.000,-419578.000,-394318.000,-409081.000,-408134.000,-411221.000,-457984.000,-457552.000,-387890.000,-363057.000,-418986.000,-456576.000,-469164.000,-460295.000,-481697.000,-574037.000,-598920.000,-649227.000,-588703.000,-654049.000,-622606.000,-661401.000,-592734.000,-670244.000,-653111.000,-580609.000,-618309.000,-667595.000,-686036.000
3.04.02,Despesas Gerais e Administrativas,-31465.000,-33008.000,-37411.000,-40443.000,-36578.000,-37536.000,-40779.000,-40378.000,-51016.000,-53305.000,-49946.000,-57681.000,-45325.000,-47151.000,-53132.000,-66058.000,-57096.500,-48135.000,-50613.000,-110242.000,-48173.000,-47616.000,-47864.000,-52252.000,-54228.000,-55675.000,-46977.000,-34910.000,-46159.000,-48808.000,-50552.000,-58270.000,-51861.000,-63978.000,-72133.000,-81488.000,-66470.000,-72180.000,-67857.000,-86745.000,-72524.000,-78586.000,-83280.000,-77908.000,-76379.000,-80197.000,-77280.000,-72168.000,-79066.000,-85114.000,-89739.000,-104612.000,-100604.000,-102923.000,-99007.000,-111863.000,-103668.000,-109986.000,-109322.000,-94031.000,-117271.000,-109798.000,-110587.000
3.04.05,Outras Despesas Operacionais,-5289.000,-1402.000,-10109.000,-8148.000,-5379.000,-2751.000,-6168.000,-3248.000,2642.000,-3815.000,-2140.000,-12619.000,-17342.000,-6858.000,-10985.000,-11611.000,-9383.000,-7155.000,-6585.000,-24851.000,-2897.000,-51348.000,-3740.000,-11336.000,-14817.000,-33963.000,-45776.000,-54810.000,-29706.000,-52509.000,-28648.000,-31079.000,-22434.000,-37937.000,-57343.000,-40960.000,-47433.000,-54244.000,-66001.000,-50085.000,-31128.000,-41243.000,-49925.000,-63726.000,-44717.000,-64138.000,-61960.000,-46986.000,-47652.000,-74637.000,-59227.000,-70164.000,-58811.000,-55964.000,-46951.000,-86053.000,-52468.000,-51557.000,-64516.000,-78489.000,-68026.000,-77024.000,-77344.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2120.000,0.000,0.000,2120.000,-13.000,144.000,35.000,-166.000,-83.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-520.000,-72.000,-93.000,-1007.000,-246.000,-267.000,-103.000,-173.000,-346.000,-807.000,-1428.000,-1691.000,-1658.000,-1209.000,-1193.000,-567.000,-8377.000,-1232.000,-481.000,-1323.000,3352.000,-825.000,-920.000,2145.000,-609.000,-1499.000,-1003.000,-942.000,-1547.000,105.000,-285.000,-963.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,89156.000,101798.000,121007.000,100774.000,98856.000,93857.000,115541.000,107406.000,139396.000,144293.000,137543.000,123179.000,126773.000,159893.000,169892.000,122244.000,145642.500,169041.000,183293.000,315630.000,145302.000,164060.000,165763.000,105560.000,103944.000,202141.000,283578.000,210941.000,204489.000,215086.000,258730.000,160446.000,148932.000,231368.000,233447.000,137060.000,58459.000,125561.000,126675.000,227823.000,166723.000,162376.000,261261.000,124203.000,-18950.000,93224.000,216276.000,106414.000,11462.000,282331.000,251788.000,37601.000,86072.000,287184.000,349840.000,345514.000,191346.000,247069.000,137977.000,252957.000,65240.000,242027.000,216801.000
3.06,Resultado Financeiro,-3188.000,-7306.000,-3432.000,-1925.000,165.000,-603.000,-13515.000,910.000,-8942.000,-9026.000,-10833.000,-7800.000,-6027.000,-3522.000,-4417.000,-473.000,-1209.500,-1946.000,-2944.000,-6990.000,10592.000,33415.000,8246.000,9147.000,-2798.000,6649.000,12132.000,15589.000,18473.000,20700.000,13645.000,23908.000,14128.000,2049.000,28331.000,1753.000,-3692.000,-20988.000,18351.000,36790.000,-3948.000,-2655.000,30508.000,57164.000,6032.000,-4996.000,-2619.000,-18229.000,-33345.000,-26913.000,-69509.000,-101724.000,-58089.000,-54999.000,-34272.000,14777.000,-630.000,-16861.000,7790.000,3537.000,5516.000,-18296.000,11745.000
3.06.01,Receitas Financeiras,14811.000,8474.000,8488.000,7619.000,8087.000,11895.000,6910.000,10670.000,10491.000,5415.000,6589.000,6260.000,8763.000,11612.000,21167.000,15516.000,15890.500,16265.000,14242.000,39933.000,21926.000,84480.000,22998.000,32443.000,61602.000,60745.000,31160.000,51900.000,48542.000,31251.000,32400.000,49535.000,22821.000,21274.000,92023.000,96989.000,53934.000,43080.000,60009.000,95834.000,18473.000,18888.000,100244.000,197691.000,45369.000,122604.000,40857.000,71386.000,132698.000,71413.000,63992.000,63933.000,84223.000,112955.000,85532.000,134314.000,80230.000,81529.000,155555.000,104389.000,175766.000,143630.000,144306.000
