cd_conta,conta,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-133.0,1754.0,1354.0,-1221.0,437.0,4925.0,657.0,2622.0,5156.0,14507.0,6382.0,-3111.0,-5265.0,1748.0,8276.0,-1791.0,-6564.0,-8431.0,-1278.0,33285.0,4869.0,2868.0,2315.0,4603.0,8826.0,15020.0,11353.0,12930.0,3964.0,7106.0,7618.0
6.01.DA,Depreciação e Amortização,,,843.0,2532.0,903.0,836.0,1113.0,1015.0,1229.0,1235.0,1364.0,1446.0,1424.0,1380.0,1505.0,1440.0,1383.0,2592.0,4340.0,-1905.0,1482.0,1388.0,1443.0,1447.0,1417.0,1372.0,1397.0,1434.0,1713.0,3372.0,5015.0
6.02,Caixa Líquido Atividades de Investimento,-556.0,-980.0,-9708.0,-1379.0,-921.0,-541.0,-1359.0,-4346.0,-1749.0,-2952.0,2033.0,-297.0,-98.0,-1168.0,-885.0,-1742.0,-1466.0,-3947.0,-4073.0,2125.0,-6207.0,-1967.0,-751.0,-532.0,-1568.0,-1275.0,-6292.0,-1856.0,-1584.0,-4086.0,-8092.0
6.03,Caixa Líquido Atividades de Financiamento,6504.0,1148.0,12149.0,-5664.0,-2627.0,14261.0,-5627.0,-1763.0,5242.0,166.0,-3568.0,-2248.0,-252.0,-6594.0,6100.0,-9636.0,4872.0,19586.0,14191.0,-34982.0,356.0,-6513.0,17809.0,-17667.0,-4877.0,5032.0,-11835.0,4690.0,-7158.0,-32402.0,-32841.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,5815.0,1922.0,3795.0,-8264.0,-3111.0,18645.0,-6329.0,-3487.0,8649.0,11721.0,4847.0,-5656.0,-5615.0,-6014.0,13491.0,-13169.0,-3158.0,7208.0,8840.0,428.0,-982.0,-5612.0,19373.0,-13596.0,2381.0,18777.0,-6774.0,15764.0,-4778.0,-29382.0,-33315.0
