cd_conta,conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2
6.01,Caixa Líquido das Atividades Operacionais,-1291.0,611.0,-351.0,395.0,-298.0,330.0,198.0,712.0,1876.0,1547.0,4479.0,3395.0,3274.0,13160.0,21478.0,46217.0,3972.0,21855.0,16980.0,-2581.0,10701.0,6957.0,6640.0,12055.0,8363.0,9150.0,14705.0,8493.0,18003.0,25518.0,20747.0,20567.0,10100.0,-6106.0,36795.0,16209.0,16468.0,53249.0,57515.0,29091.0,1730.0,30744.0
6.02,Caixa Líquido Atividades de Investimento,-22.0,-20.0,0.0,34.0,-145.0,-883.0,-903.0,929.0,-1871.0,-1547.0,-4405.0,-3396.0,-3247.0,-13172.0,-21415.0,-16949.0,-4028.0,-9921.0,-17013.0,2506.0,-10681.0,-6975.0,-6676.0,-12140.0,-8377.0,-9170.0,-14742.0,-8510.0,-18040.0,-25538.0,-20749.0,-19608.0,-11135.0,5033.0,-36704.0,-15343.0,-16497.0,-49156.0,-57136.0,59397.0,-50930.0,-70648.0
6.03,Caixa Líquido Atividades de Financiamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29356.0,38.0,-11949.0,0.0,129.0,0.0,0.0,0.0,75.0,15.0,25.0,29.0,23.0,34.0,24.0,1.0,39.0,27.0,68.0,106.0,-55.0,33.0,67.0,127.0,-72.0,35.0,55.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-1313.0,591.0,-351.0,429.0,-443.0,-553.0,-705.0,1641.0,5.0,0.0,74.0,-1.0,27.0,-12.0,63.0,-88.0,-18.0,-15.0,-33.0,54.0,20.0,-18.0,-36.0,-10.0,1.0,5.0,-8.0,6.0,-3.0,4.0,-1.0,998.0,-1008.0,-1005.0,197.0,811.0,4.0,4160.0,506.0,88416.0,-49165.0,-39849.0
