cd_conta,conta,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,80228.0,146540.0,209151.0,-68565.0,81764.0,96954.0,168496.0,56327.0,268420.0,46954.0,200014.0,-91531.0,130353.0,104806.0,477131.0,40239.0,207252.0,494998.0,763540.0
6.02,Caixa Líquido Atividades de Investimento,-50905.0,-879148.0,-126858.0,-276105.0,47337.0,104714.0,17390.0,-1390272.0,-194061.0,277530.0,-99796.0,227835.0,177594.0,-1539045.0,-683239.0,220131.0,-105366.0,1382731.0,1316324.0
6.03,Caixa Líquido Atividades de Financiamento,-40959.0,560888.0,-50662.0,417160.0,-87134.0,-108703.0,-127076.0,1376928.0,-59303.0,-300383.0,-84558.0,-90552.0,-225001.0,1543649.0,388369.0,-156451.0,-96763.0,-646677.0,-770982.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-11636.0,-171720.0,31631.0,72490.0,41967.0,92965.0,58810.0,42983.0,15056.0,24101.0,15660.0,45752.0,82946.0,109410.0,182261.0,103919.0,5123.0,1231052.0,1308882.0
