cd_conta_padrao,ds_conta_padrao,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
6.01,Fluxo de Caixa das Atividades Operacionais,-108241.0,-693153.0,-251889.0,-11163.0,557177.0,247945.0,450711.0,251564.0,488007.0,127909.0,-192022.0,323026.0,576089.0,175844.0,493563.0,96621.0
6.02,Fluxo de Caixa das Atividades de Investimento,-1347125.0,-377654.0,-461720.0,-822904.0,-627502.0,-76851.0,-66664.0,-101699.0,-36419.0,-138115.0,-59883.0,-179550.0,-80278.0,-19425.0,-40807.0,-199865.0
6.03,Fluxo de Caixa das Atividades de Financiamento,1546236.0,553609.0,1156112.0,351012.0,68405.0,-186408.0,-384566.0,-154863.0,-239179.0,-111965.0,302685.0,-164449.0,-420648.0,-593135.0,-111868.0,-2557.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,90870.0,-517198.0,442503.0,-483055.0,-1920.0,-15314.0,-519.0,-4998.0,212409.0,-122171.0,50780.0,-20973.0,75163.0,-436716.0,340888.0,-105801.0
6.05.01,Saldo Inicial de Caixa e Equivalentes,504914.0,595784.0,78586.0,521089.0,38034.0,36114.0,20800.0,20281.0,15283.0,227692.0,105521.0,156301.0,135328.0,1178754.0,742038.0,1082926.0
6.05.02,Saldo Final de Caixa e Equivalentes,595784.0,78586.0,521089.0,38034.0,36114.0,20800.0,20281.0,15283.0,227692.0,105521.0,156301.0,135328.0,1178754.0,742038.0,1082926.0,977125.0
