cd_conta,conta,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-217802.000,22306.000,102153.000,119045.000,196143.000,278166.000,-290878.000,143332.000,-26816.000,-229733.000,332337.000,48431.000,411815.000,515550.000,653330.000,519842.000,722845.000,584970.000,326557.000,476263.000,223442.000,295799.000,375015.000,404824.000,295459.000,1080957.000,2039977.000
6.01.DA,Depreciação e Amortização,10363.000,10063.000,11738.000,10952.000,13005.000,14459.000,14933.000,15995.000,16491.000,16876.000,17589.000,18915.000,19042.000,17855.000,18544.000,18098.000,17567.000,16485.000,15713.000,15148.000,13676.000,13056.000,13282.000,12880.000,12903.000,25289.000,36932.000
6.02,Caixa Líquido Atividades de Investimento,-3628.000,-7062.000,-24908.000,-6072.000,-15456.000,-17700.000,-11971.000,-9896.000,-16352.000,-5458.000,-6738.000,-7766.000,-3087.000,-3264.000,-5707.000,-2282.000,-1824.000,-2068.000,-1401.000,-1454.000,-1539.000,-1999.000,-2796.000,-2497.000,-1544.000,-2967.000,3966.000
6.03,Caixa Líquido Atividades de Financiamento,-57152.000,-55502.000,-91882.000,113860.000,-17733.000,-64159.000,-33638.000,-66164.000,-62578.000,130871.000,-36728.000,232182.000,-1027703.000,-323523.000,-848076.000,-477039.000,-543428.000,-545584.000,-342834.000,-271603.000,-358553.000,-271149.000,-478018.000,-308160.000,-380218.000,-1268921.000,-1854181.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-4421.000,4421.000,0.000,-1880.000,-4113.000,4113.000,0.000,-6761.000,2263.000,-2263.000,0.000,17972.000,-3575.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-278582.000,-40258.000,-14637.000,226833.000,162954.000,196307.000,-336487.000,67272.000,-105746.000,-104320.000,288871.000,272847.000,-623396.000,193184.000,-200453.000,38641.000,173480.000,41431.000,-17678.000,196445.000,-134387.000,20388.000,-105799.000,112139.000,-89878.000,-190931.000,189762.000
