Ticker,Preço_Fechamento,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
CPFE3,Preço de Fechamento Ajustado,8.59,9.58,9.76,10.39,11.68,11.49,11.04,13.92,14.69,14.0,12.7,12.14,11.97,12.01,11.47,11.29,11.0,12.41,11.91,12.09,13.16,12.32,9.56,9.76,12.84,13.72,16.12,16.8,17.32,17.82,18.3,13.01,16.74,14.73,16.23,19.61,20.72,21.03,22.72,24.56,18.57,21.18,20.14,23.79,22.23,20.73,21.87,22.37,26.9,28.28,30.92,30.4,28.98,33.63,33.61,38.51,34.81,32.73,33.93,31.59,37.7,40.86,39.4,51.22
