cd_conta,conta,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
1,Ativo Total,20056797.000,20841707.000,23478549.000,26058930.000,27413057.000,27999753.000,29462327.000,30644866.000,28924279.000,30015723.000,32176288.000,32127149.000,31042796.000,32579944.000,32537156.000,31901202.000,35144436.000,36621394.000,37408818.000,39857866.000,40532471.000,38105514.000,37950234.000,37552701.000,42170992.000,41732324.000,41627097.000,41793477.000,41282912.000,41166359.000,41708250.000,44711274.000,42211530.000,43946073.000,47432309.000,44624329.000,44078293.000,48182161.000,51007386.000,50674056.000,49106884.000,52067880.000,56131409.000,61639621.000,66119878.000,66823578.000,65927823.000,65993768.000,71146081.000,72470214.000,72444954.000,73774877.000,74971227.000,75540988.000,74028917.000,75535043.000,77129194.000,78709730.000,79238240.000,82448147.000
1.01,Ativo Circulante,3898190.000,4489105.000,6945606.000,7141882.000,5363055.000,5529380.000,4879642.000,5574492.000,5544938.000,6492544.000,8330962.000,8503599.000,7264323.000,8640259.000,8572543.000,8306084.000,9214704.000,10032581.000,10173214.000,11124595.000,12508652.000,11313605.000,11302583.000,10364766.000,11379187.000,10562550.000,10138647.000,10297796.000,9581211.000,9603033.000,9671893.000,12191717.000,9402316.000,11035803.000,14132373.000,11068152.000,10340630.000,13272848.000,16287663.000,15933045.000,13811803.000,14417057.000,11432989.000,15455025.000,15552504.000,16444662.000,14625342.000,14102909.000,15180037.000,16948126.000,16629021.000,16947006.000,18051353.000,17601576.000,15514704.000,16673030.000,16551548.000,17316554.000,16105849.000,18520635.000
1.01.01,Caixa e Equivalentes de Caixa,1562897.000,1967201.000,4402947.000,4274619.000,2699837.000,2707338.000,2014281.000,2664101.000,2435034.000,2772012.000,5419584.000,5405508.000,4206422.000,4242756.000,4740672.000,4000285.000,4357455.000,4027798.000,3703730.000,4033374.000,5682802.000,4405794.000,5464783.000,5344665.000,6164997.000,4877813.000,4316090.000,3832155.000,3249642.000,3028978.000,2490235.000,3578838.000,1891457.000,3440809.000,6981505.000,3231733.000,1937163.000,5569505.000,6987631.000,6758471.000,3918796.000,4618910.000,2738478.000,4633805.000,2199952.000,3496671.000,3611251.000,4028055.000,3746158.000,4207081.000,5010217.000,5432698.000,4435186.000,3319344.000,2997144.000,2331675.000,1973401.000,1932805.000,2198935.000,2098038.000
1.01.02,Aplicações Financeiras,42533.000,42929.000,43744.000,44744.000,47521.000,44523.000,44304.000,39664.000,6100.000,7290.000,6891.000,24618.000,24806.000,14439.000,5422.000,5627.000,5323.000,12526.000,32172.000,17729.000,23633.000,12665.000,22183.000,53147.000,0.000,450.000,0.000,0.000,0.000,183.000,0.000,0.000,0.000,0.000,0.000,0.000,851004.000,946.000,1350434.000,1357372.000,1872079.000,948806.000,283106.000,287057.000,585858.000,580655.000,487370.000,284073.000,856244.000,864414.000,265397.000,271010.000,1097438.000,2080718.000,946133.000,1488469.000,1573654.000,2115341.000,2011719.000,3792465.000
1.01.03,Contas a Receber,1816073.000,1854718.000,1798570.000,1865275.000,1874280.000,1983765.000,1916634.000,2041997.000,2205024.000,2012409.000,1854716.000,1973948.000,2007789.000,2225166.000,2231367.000,2420487.000,2251124.000,3033719.000,3407146.000,3350246.000,3174918.000,3726057.000,3444243.000,3540804.000,3765892.000,4065465.000,3949822.000,4644672.000,4301284.000,4258871.000,4545631.000,5186078.000,4547951.000,4704583.000,4599139.000,5046010.000,4985578.000,4805590.000,4249692.000,4739787.000,5206854.000,5027956.000,5079884.000,5591339.000,5425177.000,5756081.000,5127852.000,4828633.000,5071130.000,5485254.000,5078312.000,5443941.000,6190130.000,6448452.000,5802880.000,6188779.000,5883894.000,6278095.000,5588077.000,5926515.000
1.01.04,Estoques,24856.000,29176.000,38231.000,42816.000,44872.000,41731.000,53220.000,54057.000,36826.000,34516.000,21254.000,22520.000,21625.000,22063.000,22918.000,23292.000,18506.000,22378.000,23800.000,24224.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71551.000,0.000,0.000,83680.000,96182.000,110216.000,119097.000,121305.000,150867.000,192111.000,166422.000,170521.000,190310.000,172916.000,165750.000,160496.000,151744.000,152833.000,150876.000,159692.000,221574.000,220256.000,229627.000,235170.000
1.01.05,Ativos Biológicos,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.01.06,Tributos a Recuperar,193020.000,198106.000,240439.000,208659.000,277463.000,260900.000,317961.000,275611.000,250987.000,238373.000,308468.000,282832.000,262433.000,243746.000,266577.000,240021.000,329638.000,333921.000,311407.000,310008.000,475211.000,479172.000,517302.000,376849.000,403848.000,423054.000,477097.000,372859.000,395046.000,417645.000,480967.000,480448.000,411256.000,421109.000,405457.000,419722.000,419126.000,463614.000,513885.000,589026.000,425045.000,432299.000,917270.000,944771.000,1761587.000,2152467.000,1886653.000,2414176.000,2962528.000,3831017.000,3887854.000,3210026.000,3599921.000,3119237.000,3015175.000,3697948.000,3288072.000,3381060.000,3187024.000,3086907.000
1.01.07,Despesas Antecipadas,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,343134.000,0.000,287379.000,278849.000,172155.000,82548.000,77634.000,67152.000,76756.000,84257.000,78537.000,67434.000,225945.000,273830.000,0.000,241282.000,119436.000,363826.000,372607.000,115125.000,332751.000,391298.000,387196.000,371113.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.01.08,Outros Ativos Circulantes,258811.000,396975.000,421675.000,705769.000,419082.000,491123.000,533242.000,499062.000,610967.000,1427944.000,720049.000,794173.000,741248.000,1892089.000,1305587.000,1616372.000,2252658.000,2602239.000,2694959.000,3389014.000,3152088.000,2689917.000,1854072.000,1049301.000,1044450.000,1195768.000,1395638.000,1448110.000,1292105.000,1897356.000,1867681.000,2667504.000,2379497.000,2386754.000,2068638.000,2303535.000,1999452.000,2348936.000,3107484.000,2337275.000,2066902.000,3005040.000,2295154.000,3635466.000,5309627.000,3902851.000,2973187.000,2262326.000,2020916.000,1996146.000,1834295.000,2057722.000,2576934.000,2480992.000,2602496.000,2806467.000,3610953.000,3388997.000,2890467.000,3381540.000
